geometry,arm,snr0,information_factor,oldest_legacy,oldest_common,longest_run_legacy,longest_run_common,anchor_span_legacy,anchor_span_common,n_detectable_legacy,n_detectable_common,n_mask_bits_flipped,smallest_threshold_margin_relative,j_old_legacy,j_old_common,endpoint_moved,selfcheck_mask_reproduced
a050_i050,EQUALIZED_ORDER_SENSITIVITY,3000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.6012427516961378,726.6129528406198,726.6129528406198,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,10000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.9994792955787789,890.922948215547,890.922948215547,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,30000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.9953136602090099,1044.026584173517,1044.026584173517,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,100000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.9479295578778884,1212.6766355327263,1212.6766355327263,False,True
a050_i050,EQUALIZED_ORDER_SENSITIVITY,1000000.0,1.0,132.0,132.0,136.0,136.0,80.0,80.0,34,34,0,0.9999824859900815,1542.1293477475795,1542.1293477475795,False,True
a050_i050,PAIRING_DESTROYED,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.968101597095934,0.004180009380834989,0.004180009380834989,False,True
a050_i050,PAIRING_DESTROYED,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7129143738634058,0.037577231823868185,0.037577231823868185,False,True
a050_i050,PAIRING_DESTROYED,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.057414827709122984,0.41228242070129284,0.41228242070129284,False,True
a050_i050,PAIRING_DESTROYED,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.410676833949269,3.38433085265014,3.38433085265014,False,True
a050_i050,PAIRING_DESTROYED,100.0,1.0,72.0,72.0,76.0,76.0,20.0,20.0,19,19,0,0.06812742589819232,23.47876409081082,23.47876409081082,False,True
a050_i050,PAIRING_DESTROYED,300.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.46163143703656606,76.00693051175527,76.00693051175527,False,True
a050_i050,PAIRING_DESTROYED,1000.0,1.0,100.0,100.0,104.0,104.0,48.0,48.0,26,26,0,0.48655695078040606,165.12106356906804,165.12106356906804,False,True
a050_i050,PAIRING_DESTROYED,3000.0,1.0,108.0,108.0,112.0,112.0,56.0,56.0,28,28,0,0.03708542467398823,267.6276875963755,267.6276875963755,False,True
a050_i050,PAIRING_DESTROYED,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7918573014487504,402.37907494034266,402.37907494034266,False,True
a050_i050,PAIRING_DESTROYED,30000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.8732842869612456,539.3776336826736,539.3776336826736,False,True
a050_i050,PAIRING_DESTROYED,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9164018601011039,696.7121954699862,696.7121954699862,False,True
a050_i050,PAIRING_DESTROYED,1000000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.9990175236269165,1009.0603892837753,1009.0603892837753,False,True
a050_i075,DIRECT_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9782558820359706,0.0005296183354950823,0.0005296183354950823,False,True
a050_i075,DIRECT_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.8043029383237352,0.004761804819536789,0.004761804819536789,False,True
a050_i075,DIRECT_PHYSICAL,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.014582214371717805,0.05231732303439349,0.05231732303439349,False,True
a050_i075,DIRECT_PHYSICAL,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.6121178999767831,0.4301356183089235,0.4301356183089235,False,True
a050_i075,DIRECT_PHYSICAL,100.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.9308770952910401,2.6950060936445057,2.6950060936445057,False,True
a050_i075,DIRECT_PHYSICAL,300.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.3778938576193617,7.539414513616327,7.539414513616327,False,True
a050_i075,DIRECT_PHYSICAL,1000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.9927820556638477,17.37110646676075,17.37110646676075,False,True
a050_i075,DIRECT_PHYSICAL,3000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.9350385009746293,29.812283095558463,29.812283095558463,False,True
a050_i075,DIRECT_PHYSICAL,10000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.2782055663847698,45.04811900160685,45.04811900160685,False,True
a050_i075,DIRECT_PHYSICAL,30000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.9997722217128132,62.285357490275544,62.285357490275544,False,True
a050_i075,DIRECT_PHYSICAL,100000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.997469130142369,85.17859576822178,85.17859576822178,False,True
a050_i075,DIRECT_PHYSICAL,1000000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.7469130142369065,131.40024421542876,131.40024421542876,False,True
a050_i075,RESOLVED_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9771593050050578,0.002888702380230924,0.002888702380230924,False,True
a050_i075,RESOLVED_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7944337450455199,0.025951500616408624,0.025951500616408624,False,True
a050_i075,RESOLVED_PHYSICAL,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.03602111271661079,0.2826559735825146,0.2826559735825146,False,True
a050_i075,RESOLVED_PHYSICAL,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.3619571458606593,2.2047391798681186,2.2047391798681186,False,True
a050_i075,RESOLVED_PHYSICAL,100.0,1.0,144.0,144.0,132.0,132.0,8.0,8.0,33,33,0,0.14511408026106876,12.632608633514447,12.632608633514447,False,True
a050_i075,RESOLVED_PHYSICAL,300.0,1.0,152.0,152.0,140.0,140.0,16.0,16.0,35,35,0,0.13068208297050066,35.84625050354475,35.84625050354475,False,True
a050_i075,RESOLVED_PHYSICAL,1000.0,1.0,164.0,164.0,156.0,156.0,28.0,28.0,39,39,0,0.15651736025329233,81.89079198697208,81.89079198697208,False,True
a050_i075,RESOLVED_PHYSICAL,3000.0,1.0,172.0,172.0,164.0,164.0,36.0,36.0,41,41,0,0.301866979102998,145.83452568312003,145.83452568312003,False,True
a050_i075,RESOLVED_PHYSICAL,10000.0,1.0,180.0,180.0,172.0,172.0,44.0,44.0,43,43,0,0.2782055663847698,235.21990007601187,235.21990007601187,False,True
a050_i075,RESOLVED_PHYSICAL,30000.0,1.0,180.0,180.0,176.0,176.0,44.0,44.0,44,44,0,0.6009278519597911,326.52840721620174,326.52840721620174,False,True
a050_i075,RESOLVED_PHYSICAL,100000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.9968459181440642,432.81645412174623,432.81645412174623,False,True
a050_i075,RESOLVED_PHYSICAL,1000000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.6845918144064155,644.9053841412818,644.9053841412818,False,True
a050_i075,UNRESOLVED_IMAGE,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.979435428323445,0.000679685613217742,0.000679685613217742,False,True
a050_i075,UNRESOLVED_IMAGE,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.8149188549110047,0.006111447704861144,0.006111447704861144,False,True
a050_i075,UNRESOLVED_IMAGE,10.0,1.0,120.0,120.0,84.0,84.0,0.0,0.0,21,21,0,0.025112094340885793,0.06719460188814487,0.06719460188814487,False,True
a050_i075,UNRESOLVED_IMAGE,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.4994734951524944,0.556306133704101,0.556306133704101,False,True
a050_i075,UNRESOLVED_IMAGE,100.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.7712810434532795,3.766512937795312,3.766512937795312,False,True
a050_i075,UNRESOLVED_IMAGE,300.0,1.0,144.0,144.0,132.0,132.0,8.0,8.0,33,33,0,0.4217382759902747,13.05796215437883,13.05796215437883,False,True
a050_i075,UNRESOLVED_IMAGE,1000.0,1.0,148.0,148.0,140.0,140.0,12.0,12.0,35,35,0,0.36551001790910065,34.55623882066183,34.55623882066183,False,True
a050_i075,UNRESOLVED_IMAGE,3000.0,1.0,156.0,156.0,148.0,148.0,20.0,20.0,37,37,0,0.4145873269661162,65.6477535513867,65.6477535513867,False,True
a050_i075,UNRESOLVED_IMAGE,10000.0,1.0,160.0,160.0,152.0,152.0,24.0,24.0,38,38,0,0.3292533721362789,112.79714253720502,112.79714253720502,False,True
a050_i075,UNRESOLVED_IMAGE,30000.0,1.0,164.0,164.0,160.0,160.0,28.0,28.0,40,40,0,0.3675906400035228,166.32293888837762,166.32293888837762,False,True
a050_i075,UNRESOLVED_IMAGE,100000.0,1.0,176.0,176.0,172.0,172.0,40.0,40.0,43,43,0,0.020401169417848086,241.13673735047098,241.13673735047098,False,True
a050_i075,UNRESOLVED_IMAGE,1000000.0,1.0,180.0,180.0,176.0,176.0,44.0,44.0,44,44,0,0.42647615002250394,425.40077385276305,425.40077385276305,False,True
a050_i075,TOTAL_FLUX,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.997275324325454,0.00019160446314600677,0.00019160446314600677,False,True
a050_i075,TOTAL_FLUX,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9754779189290861,0.001724210992482676,0.001724210992482676,False,True
a050_i075,TOTAL_FLUX,10.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7275324325454005,0.01912901479839076,0.01912901479839076,False,True
a050_i075,TOTAL_FLUX,30.0,1.0,124.0,124.0,48.0,48.0,0.0,0.0,12,12,0,0.061258246253374726,0.16993107883268183,0.16993107883268183,False,True
a050_i075,TOTAL_FLUX,100.0,1.0,136.0,136.0,116.0,116.0,0.0,0.0,29,29,0,0.1119593978450577,1.6645232375529035,1.6645232375529035,False,True
a050_i075,TOTAL_FLUX,300.0,1.0,144.0,144.0,128.0,128.0,8.0,8.0,32,32,0,0.15275753243857404,8.709342386073,8.709342386073,False,True
a050_i075,TOTAL_FLUX,1000.0,1.0,148.0,148.0,136.0,136.0,12.0,12.0,34,34,0,0.7526470639414289,27.554897871296816,27.554897871296816,False,True
a050_i075,TOTAL_FLUX,3000.0,1.0,152.0,152.0,140.0,140.0,16.0,16.0,35,35,0,0.056264769186587626,55.5669282017512,55.5669282017512,False,True
a050_i075,TOTAL_FLUX,10000.0,1.0,164.0,164.0,156.0,156.0,28.0,28.0,39,39,0,0.5376589091294668,104.05470642790088,104.05470642790088,False,True
a050_i075,TOTAL_FLUX,30000.0,1.0,168.0,168.0,160.0,160.0,32.0,32.0,40,40,0,0.3329900462319362,165.28642227285502,165.28642227285502,False,True
a050_i075,TOTAL_FLUX,100000.0,1.0,176.0,176.0,168.0,168.0,40.0,40.0,42,42,0,0.3456540843542595,246.35869795124688,246.35869795124688,False,True
a050_i075,TOTAL_FLUX,1000000.0,1.0,180.0,180.0,176.0,176.0,44.0,44.0,44,44,0,0.6894053895497587,430.73426983671436,430.73426983671436,False,True
a050_i075,DELAY_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9771593050050578,0.002888702380230924,0.002888702380230924,False,True
a050_i075,DELAY_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7944337450455199,0.025951500616408624,0.025951500616408624,False,True
a050_i075,DELAY_ONLY,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.03602111271661079,0.2826559735825146,0.2826559735825146,False,True
a050_i075,DELAY_ONLY,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.3619571458606593,2.2047391798681186,2.2047391798681186,False,True
a050_i075,DELAY_ONLY,100.0,1.0,144.0,144.0,132.0,132.0,8.0,8.0,33,33,0,0.14511408026106876,12.632608633514447,12.632608633514447,False,True
a050_i075,DELAY_ONLY,300.0,1.0,152.0,152.0,140.0,140.0,16.0,16.0,35,35,0,0.13068208297050066,35.84625050354475,35.84625050354475,False,True
a050_i075,DELAY_ONLY,1000.0,1.0,164.0,164.0,156.0,156.0,28.0,28.0,39,39,0,0.15651736025329233,81.89079198697208,81.89079198697208,False,True
a050_i075,DELAY_ONLY,3000.0,1.0,172.0,172.0,164.0,164.0,36.0,36.0,41,41,0,0.301866979102998,145.83452568312003,145.83452568312003,False,True
a050_i075,DELAY_ONLY,10000.0,1.0,180.0,180.0,172.0,172.0,44.0,44.0,43,43,0,0.2782055663847698,235.21990007601187,235.21990007601187,False,True
a050_i075,DELAY_ONLY,30000.0,1.0,180.0,180.0,176.0,176.0,44.0,44.0,44,44,0,0.6009278519597911,326.52840721620174,326.52840721620174,False,True
a050_i075,DELAY_ONLY,100000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.9968459181440642,432.81645412174623,432.81645412174623,False,True
a050_i075,DELAY_ONLY,1000000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.6845918144064155,644.9053841412818,644.9053841412818,False,True
a050_i075,SPATIAL_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9773040117702734,0.0005611783802336271,0.0005611783802336271,False,True
a050_i075,SPATIAL_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7957361059324601,0.005045261292473884,0.005045261292473884,False,True
a050_i075,SPATIAL_ONLY,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.06676836593747915,0.0553949228216173,0.0553949228216173,False,True
a050_i075,SPATIAL_ONLY,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.6826315687713511,0.45322830232365824,0.45322830232365824,False,True
a050_i075,SPATIAL_ONLY,100.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.9283954986332531,2.787653617186253,2.787653617186253,False,True
a050_i075,SPATIAL_ONLY,300.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.3555594876992778,7.710017043494688,7.710017043494688,False,True
a050_i075,SPATIAL_ONLY,1000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.99252767098646,17.66955359054563,17.66955359054563,False,True
a050_i075,SPATIAL_ONLY,3000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.9327490388781395,30.15714054979797,30.15714054979797,False,True
a050_i075,SPATIAL_ONLY,10000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.252767098645995,45.446767519091765,45.446767519091765,False,True
a050_i075,SPATIAL_ONLY,30000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.9997642197838655,62.804084670713245,62.804084670713245,False,True
a050_i075,SPATIAL_ONLY,100000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.9973802198207283,85.75590270417217,85.75590270417217,False,True
a050_i075,SPATIAL_ONLY,1000000.0,1.0,148.0,148.0,144.0,144.0,12.0,12.0,36,36,0,0.7380219820728384,132.00450009121295,132.00450009121295,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9008541705546089,0.22461910570239846,0.22461910570239846,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.1076875349914801,1.9291867776169371,1.9291867776169371,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,10.0,1.0,148.0,148.0,116.0,116.0,12.0,12.0,29,29,0,0.02763412670823273,15.23877532862007,15.23877532862007,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,30.0,1.0,164.0,164.0,148.0,148.0,28.0,28.0,37,37,0,0.13555738719405375,55.07398076242922,55.07398076242922,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,100.0,1.0,176.0,176.0,164.0,164.0,40.0,40.0,41,41,0,0.3802961058838705,129.0774425787094,129.0774425787094,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,300.0,1.0,180.0,180.0,168.0,168.0,44.0,44.0,42,42,0,0.3778938576193617,213.7377303888702,213.7377303888702,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,1000.0,1.0,180.0,180.0,172.0,172.0,44.0,44.0,43,43,0,0.21098456108140573,315.4493513840265,315.4493513840265,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,3000.0,1.0,184.0,184.0,176.0,176.0,48.0,48.0,44,44,0,0.9350385009746293,413.648322709527,413.648322709527,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,10000.0,1.0,184.0,184.0,176.0,176.0,48.0,48.0,44,44,0,0.2782055663847698,524.118954569328,524.118954569328,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,30000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.49488291110872584,626.5621793181159,626.5621793181159,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,100000.0,1.0,188.0,188.0,184.0,184.0,52.0,52.0,46,46,0,0.997469130142369,743.2431193849727,743.2431193849727,False,True
a050_i075,EQUALIZED_ORDER_SENSITIVITY,1000000.0,1.0,188.0,188.0,184.0,184.0,52.0,52.0,46,46,0,0.7469130142369065,972.8976014327669,972.8976014327669,False,True
a050_i075,PAIRING_DESTROYED,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.976193462968466,0.0020499126868636407,0.0020499126868636407,False,True
a050_i075,PAIRING_DESTROYED,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7857411667161937,0.018424618889564672,0.018424618889564672,False,True
a050_i075,PAIRING_DESTROYED,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.05877759164047469,0.20170004037395506,0.20170004037395506,False,True
a050_i075,PAIRING_DESTROYED,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.5246338372017765,1.6250469814505972,1.6250469814505972,False,True
a050_i075,PAIRING_DESTROYED,100.0,1.0,144.0,144.0,132.0,132.0,8.0,8.0,33,33,0,0.39645220797694314,10.295936366150046,10.295936366150046,False,True
a050_i075,PAIRING_DESTROYED,300.0,1.0,152.0,152.0,140.0,140.0,16.0,16.0,35,35,0,0.019481813825994232,32.03509403822216,32.03509403822216,False,True
a050_i075,PAIRING_DESTROYED,1000.0,1.0,160.0,160.0,152.0,152.0,24.0,24.0,38,38,0,0.09605040503211859,76.39956465727903,76.39956465727903,False,True
a050_i075,PAIRING_DESTROYED,3000.0,1.0,168.0,168.0,160.0,160.0,32.0,32.0,40,40,0,0.05180586713364421,137.17854051202974,137.17854051202974,False,True
a050_i075,PAIRING_DESTROYED,10000.0,1.0,180.0,180.0,172.0,172.0,44.0,44.0,43,43,0,0.3029676673064807,223.92127183392356,223.92127183392356,False,True
a050_i075,PAIRING_DESTROYED,30000.0,1.0,180.0,180.0,176.0,176.0,44.0,44.0,44,44,0,0.6680976624975498,314.43339449688614,314.43339449688614,False,True
a050_i075,PAIRING_DESTROYED,100000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.9973755894877817,420.2342054419114,420.2342054419114,False,True
a050_i075,PAIRING_DESTROYED,1000000.0,1.0,184.0,184.0,180.0,180.0,48.0,48.0,45,45,0,0.737558948778171,632.0071614210706,632.0071614210706,False,True
a090_i020,DIRECT_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9322007872499605,0.007040406661620576,0.007040406661620576,False,True
a090_i020,DIRECT_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.38980708524964425,0.06254033378177189,0.06254033378177189,False,True
a090_i020,DIRECT_PHYSICAL,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.658097204706116,0.609522193805803,0.609522193805803,False,True
a090_i020,DIRECT_PHYSICAL,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.9518771405287803,2.9989137331075164,2.9989137331075164,False,True
a090_i020,DIRECT_PHYSICAL,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.46530156143089196,8.83627789654744,8.83627789654744,False,True
a090_i020,DIRECT_PHYSICAL,300.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.9968439186170828,18.517321448741345,18.517321448741345,False,True
a090_i020,DIRECT_PHYSICAL,1000.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.9649324290786969,32.40326684883452,32.40326684883452,False,True
a090_i020,DIRECT_PHYSICAL,3000.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.6843918617082719,46.479634330715676,46.479634330715676,False,True
a090_i020,DIRECT_PHYSICAL,10000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.999922479391675,65.84509088363589,65.84509088363589,False,True
a090_i020,DIRECT_PHYSICAL,30000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.9993023145250752,86.94037470986669,86.94037470986669,False,True
a090_i020,DIRECT_PHYSICAL,100000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.9922479391675021,110.93447080750013,110.93447080750013,False,True
a090_i020,DIRECT_PHYSICAL,1000000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.22479391675021243,159.2396700479343,159.2396700479343,False,True
a090_i020,RESOLVED_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.932200786586821,0.018448441715967115,0.018448441715967115,False,True
a090_i020,RESOLVED_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.38980707928138947,0.16499535384667685,0.16499535384667685,False,True
a090_i020,RESOLVED_PHYSICAL,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6354627571362486,1.72434069311283,1.72434069311283,False,True
a090_i020,RESOLVED_PHYSICAL,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.6710655502433017,11.941822399682415,11.941822399682415,False,True
a090_i020,RESOLVED_PHYSICAL,100.0,1.0,60.0,60.0,64.0,64.0,44.0,44.0,16,16,0,0.08699500212690303,64.187580394021,64.187580394021,False,True
a090_i020,RESOLVED_PHYSICAL,300.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.3433023218038914,167.4418599721197,167.4418599721197,False,True
a090_i020,RESOLVED_PHYSICAL,1000.0,1.0,84.0,84.0,88.0,88.0,68.0,68.0,22,22,0,0.1162586281555068,315.9312820981031,315.9312820981031,False,True
a090_i020,RESOLVED_PHYSICAL,3000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.1390215423877047,471.86865243705427,471.86865243705427,False,True
a090_i020,RESOLVED_PHYSICAL,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.787039540648573,656.1665180041085,656.1665180041085,False,True
a090_i020,RESOLVED_PHYSICAL,30000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9166441341628437,830.5707497644107,830.5707497644107,False,True
a090_i020,RESOLVED_PHYSICAL,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9755395873002772,1026.5556477821094,1026.5556477821094,False,True
a090_i020,RESOLVED_PHYSICAL,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9999038963886862,1408.8447838857164,1408.8447838857164,False,True
a090_i020,UNRESOLVED_IMAGE,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.933435795562687,0.007135273795393093,0.007135273795393093,False,True
a090_i020,UNRESOLVED_IMAGE,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.40092216006418235,0.06342086264400797,0.06342086264400797,False,True
a090_i020,UNRESOLVED_IMAGE,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6637809619333985,0.6218332942082685,0.6218332942082685,False,True
a090_i020,UNRESOLVED_IMAGE,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.9473939988514634,3.1597741409108946,3.1597741409108946,False,True
a090_i020,UNRESOLVED_IMAGE,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.4154888761273703,10.769440058898535,10.769440058898535,False,True
a090_i020,UNRESOLVED_IMAGE,300.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.36785392422357766,32.8981880127549,32.8981880127549,False,True
a090_i020,UNRESOLVED_IMAGE,1000.0,1.0,68.0,68.0,72.0,72.0,52.0,52.0,18,18,0,0.05017832185900817,106.16991434295389,106.16991434295389,False,True
a090_i020,UNRESOLVED_IMAGE,3000.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.7560856156070106,221.21451743517355,221.21451743517355,False,True
a090_i020,UNRESOLVED_IMAGE,10000.0,1.0,84.0,84.0,88.0,88.0,68.0,68.0,22,22,0,0.7174901453902607,371.03483649111394,371.03483649111394,False,True
a090_i020,UNRESOLVED_IMAGE,30000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.1942405809386234,521.0925838666885,521.0925838666885,False,True
a090_i020,UNRESOLVED_IMAGE,100000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.8626988812910391,700.926320373368,700.926320373368,False,True
a090_i020,UNRESOLVED_IMAGE,1000000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9811386578401653,1069.063113496727,1069.063113496727,False,True
a090_i020,TOTAL_FLUX,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9705976510793791,0.0036898351231484786,0.0036898351231484786,False,True
a090_i020,TOTAL_FLUX,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7353788597144122,0.03313478892114803,0.03313478892114803,False,True
a090_i020,TOTAL_FLUX,10.0,1.0,12.0,12.0,16.0,16.0,0.0,0.0,4,4,0,0.23187464436751515,0.3593807993248426,0.3593807993248426,False,True
a090_i020,TOTAL_FLUX,30.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.112805989863212,2.7722509422883603,2.7722509422883603,False,True
a090_i020,TOTAL_FLUX,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.08826222306670517,18.04856064072901,18.04856064072901,False,True
a090_i020,TOTAL_FLUX,300.0,1.0,48.0,48.0,52.0,52.0,32.0,32.0,13,13,0,0.06488212524637937,64.89423838202285,64.89423838202285,False,True
a090_i020,TOTAL_FLUX,1000.0,1.0,72.0,72.0,76.0,76.0,56.0,56.0,19,19,0,0.33436098990652274,163.06405499686358,163.06405499686358,False,True
