class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,CC_PROJLAB_all_state_error,PHYSICAL_END_TO_END_non_dead_error,PHYSICAL_END_TO_END_saturation_fraction,CLASS_CONDITIONAL_non_dead_error,CLASS_CONDITIONAL_saturation_fraction,stable_multi_cost_normalized
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.001,0.7836626745666685,0.7156584017562512,0.7156584017562512,0.7836626745666685,0.4426229508196721,0.7156584017562512,0.4426229508196721,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.001,0.8213605901985318,0.6776183243858062,0.6776183243858062,0.8213605901985318,0.5409836065573771,0.6776183243858062,0.5409836065573771,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.001,0.9138869905058608,0.8224598005208861,0.8224598005208861,0.9138869905058608,0.6721311475409836,0.8224598005208861,0.6721311475409836,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.001,0.6276594720407626,0.7492168512419558,0.7492168512419558,0.6276594720407626,0.4426229508196721,0.7492168512419558,0.4426229508196721,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.001,0.7174661203955603,0.7110244789137945,0.7110244789137945,0.7174661203955603,0.4918032786885246,0.7110244789137945,0.4918032786885246,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.001,0.7103184892816103,0.6996845717031338,0.6996845717031338,0.7103184892816103,0.39344262295081966,0.6996845717031338,0.39344262295081966,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,6,0.001,0.6679897057411698,0.6357581139390224,0.6357581139390224,0.6679897057411698,0.5245901639344263,0.6357581139390224,0.5245901639344263,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,7,0.001,0.8295445116128883,0.7746283390386104,0.7746283390386104,0.8295445116128883,0.5737704918032787,0.7746283390386104,0.5737704918032787,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,8,0.001,0.5276915046970481,0.5200510547296854,0.5200510547296854,0.5276915046970481,0.2827868852459016,0.5200510547296854,0.2827868852459016,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,9,0.001,0.48499120680724184,0.48499120680724184,0.48499120680724184,0.48499120680724184,0.3442622950819672,0.48499120680724184,0.3442622950819672,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.001,0.5788472492430847,0.5788472492430847,0.5788472492430847,0.5788472492430847,0.49590163934426235,0.5788472492430847,0.49590163934426235,1.2150390333421661
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.001,0.684713173772305,0.6549925811349987,0.6549925811349987,0.684713173772305,0.49590163934426235,0.6549925811349987,0.49590163934426235,1.585226440270396
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.001,0.44225462795921366,0.4270450428882335,0.4270450428882335,0.44225462795921366,0.3114754098360656,0.4270450428882335,0.3114754098360656,0.9900762948107075
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.001,0.6941343048982117,0.6150207721545362,0.6150207721545362,0.6941343048982117,0.4385245901639344,0.6150207721545362,0.4385245901639344,1.8236736566595224
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.001,0.5482295073950185,0.516635149019548,0.516635149019548,0.5482295073950185,0.3442622950819672,0.516635149019548,0.3442622950819672,1.0964590147900373
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.001,0.7163610809570394,0.7758002390213454,0.7758002390213454,0.7163610809570394,0.45901639344262296,0.7758002390213454,0.45901639344262296,1.7531514225907592
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,6,0.001,0.7737043098408072,0.6642881905832363,0.6642881905832363,0.7737043098408072,0.5245901639344263,0.6642881905832363,0.5245901639344263,2.094462465152578
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,7,0.001,0.7068463087567849,0.790916637406338,0.790916637406338,0.7068463087567849,0.4918032786885246,0.790916637406338,0.4918032786885246,1.6751290619273298
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,8,0.001,0.4811029418412973,0.46614932376665674,0.46614932376665674,0.4811029418412973,0.38524590163934425,0.46614932376665674,0.38524590163934425,1.0478027736502193
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,9,0.001,0.7180742334433015,0.6537614960964142,0.6537614960964142,0.7180742334433015,0.45901639344262296,0.6537614960964142,0.45901639344262296,1.9752299553075336
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.001,0.7445335640941824,0.8623100171705161,0.8623100171705161,0.7445335640941824,0.6885245901639344,0.8623100171705161,0.6885245901639344,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.001,0.7704174695959873,0.7541749259596546,0.7541749259596546,0.7704174695959873,0.6885245901639344,0.7541749259596546,0.6885245901639344,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.001,0.7334899810613155,0.7132168411702499,0.7132168411702499,0.7334899810613155,0.6721311475409836,0.7132168411702499,0.6721311475409836,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.001,0.7875197044755027,0.7860955234489996,0.7860955234489996,0.7875197044755027,0.6885245901639344,0.7860955234489996,0.6885245901639344,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.001,0.8108310814983102,0.8085529491952812,0.8085529491952812,0.8108310814983102,0.639344262295082,0.8085529491952812,0.639344262295082,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.001,0.7303676575582235,0.8708743533561267,0.8708743533561267,0.7303676575582235,0.6680327868852459,0.8708743533561267,0.6680327868852459,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,6,0.001,0.7947116917491371,0.7946234468023142,0.7946234468023142,0.7947116917491371,0.6885245901639344,0.7946234468023142,0.6885245901639344,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,7,0.001,0.7613560566614894,0.7460716392286273,0.7460716392286273,0.7613560566614894,0.6639344262295082,0.7460716392286273,0.6639344262295082,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,8,0.001,0.710703192169932,0.8553841786511973,0.8553841786511973,0.710703192169932,0.6557377049180327,0.8553841786511973,0.6557377049180327,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,9,0.001,0.7735966096995737,0.7676677881961637,0.7676677881961637,0.7735966096995737,0.6885245901639344,0.7676677881961637,0.6885245901639344,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.001,0.6791160422648702,0.6697094151881073,0.6697094151881073,0.6791160422648702,0.3483606557377049,0.6697094151881073,0.3483606557377049,1.58687334503554
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.001,0.7717615032094183,0.8351408789935364,0.8351408789935364,0.7717615032094183,0.6311475409836066,0.8351408789935364,0.6311475409836066,0.9363807511496844
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.001,0.37514765356127405,0.24604541543016747,0.24604541543016747,0.37514765356127405,0.0,0.24604541543016747,0.0,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.001,0.31687473409618816,0.21657687531065276,0.7636920706733692,0.31687473409618816,0.0,0.21657687531065276,0.0,
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.001,0.696985016788908,0.6825395469351403,0.6825395469351403,0.696985016788908,0.47540983606557374,0.6825395469351403,0.47540983606557374,1.5112247464491952
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.001,0.7401673793574752,0.712495110319151,0.230050326700248,0.7401673793574752,0.5245901639344263,0.712495110319151,0.5245901639344263,0.9242912268817428
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,0.001,0.8543101574306211,0.9121209719809099,0.242993068155289,0.8543101574306211,0.6721311475409836,0.9121209719809099,0.6721311475409836,1.9161856464118538
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,7,0.001,0.7579679694269357,0.7632007731544493,0.23674696182986033,0.7579679694269357,0.5040983606557377,0.7632007731544493,0.5040983606557377,1.6509867588990674
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,8,0.001,0.6531851559203982,0.7079611627898494,0.3717500950960334,0.6531851559203982,0.5409836065573771,0.7079611627898494,0.5409836065573771,1.3297568287165813
L448_contrast,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,9,0.001,0.40853506428576813,0.2590931188104236,0.6916930032467604,0.40853506428576813,0.0,0.2590931188104236,0.0,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,0,0.31622776601683794,0.7785156558698733,0.7699439566799849,0.7699439566799849,0.7785156558698733,0.7622950819672132,0.7699439566799849,0.7622950819672132,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,1,0.31622776601683794,0.6833588241926247,0.7977471616486349,0.7977471616486349,0.6833588241926247,0.5491803278688525,0.7977471616486349,0.5491803278688525,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,2,0.31622776601683794,0.6875378190559399,0.8018602987419362,0.8018602987419362,0.6875378190559399,0.5573770491803278,0.8018602987419362,0.5573770491803278,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,3,0.31622776601683794,0.8248693393979167,0.8156951405939368,0.8156951405939368,0.8248693393979167,0.6598360655737705,0.8156951405939368,0.6598360655737705,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,4,0.31622776601683794,0.7226474580140076,0.8254118860306301,0.8254118860306301,0.7226474580140076,0.6352459016393444,0.8254118860306301,0.6352459016393444,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,5,0.31622776601683794,0.7833185363733051,0.8839755655377588,0.8839755655377588,0.7833185363733051,0.7377049180327869,0.8839755655377588,0.7377049180327869,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,6,0.31622776601683794,0.849878277304912,0.849878277304912,0.849878277304912,0.849878277304912,0.610655737704918,0.849878277304912,0.610655737704918,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,7,0.31622776601683794,0.8232032554159647,0.860280716599455,0.860280716599455,0.8232032554159647,0.6885245901639344,0.860280716599455,0.6885245901639344,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,8,0.31622776601683794,0.8641908519077574,0.8641908519077574,0.8641908519077574,0.8641908519077574,0.6065573770491803,0.8641908519077574,0.6065573770491803,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,9,0.31622776601683794,0.8112390191083709,0.8112390191083709,0.8112390191083709,0.8112390191083709,0.7049180327868853,0.8112390191083709,0.7049180327868853,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,0,0.31622776601683794,0.8214150246856716,0.679043753189502,0.679043753189502,1.0,0.3770491803278688,1.0,0.3770491803278688,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,1,0.31622776601683794,0.8688592226406451,0.8656829818620693,0.8656829818620693,0.7412436498215291,0.20491803278688525,0.7724039597035236,0.20491803278688525,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,0.31622776601683794,0.7869023818610297,0.7312947229463613,0.7312947229463613,0.6491809705082185,0.32377049180327866,0.6420985282220333,0.32377049180327866,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,0.31622776601683794,0.8649323398172929,0.7977917742419802,0.7978295342850525,0.8709223089605306,0.42622950819672134,0.8698616896082231,0.42622950819672134,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,4,0.31622776601683794,0.8042395220538479,0.7644210059256445,0.7644210059256445,0.7029807522107346,0.3442622950819672,0.6965585003699516,0.3442622950819672,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,5,0.31622776601683794,0.8954467977603751,0.8643316644583986,0.8643316644583986,0.92930341298213,0.38524590163934425,0.92930341298213,0.38524590163934425,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,6,0.31622776601683794,0.8100539419628578,0.7801878538254914,0.7803124965104399,0.8178675514209945,0.1762295081967213,0.811101569383316,0.1762295081967213,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,7,0.31622776601683794,0.6408712560662205,0.7047979716270225,0.7033335766337171,0.6630325904437344,0.21311475409836064,0.8315162952218671,0.21311475409836064,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,8,0.31622776601683794,0.8782907016297821,0.8349379778277615,0.8349379778277615,0.8612652968627332,0.32786885245901637,0.8612652968627332,0.32786885245901637,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,9,0.31622776601683794,0.7701236555343942,0.7341559883859788,0.7341559883859788,0.6676979195173832,0.2459016393442623,0.6511141457104038,0.2459016393442623,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,0,0.31622776601683794,0.6605687270649151,0.8302843635324575,0.8302843635324575,0.6605687270649151,0.6065573770491803,0.8302843635324575,0.6065573770491803,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,1,0.31622776601683794,0.8171310302887698,0.8635653996109952,0.8635653996109952,0.8171310302887698,0.7049180327868853,0.8635653996109952,0.7049180327868853,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,2,0.31622776601683794,0.7120394759649435,0.8490539787579409,0.8490539787579409,0.7120394759649435,0.6516393442622951,0.8490539787579409,0.6516393442622951,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,3,0.31622776601683794,0.7353750395600009,0.8085733495146318,0.8085733495146318,0.7353750395600009,0.5409836065573771,0.8085733495146318,0.5409836065573771,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,4,0.31622776601683794,0.9280317105556735,0.9333562242558245,0.9333562242558245,0.9280317105556735,0.7377049180327869,0.9333562242558245,0.7377049180327869,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,5,0.31622776601683794,0.6805221611037859,0.8537018581322647,0.8537018581322647,0.6805221611037859,0.5409836065573771,0.8537018581322647,0.5409836065573771,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,6,0.31622776601683794,0.8354180475551711,0.8570281058407019,0.8570281058407019,0.8354180475551711,0.7377049180327869,0.8570281058407019,0.7377049180327869,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,7,0.31622776601683794,0.7301787843123714,0.8184408400171233,0.8184408400171233,0.7301787843123714,0.5737704918032787,0.8184408400171233,0.5737704918032787,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,8,0.31622776601683794,0.8393979003916123,0.837295868364119,0.837295868364119,0.8393979003916123,0.6926229508196721,0.837295868364119,0.6926229508196721,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,9,0.31622776601683794,0.7660707478371022,0.7660707478371022,0.7660707478371022,0.7660707478371022,0.7172131147540983,0.7660707478371022,0.7172131147540983,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,0,0.31622776601683794,0.8412618996730842,0.8412618996730842,0.8412618996730842,0.8412618996730842,0.8073770491803278,0.8412618996730842,0.8073770491803278,1.6825237993461684
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,1,0.31622776601683794,0.8671250146134907,0.8920411352723053,0.8920411352723053,0.8671250146134907,0.7090163934426229,0.8920411352723053,0.7090163934426229,1.7342500292269811
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,2,0.31622776601683794,0.8597275364224461,0.8574592085293319,0.8574592085293319,0.8597275364224461,0.7704918032786885,0.8574592085293319,0.7704918032786885,1.8086908059886502
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,3,0.31622776601683794,0.7348898140887848,0.8388536840700149,0.8388536840700149,0.7348898140887848,0.5409836065573771,0.8388536840700149,0.5409836065573771,1.5412870837779777
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,4,0.31622776601683794,0.7363149713687649,0.7202873365385346,0.7202873365385346,0.7363149713687649,0.5901639344262295,0.7202873365385346,0.5901639344262295,1.5405944506420206
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,5,0.31622776601683794,0.7081162271283237,0.8963933019249437,0.8963933019249437,0.7081162271283237,0.5737704918032787,0.8963933019249437,0.5737704918032787,1.4316700502134858
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,6,0.31622776601683794,0.7739712838559489,0.8920417079002305,0.8920417079002305,0.7739712838559489,0.639344262295082,0.8920417079002305,0.639344262295082,1.547942567711898
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,7,0.31622776601683794,0.6841622965799387,0.8585492419516261,0.8585492419516261,0.6841622965799387,0.5573770491803278,0.8585492419516261,0.5573770491803278,1.460732057650156
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,8,0.31622776601683794,0.8688285036279821,0.8656913283289519,0.8656913283289519,0.8688285036279821,0.8073770491803279,0.8656913283289519,0.8073770491803279,1.789734063002967
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,9,0.31622776601683794,0.7322163541515897,0.8378955474611063,0.8378955474611063,0.7322163541515897,0.5573770491803278,0.8378955474611063,0.5573770491803278,1.5425386816733764
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,0,0.31622776601683794,0.9274115480904849,0.8603799124327366,0.8603799124327366,0.9274115480904849,0.7295081967213115,0.8603799124327366,0.7295081967213115,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,1,0.31622776601683794,0.8947968627104463,0.9144874910541129,0.9144874910541129,0.8947968627104463,0.6188524590163934,0.9144874910541129,0.6188524590163934,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,2,0.31622776601683794,0.9013158804304636,0.9226679588954646,0.9226679588954646,0.9013158804304636,0.6024590163934426,0.9226679588954646,0.610655737704918,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,3,0.31622776601683794,0.9279336645262055,0.9371961429775142,0.9371961429775142,0.9279336645262055,0.5655737704918032,0.9371961429775142,0.5655737704918032,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,4,0.31622776601683794,0.9031580774278261,0.9152772270023988,0.9152772270023988,0.9031580774278261,0.5532786885245902,0.9152772270023988,0.5614754098360656,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,5,0.31622776601683794,0.8969582612622933,0.7963474629851333,0.7963474629851333,0.8969582612622933,0.5983606557377049,0.7963474629851333,0.5983606557377049,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,6,0.31622776601683794,0.9102352481352113,0.9199431060145726,0.9199431060145726,0.9102352481352113,0.6147540983606558,0.9199431060145726,0.6147540983606558,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,7,0.31622776601683794,0.886871272772446,0.9083341097399176,0.9083341097399176,0.886871272772446,0.5573770491803278,0.9083341097399176,0.5614754098360656,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,8,0.31622776601683794,0.8968412606277542,0.8438187657676204,0.8438187657676204,0.8968412606277542,0.639344262295082,0.8438187657676204,0.639344262295082,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,9,0.31622776601683794,0.9047730895774933,0.9178424256570389,0.9178424256570389,0.9047730895774933,0.5614754098360656,0.9178424256570389,0.5655737704918032,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,0,0.31622776601683794,0.867680432452536,0.8657420456516001,0.8657420456516001,0.867680432452536,0.7213114754098361,0.8657420456516001,0.7213114754098361,1.7353608649050722
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,1,0.31622776601683794,0.7390686417950671,0.833570881838106,0.833570881838106,0.7390686417950671,0.639344262295082,0.833570881838106,0.639344262295082,0.8055470830810592
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,2,0.31622776601683794,0.4657791439710837,0.3707372404325022,0.3707372404325022,0.4657791439710837,0.0,0.3707372404325022,0.0,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,3,0.31622776601683794,0.3804491049662916,0.30358610257879437,0.8667175927318815,0.3804491049662916,0.0,0.30358610257879437,0.0,
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,4,0.31622776601683794,0.7764539420868618,0.8021988698666782,0.8021988698666782,0.7764539420868618,0.5081967213114754,0.8021988698666782,0.5081967213114754,1.5529078841737236
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,5,0.31622776601683794,0.8901743676896717,0.9080576957734885,0.44071798758093333,0.8901743676896717,0.6475409836065573,0.9080576957734885,0.6475409836065573,1.0362565843354559
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,6,0.31622776601683794,0.75926148583335,0.764440122423953,0.2864067734681165,0.75926148583335,0.6065573770491803,0.764440122423953,0.6065573770491803,1.5185229716667001
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,7,0.31622776601683794,0.7950055667942433,0.7399086252188527,0.32990378337392906,0.7950055667942433,0.639344262295082,0.7399086252188527,0.639344262295082,1.5900111335884863
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,8,0.31622776601683794,0.9479876287993849,0.9479876287993849,0.6034077450567865,0.9479876287993849,0.8852459016393442,0.9479876287993849,0.8852459016393442,1.89597525759877
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,9,0.31622776601683794,0.3518863886303166,0.26521902550389787,0.797340831540531,0.3518863886303166,0.0,0.26521902550389787,0.0,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,0,0.31622776601683794,0.7821949361422166,0.7734817098530331,0.7734817098530331,0.7821949361422166,0.7704918032786885,0.7734817098530331,0.7704918032786885,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,1,0.31622776601683794,0.6864909059550635,0.8019078859945398,0.8019078859945398,0.6864909059550635,0.5573770491803278,0.8019078859945398,0.5573770491803278,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,2,0.31622776601683794,0.6879020696247367,0.8019979157943992,0.8019979157943992,0.6879020696247367,0.5573770491803278,0.8019979157943992,0.5573770491803278,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,3,0.31622776601683794,0.82540351670223,0.8162126142432001,0.8162126142432001,0.82540351670223,0.6557377049180327,0.8162126142432001,0.6557377049180327,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,4,0.31622776601683794,0.7244877122685451,0.8281310624676763,0.8281310624676763,0.7244877122685451,0.639344262295082,0.8281310624676763,0.639344262295082,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,5,0.31622776601683794,0.7833185363733051,0.8839755655377588,0.8839755655377588,0.7833185363733051,0.7377049180327869,0.8839755655377588,0.7377049180327869,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,6,0.31622776601683794,0.9156580276077149,0.9156580276077149,0.9156580276077149,0.9156580276077149,0.7868852459016393,0.9156580276077149,0.7868852459016393,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,7,0.31622776601683794,0.823114969113156,0.8582480610170228,0.8582480610170228,0.823114969113156,0.6885245901639344,0.8582480610170228,0.6885245901639344,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,8,0.31622776601683794,0.9129952146826643,0.9129952146826643,0.9129952146826643,0.9129952146826643,0.7663934426229507,0.9129952146826643,0.7663934426229507,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,9,0.31622776601683794,0.8114308631712304,0.8114308631712304,0.8114308631712304,0.8114308631712304,0.7049180327868853,0.8114308631712304,0.7049180327868853,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,0,0.31622776601683794,0.8902188284853305,0.7697403482697314,0.7697403482697314,1.0,0.3770491803278688,1.0,0.3770491803278688,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,1,0.31622776601683794,0.8716121466631992,0.8674382858738914,0.8674382858738914,0.7508894907338706,0.21311475409836064,0.780818304385974,0.21311475409836064,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,2,0.31622776601683794,0.7867943257436001,0.7310285541212747,0.7310285541212747,0.6491809705082185,0.32786885245901637,0.6420985282220333,0.32786885245901637,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,3,0.31622776601683794,0.8607558288719093,0.7982349815315954,0.7982717903673282,0.8714043147496087,0.4262295081967213,0.8653594002529998,0.4262295081967213,
L448_contrast,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,4,0.31622776601683794,0.8264880908682936,0.8028232283947769,0.8028232283947769,0.7220214432468505,0.36065573770491804,0.7169356850961092,0.36065573770491804,
