source_class,bank,family,split,index,content_hash,achieved_structure_fraction,level_fraction,target_structure_fraction,representation_floor,in_class_residual,reprojection_residual_relative,min_value,negative_mass_relative,achievable
L448,constant_flux_structural,circular_two_hotspots,selection,1,8570fb78c76a8fe898510d4e3ac8cd9f485e8e23c3535e08db856e4e4328e03a,0.8087664925749821,0.5881298840289969,,1.2567468235999243e-15,0.0,0.08331075654410747,-0.17935291720066004,0.010425916112350293,True
L448,constant_flux_structural,circular_two_hotspots,selection,2,71dfe0a9da7ebc5c36cdff6eb244f3daf76ad9d6a76726005053db6afb7dc01d,0.7771388683550342,0.62932915020032,,1.146961030090715e-15,0.0,0.08212199498224397,-1.011732108990428,0.1412796150825849,True
L448,constant_flux_structural,circular_two_hotspots,selection,3,9a341cf5d2f4a6118e947d9c8de29024df0cdfb6e94e19d3a30c0221865b2599,0.7109109047959765,0.7032820809903847,,1.6969045105079781e-15,0.0,0.0866136323678146,-0.5780936408194326,0.07693934638075717,True
L448,constant_flux_structural,circular_two_hotspots,selection,4,1e8a11518232e34ba0b0538300177cd7ed3d57e7f68496e101b45ed1402c1ae0,0.7137073143755568,0.7004440515892973,,1.467962217036042e-15,0.0,0.08886700500681229,-0.3660145029354282,0.02397427424220317,True
L448,constant_flux_structural,circular_two_hotspots,selection,5,a38ae193759ce694e2a494fbf76d7c6ec0b1343513485771f0101b67d174b9da,0.7381595449120594,0.6746261826042785,,1.7839594301103632e-15,0.0,0.08235928827204296,-0.5386044980982384,0.061182889620174,True
L448,constant_flux_structural,circular_two_hotspots,selection,6,50d92aa9d8586c5620ed36cab61a3602d880eb211fcedd84847d6561de02e568,0.704035383997524,0.7101648949923243,,1.326802840722774e-15,0.0,0.08581271451234304,-0.783007483922838,0.0982489327378808,True
L448,constant_flux_structural,circular_two_hotspots,selection,7,796536ba905c663f7db2d2df45eb7dc0126d56315af0a04d16a5fe0fed81adc7,0.6806839094044688,0.7325772419873886,,1.1594743976583574e-15,0.0,0.0842550387984152,-0.6143008611857788,0.08379242702247625,True
L448,constant_flux_structural,circular_two_hotspots,pilot,0,b90223bcb60917a09fb24553021e2e55c6e95e3ee38e4bfc057210b9cb116480,0.6247827646148497,0.7807986277141024,,1.716597535093776e-15,0.0,0.08134259478777367,-0.22704564817320474,0.01867335054648641,True
L448,constant_flux_structural,circular_two_hotspots,pilot,1,cd91a0de4b0fb6ab7eab674507e394375eec21982c65efe6c8891fed47bebf88,0.6518644376259024,0.7583355160868216,,1.4580984919152382e-15,0.0,0.08331988120586506,-0.43078563038944445,0.06443213224839511,True
L448,constant_flux_structural,circular_two_hotspots,pilot,2,aaa276e58f1e929746c43812a784e297a09c86b2efa59fd0417ddd2ef1c14780,0.6019224375505972,0.7985545561657935,,1.7150437586953413e-15,0.0,0.08299580517169186,-0.4324575609034947,0.06095428314156097,True
L448,constant_flux_structural,circular_two_hotspots,pilot,3,1ae1c5f509c4083020fe3dd9489af827ab00cffeb1bdfdbb6b371fec8784b701,0.5372894422537211,0.8433979222423336,,1.4910557022587153e-15,0.0,0.08289355583250936,-0.2899594129547629,0.050792594255614776,True
L448,constant_flux_structural,circular_two_hotspots,pilot,4,9813aff73909556f88b013c9af922c82c6c98a12ff9fc2adf3c65d3b38b7b858,0.8114819416526644,0.5843774964623654,,1.3426328034175943e-15,0.0,0.08655339738375648,-1.3424699619037659,0.13390809689963654,True
L448,constant_flux_structural,circular_two_hotspots,pilot,5,5612c11539699c764c5fd736523bd4ca688fc125c9ec399446a5551b27cdc27f,0.749815207939799,0.6616473032834003,,1.4163017111515782e-15,0.0,0.08863334087692962,-1.3642393298658604,0.10927862637558297,True
L448,constant_flux_structural,circular_two_hotspots,pilot,6,5d278f1f556b4ca7ef64d60f6d2d8a550cf453fbab6579bf0111b662a07f4e82,0.888736310100496,0.4584187726402083,,1.4148723495770688e-15,0.0,0.08219578602555906,-2.141585085229392,0.1915708983235148,True
L448,constant_flux_structural,circular_two_hotspots,pilot,7,c2f6a7ec8f6acbb024d9814a830cf1ad8a012cd432185a512b0e7023910030aa,0.7706509229496561,0.6372575264026649,,1.3326097257762802e-15,0.0,0.08449421598739633,-0.014322269520341064,0.001051815256779725,True
L448,constant_flux_structural,circular_crescent,selection,0,1d07ef96a7a8c7790f9241641d0b895a6d860590a9422ef273dcc2e3e769a09b,0.5432406747316548,0.8395770180972657,,1.953132097176577e-15,0.0,0.08410415745982469,-0.3046805816857456,0.049050661827528756,True
L448,constant_flux_structural,circular_crescent,selection,1,5e907274c1d173042069f42a7b41709efe76eee5aadde6c909dfc1d6ec355912,0.6228490611804037,0.7823420268569813,,2.7345317403907157e-15,0.0,0.08393464523954101,-0.3300257968213956,0.046936560628148195,True
L448,constant_flux_structural,circular_crescent,selection,2,641b3fc35b5bef22f1a451300189ea8bc7a868653ed6b9ec51da19fa1378f1a2,0.46685054353730615,0.8843362313051082,,2.440213094414073e-15,0.0,0.08409618633096062,-0.11606978544403787,0.022395130365062833,True
L448,constant_flux_structural,circular_crescent,selection,3,80860cfae766c4eacd39f76a0c6d586256d97bc0bd26d2ff03260b3ae944291c,0.7049601808935837,0.7092468846279734,,2.127907893547814e-15,0.0,0.08377811734427923,-0.30735071821596144,0.0421917204677757,True
L448,constant_flux_structural,circular_crescent,selection,4,9c5d349e849773245727b0660c4a9da75310f391a63133ea3eb7bf1f088884c0,0.6069468874597738,0.7947423958761057,,1.7316587901630225e-15,0.0,0.08410305765638781,-0.3970288496548199,0.05550121250001221,True
L448,constant_flux_structural,circular_crescent,selection,5,8736bdeb4c30e02cdbb743436bf398f329bbdd5bf4a5bc5c6eec813564959c56,0.6699031120162152,0.7424485305467243,,1.710860900309782e-15,0.0,0.0841017065970245,-0.22231026591092923,0.029727706511041497,True
L448,constant_flux_structural,circular_crescent,selection,6,4329aee6196c87c77dfecc51ef8d2c977e05e60bda977fc20f54948def451f01,0.8684419421465004,0.4957908763993288,,1.2237004527124316e-15,0.0,0.08410647785817899,-1.8536394486330077,0.2114411860462243,True
L448,constant_flux_structural,circular_crescent,selection,7,9f8d93d7f32e96b27dd4dac05dea75a57e8ba9b5fe8df35b0a605dfdb3953f24,0.8327313033037405,0.5536773216396477,,1.6432275086376989e-15,0.0,0.08409060940601831,-1.0236263007586524,0.1485034348324951,True
L448,constant_flux_structural,circular_crescent,pilot,0,1015ec9a253a083c8c46b194ebc550fa3e02db6fb7ffb3ae58bf44ffca3f3796,0.5696184449980694,0.8219092572285468,,2.1506861817803393e-15,0.0,0.08406093151259804,-0.3604364588924667,0.05777020456019618,True
L448,constant_flux_structural,circular_crescent,pilot,1,7ea6264f65d2a1cfdb34cc70e0cb762e3659ba5ad1c020d2bf0cb0fe172d4533,0.8087614982378037,0.5881367519277664,,1.2648694925609824e-15,0.0,0.08410861520304412,-1.5548155368576855,0.16083026834231692,True
L448,constant_flux_structural,circular_crescent,pilot,2,df0bced35ad9e19305a74ada72fdc7456c6388d731fab6c129d50a39317f6ce5,0.6324934840321584,0.7745656800148466,,1.8254563494852337e-15,0.0,0.08409113946919122,-0.33867309524052,0.048085299797869394,True
L448,constant_flux_structural,circular_crescent,pilot,3,f6f6d62685276bf9abdbae617150ce040a0f4447b8de8a14557b587c27e0b5e5,0.7586746227022628,0.6514697359567666,,1.1132847980335206e-15,0.0,0.08411166724466512,-1.1011883241664535,0.14520607091127327,True
L448,constant_flux_structural,circular_crescent,pilot,4,cdbead558a64148134c21c89f41b83827f1aacaf256f8b6eaae0b67b14f50119,0.7097929053196698,0.7044104141463713,,2.7559035701355214e-15,0.0,0.08362922332579795,-0.13701404821030835,0.01790671269435214,True
L448,constant_flux_structural,circular_crescent,pilot,5,fdab665b42d9698b14a6b0abfc931d82802ec8d72d33f6906b086f6957677705,0.6260917245060005,0.7797494164826944,,1.6608662961077755e-15,0.0,0.08411103260076927,-0.8026732165190293,0.1275617969236854,True
L448,constant_flux_structural,circular_crescent,pilot,6,cf056254e0a405c90d11c49853793694419025e90524beff209d23b5d1163e95,0.6313504584196169,0.7754976458077353,,2.3196434209225876e-15,0.0,0.08408216949372503,-0.21977388064870482,0.03255883280806452,True
L448,constant_flux_structural,circular_crescent,pilot,7,88253bce12026c24538a07bdd6f928f451ac6cf281dad0d5097be8d3d2833b4d,0.5924352001203331,0.8056181065854844,,1.6068097108580486e-15,0.0,0.08411111550703695,0.0,0.0,True
L448,constant_flux_structural,plunging_hotspot,selection,0,4ad4d57dc570276038c60802422778fbdb09aba335e4a4f630e644a516956e6e,0.9317847235267548,0.3630113345367733,,2.0321467777386473e-15,0.0,0.08327631824293712,-3.9636860475351345,0.2519817302930082,True
L448,constant_flux_structural,plunging_hotspot,selection,1,f3d139a9f9ab34d5b18a23b896a5c276938eabeb8e10d36df00fecf2c490f143,0.9056393112073989,0.42404886274554254,,2.6394067383776845e-15,0.0,0.08351664922046184,-0.9566954180307292,0.05023150423961153,True
L448,constant_flux_structural,plunging_hotspot,selection,2,0dfaa04120416dfae0ca9e694d292aaa415351cf615d12293e2500dd14c0c1eb,0.9343994290218254,0.3562270442339924,,2.8588051041167926e-15,0.0,0.08351181109976637,-1.4309907005620308,0.07504235195653064,True
L448,constant_flux_structural,plunging_hotspot,selection,3,046f8cc7edff4c374a871bbce29d685b3aa2d7d267e416522a4d4c19b2c4abf3,0.8945625019731112,0.44694287114082887,,1.917608900574521e-15,0.0,0.0834986211041993,-1.216699719776646,0.06443240811924193,True
L448,constant_flux_structural,plunging_hotspot,selection,4,463ab4c9056b42cd5b40586a633d52a3b2fed1de724b4051bca3d015a2d9d783,0.9438602185152933,0.33034510425351055,,2.020705377985492e-15,0.0,0.08313132170922442,-4.768374912353344,0.2605941696821104,True
L448,constant_flux_structural,plunging_hotspot,selection,5,84fbc3c0f513f8073e20d4a98356cd6e751d040d1c57d90fcf57552930a08657,0.9111648257242639,0.4120420614001339,,1.981278378357596e-15,0.0,0.08347097025689655,-3.0623653829167843,0.24111503892008568,True
L448,constant_flux_structural,plunging_hotspot,selection,6,e2971ed5502254016884d87226c9325b42fe5a0556a2b49ddbb99c699114aa2e,0.8806161399349046,0.47383036425090835,,2.0739636792080866e-15,0.0,0.08373098873237918,-2.299818193624214,0.25290218837727685,True
L448,constant_flux_structural,plunging_hotspot,selection,7,40f2928e880ab22222c4f8d97865e774448cd27eee5135bcfc5bf1c73bff9e92,0.901195593696733,0.4334126231451883,,2.245001306148559e-15,0.0,0.08322481926444206,-1.5918514112626012,0.13983541147016135,True
L448,constant_flux_structural,plunging_hotspot,pilot,0,a373a5e49f053797ccc22a48e4b5bd5c92886750b324330df9a3d3c42d2f49e3,0.9269811689760393,0.37510786763785103,,1.864300581863775e-15,0.0,0.08336338582217853,-3.7666960514394487,0.2450102170468811,True
L448,constant_flux_structural,plunging_hotspot,pilot,1,46932157a1b21e348fda79d4de86c308881290ecdc7d3cd89f82417a65bc42ec,0.9528574359213208,0.3034183692683191,,2.6946657747118974e-15,0.0,0.08272350285457973,-4.343564180967635,0.13567166597642383,True
L448,constant_flux_structural,plunging_hotspot,pilot,2,6fff6e8e3bc4231b4c14e8bdff6675b2550ccee6665300c0675ab0cacde43a1f,0.9553936585991434,0.29533532993623274,,2.4044324794772415e-15,0.0,0.08324231340685136,-2.7955018502449067,0.10098119149632122,True
L448,constant_flux_structural,plunging_hotspot,pilot,3,bbef8e0b308897fa1c20c6d1157debc6ec5700ddf5e956c998833ef3d2b5d7ef,0.9689169581065996,0.24738619260875067,,2.408951094108701e-15,0.0,0.0828823918688102,-5.752112376904103,0.15144086251387812,True
L448,constant_flux_structural,plunging_hotspot,pilot,4,050b2c43df7e56024710316960566acd4f35cf9e16e39de9357f02926748f87a,0.9088003903835862,0.41723117146090766,,2.295773189777044e-15,0.0,0.08345837264582447,-2.7400014007862117,0.21099573276338837,True
L448,constant_flux_structural,plunging_hotspot,pilot,5,eecf492890a4d19c6fe40a4093d3e30f2221a1bba04ed95a209177d003ac0fb9,0.8606671663769628,0.5091679769198465,,1.7188522925534362e-15,0.0,0.08370137876806796,-1.595797028009239,0.2044257102154424,True
L448,constant_flux_structural,plunging_hotspot,pilot,6,f2a9acebbcef2bf0eb290e3e9171213c121fb52803de053d7f3dbd1fbe9372c7,0.9464677976751398,0.32279824653174727,,2.2908575025433475e-15,0.0,0.08264750553662119,-4.114845420031947,0.14018726558910466,True
L448,constant_flux_structural,plunging_hotspot,pilot,7,64a949acdbceb3f7691f70d5eeb55bd007f24d33d2a0b61790d1d950d8f89c11,0.9475460492554861,0.31961928061417055,,2.961418912565787e-15,0.0,0.08262631102707203,-3.9334910891894466,0.1401600267891135,True
L448,structure_balanced_050,circular_single_hotspot,selection,0,6127e6d1386e35be2a74a04fd22b7711bdb26ebebf787f627905b959c792a28b,0.5201710824604964,0.8540620849633096,0.5,1.425388398685532e-15,0.0,0.13171122429123983,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,1,3c7f05bca5e51506f3785bcb6284e71d9b6d6e2f38b8f44a8e5f642e5aab49b9,0.46853833676759205,0.8834431656756752,0.5,1.2294235971649498e-15,0.0,0.139637443840623,0.0,0.0,False
L448,structure_balanced_050,circular_single_hotspot,selection,2,f668c4d46549fe62a0b745be8e651eb8cf610e95e2cb67fb8b1f58413e75012e,0.5201714497508249,0.8540618612630616,0.5,1.721342909017357e-15,0.0,0.13181540907681102,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,3,d1ad6b3b807fbf7f248d4ca7b0ecc08f81ee05e299348dacb775d15ac69e5d20,0.5200562414979436,0.8541320188817608,0.5,1.3947056743068375e-15,0.0,0.1231260792811072,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,4,9b9b9abed01fb484f6e7e020b57fededf0d6afbbb2a5c1505fedc19786413095,0.5190516521653421,0.8547428750123798,0.5,1.320083179849812e-15,0.0,0.1018109196508667,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,5,86407e62b6e20d586479a31f5feaa2323580085a86178cfebe7785805b7a3564,0.5191952268417002,0.8546556712646302,0.5,1.89548998124811e-15,0.0,0.10389820181539824,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,6,72778658617a5f765391be00254dff731c0a7a90b0cd76904841b25c80943f74,0.5193320246710014,0.854572552888939,0.5,1.789832065838079e-15,0.0,0.10603419957610567,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,selection,7,c5c8144168533c894951581f0d25eca9a5662bc164824918a5cabdc3be77f1bf,0.5199002060924378,0.854227004785637,0.5,1.6722102947307813e-15,0.0,0.11777020564367784,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,0,5746193be6a21ab18ae5cb20b5ab3466ed3d2d2274e8257f6b48494b038cf58f,0.5200688048207188,0.8541243693118403,0.5,1.2525221361487987e-15,0.0,0.12368361002286848,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,1,0c9b59cf83637434bebaca26c39b1cf08769073aa757e5854f1564c867002f25,0.5191983733688945,0.8546537597712268,0.5,1.884230326227484e-15,0.0,0.10394556121205521,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,2,c8428ad3f98b347d91a1bf3a4702240cd53e1e419e29f3fc955fc7ae8e473a5e,0.5199404587916144,0.8542025048614441,0.5,1.6456823697184188e-15,0.0,0.11895983625319022,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,3,f5dad7c2183f0a77ad91932ccb0e50747a621217615d1f39740594e043f0e4e5,0.5199335496540267,0.8542067103132378,0.5,1.2350755129837662e-15,0.0,0.11874899973080204,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,4,f0bc500eda79f07e1bb698ca8869fdac544fdc0b569d9f7349e1802cef85c533,0.5201309330414609,0.8540865368880483,0.5,1.5221110359774501e-15,0.0,0.12715416408715963,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,5,1cbeb43f0eb197ecc1d789174e74b7e0acdb7ca1f924dbdba20eab3bccc646a3,0.5200839277713902,0.8541151608968683,0.5,1.3077220558927084e-15,0.0,0.1244037852194974,0.0,0.0,True
L448,structure_balanced_050,circular_single_hotspot,pilot,6,c1d506588e1c47f58d758eca9199c66756712a4678875b2bdb98ae8302dca6fc,0.4752857883132378,0.8798314721737703,0.5,1.7659883281825193e-15,0.0,0.10374923721675364,0.0,0.0,False
L448,structure_balanced_050,circular_single_hotspot,pilot,7,cbd5df085aae100cc6968ca7bd6bbf6c54cf20e6465fd689b9f273e11d6623ef,0.4813364442782034,0.8765359247684125,0.5,1.3559381553624603e-15,0.0,0.1386818074937804,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,selection,0,07e399aa07388d3e88480e1caf3dab60141d070426312200c88bddacfb1ba280,0.43499933095377136,0.9004307758344177,0.5,1.2937314947051235e-15,0.0,0.11383588317098102,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,selection,1,9d730e6e256108f5a5718c34dd29871e194a5b8f1289c00c5ed525652b1b5856,0.49509359944601566,0.8688396444612713,0.5,1.7868761398829806e-15,0.0,0.09983008931512495,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,selection,2,0d9c386340f23a55d24f3ef7f0125b5ecc431cd0f0f1686ee2f031f5652f1cef,0.48225292945729636,0.876032026828846,0.5,1.6244736990043742e-15,0.0,0.11388399273557673,-0.0012687093209706813,3.320332889191721e-05,False
L448,structure_balanced_050,circular_two_hotspots,selection,3,c6d72f82b839e34cfed00437f18cab1b45e045d787be72f60a0c102c40997dcb,0.5193918869238424,0.8545361711464826,0.5,1.6427036461921885e-15,0.0,0.10702425968743971,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,selection,4,43338b69c228e6905d412b35ca2ff72e49bca9857da3cc5d8df4f8feac02f50a,0.5192752336153675,0.8546070627801443,0.5,1.9168886190124417e-15,0.0,0.10512756696246903,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,selection,5,6af78ff9be2c40d4e38453c4561c10c9d2893e66684464701a5a3a0afd382378,0.518585060123903,0.8550260437064405,0.5,1.5163328213096943e-15,0.0,0.09582239553050158,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,selection,6,67231f85a62a3acf24b25b9cb5795d60863d2f1bf8d6164d118d55955fac13f6,0.5193084797412004,0.8545868609268944,0.5,1.5888297899355568e-15,0.0,0.10565479779239502,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,selection,7,ed0595bde79ad228bccd55ecaf5bf73578996e52333ad67e6d05931c4d7a63ad,0.5197811280426755,0.8542994667742008,0.5,1.7065745475138043e-15,0.0,0.11468990576018968,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,pilot,0,0a1e11cecaba09500f344e521466e83f40d5dfc48b711573b4b71fd92e928f70,0.5198708328379761,0.8542448812631827,0.5,1.2223647611378813e-15,0.0,0.11695709649127779,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,pilot,1,5b41bf18173a15d69e1a474b79b3ea40ca0399989cf54346ca5cc0f31d222d11,0.5198967033522215,0.8542291366158685,0.5,1.3915582230009156e-15,0.0,0.11767090644016898,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,pilot,2,c7089f6770632ab0b6387aacde21a81d8f44c7526c78291544677a4309236bbe,0.4944976947698855,0.8691789400734864,0.5,1.4758819419435599e-15,0.0,0.11488524738946167,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,pilot,3,8393d5ea91b5f5637a99d31220cee8368c4fe9333b10f12ba2b92879193337e2,0.4992079637200347,0.8664822034863131,0.5,1.699914786951397e-15,0.0,0.09586417940666611,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,pilot,4,54e45f2562db51fe0a699c1c409bfa40f96d2b18f969fd5230246324ee3a4165,0.5185761299907403,0.8550314598912878,0.5,1.6191192016796528e-15,0.0,0.09571687560871174,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,pilot,5,b037e6b8738220f23244d2371e291a4b1215af65e99bc7e3858aa9ddcde0afff,0.5195821022179077,0.8544205282264815,0.5,1.8076276778430265e-15,0.0,0.11044735533840296,0.0,0.0,True
L448,structure_balanced_050,circular_two_hotspots,pilot,6,3988fec04580527db6cc4de7bac4901ec6763d0392247958598df815d6165e9b,0.4948285893438524,0.8689906024624047,0.5,1.6470394304263012e-15,0.0,0.0936231453192707,0.0,0.0,False
L448,structure_balanced_050,circular_two_hotspots,pilot,7,34f449db42b2301f44d3c15511c3f5695cc1c2b1ff3921e1dbfe5307b94bb05e,0.5197641791544522,0.8543097787500145,0.5,1.1774919227705783e-15,0.0,0.11429158306754894,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,selection,0,d6d7e88077989126df6d37c6a26110005a684a7a545d2b161503532c0cefa3be,0.42883869180900436,0.9033810803905192,0.5,2.2324935763049545e-15,0.0,0.10839354138542717,0.0,0.0,False
L448,structure_balanced_050,circular_crescent,selection,1,43a3f348efc21e625de4787289e27f45e3c437fe469b680cc6b7181ff37e6403,0.4377445764429978,0.8990993748161215,0.5,2.279146249403231e-15,0.0,0.07538109119093543,-0.0019373251834615482,4.860719830863924e-05,False
L448,structure_balanced_050,circular_crescent,selection,2,2c11308449f559f0d2f7e6d2e3263b0f8e04951af18649df574752c03a513c62,0.4732997834698093,0.8809014218216654,0.5,2.122998831235681e-15,0.0,0.10408403045677107,0.0,0.0,False
L448,structure_balanced_050,circular_crescent,selection,3,b77464e33ea1c8dbc2ffee3998c302fc7d7d208b0db009d5ef421cc582372b1c,0.5197291430123416,0.854331093841057,0.5,1.2661619879494252e-15,0.0,0.11349422288572188,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,selection,4,9f12c8b15db27679fdfd7875519d5777b5b23fa78459852f32fe40d5a5743ae7,0.48600334131512907,0.8739569510167707,0.5,2.1688479944968157e-15,0.0,0.1133391383933832,0.0,0.0,False
L448,structure_balanced_050,circular_crescent,selection,5,d5ab79306debdeb5bc9a560e97b1d52c3dc4a7feaaf0a94bf378e9a4db368cc9,0.5160836255435374,0.85653820197691,0.5,1.7319848395213396e-15,0.0,0.0731650700567283,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,selection,6,d118093f2bf8adf6acf50782c8c7f56a569794df63393aec0f872d08dc2e7da5,0.5200436344093597,0.8541396948452309,0.5,1.8081886920339742e-15,0.0,0.12259260418833838,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,selection,7,9f1ef5183cb9f5cf3a034df88eea714623f19cebe9b5ba961a36d2c95a6047ef,0.5186863311516448,0.8549646132305396,0.5,1.2762852754917401e-15,0.0,0.0970382779558575,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,0,b80e193c6dbecd764ccefc562ac2407eb6f752e1d46f2a56c2c2c0e006394928,0.5195724750250166,0.854426382549356,0.5,1.5512052277332562e-15,0.0,0.11026186659386164,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,1,8fb0857a0dd17a59678ffedcc0df112e99c5819f547a2d5dbc5f5ada7dfbcb20,0.517040412852709,0.8559609871233036,0.5,1.5245883901563588e-15,0.0,0.08065756938818967,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,2,e805ce9bcb53511236d5b44866294bae6abb998eef8a7714ac7c990e1fffeba3,0.5194449645345384,0.8545039080189816,0.5,1.9351624539713716e-15,0.0,0.10793227399458635,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,3,c36ea2deacb66daacff9c67b0b1f6ac5c50c03d7fa87934146321a4097990b21,0.5057095219363238,0.8627038190612899,0.5,1.906680612337475e-15,0.0,0.08965636225180568,-0.0003848487871055805,5.338460077775788e-06,False
L448,structure_balanced_050,circular_crescent,pilot,4,bb0e43b1281425bdb92bbf8f6c2c0095fdd6dc91370061160a86c0ff1bdecb01,0.42607077431088636,0.9046898337431021,0.5,2.0666061495822754e-15,0.0,0.09904244543321576,0.0,0.0,False
L448,structure_balanced_050,circular_crescent,pilot,5,4795991ab9f64ecb082a8ab208c1621bed120a915ff58abb272b335aef666537,0.5198140947557567,0.8542794079768359,0.5,1.3214350705286914e-15,0.0,0.11548945026452531,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,6,5fd949b4f128d8f06be1eaaf4e9486fdb575112af1ca0779b6d78ec763eebbe9,0.513603651755854,0.8580275571932707,0.5,1.1187465145409801e-15,0.0,0.057164499676585004,0.0,0.0,True
L448,structure_balanced_050,circular_crescent,pilot,7,0d9a47056fd7b6c42f141206bc97daab45c67f679c5a8ea95b2c53094dba7df6,0.4758020473996812,0.8795523928057223,0.5,2.0525552798397414e-15,0.0,0.06353018743051034,-0.0022550871337195365,8.646821761558717e-05,False
L448,structure_balanced_050,plunging_hotspot,selection,0,3882c7fd6955c751b18c0234b807627471c03e8f5baafb1175a43ba90f0b5910,0.520173381906738,0.8540606844690293,0.5,1.5901019294107104e-15,0.0,0.1340490707854363,0.0,0.0,True
L448,structure_balanced_050,plunging_hotspot,selection,1,310f3b88a4e5f63706d440ec315c75d4d334de48fa78758cabd40f18bd17ee42,0.4983000281011294,0.8670046608839042,0.5,1.838010812208363e-15,0.0,0.13304950915483557,-0.010271272093906528,0.0006044365884512016,False
L448,structure_balanced_050,plunging_hotspot,selection,2,c73fa94dc8a38098553b947d43556ef29f97b668a2049e2c21921e5dac9e5a23,0.5200089183928192,0.8541608307525758,0.5,1.8126523985192157e-15,0.0,0.12124695426851548,-0.0025384775266173256,9.017237120850517e-05,True
L448,structure_balanced_050,plunging_hotspot,selection,3,c2e9b0f9d44ebdb5eac8f2846294c363874c5cc2a545d9620be678a4eb7485c5,0.5033449464217149,0.8640855657350844,0.5,1.8282066298916496e-15,0.0,0.12982045102179193,-0.005784653975558314,0.0005221159225371451,False
L448,structure_balanced_050,plunging_hotspot,selection,4,b3029a4b388e374c9b0cc38be41d9d581fb8e9708aa08b938e3d9c94067540ce,0.520112388257377,0.8540978302168947,0.5,2.2466576504756087e-15,0.0,0.12594604305553958,0.0,0.0,True
L448,structure_balanced_050,plunging_hotspot,selection,5,d2298c5734d75228559ca81067fdf9b653ea27b96d8c8ccdb30831bdf8460efd,0.5201221680707498,0.8540918746138396,0.5,2.0413489263642436e-15,0.0,0.1265551397735023,0.0,0.0,True
L448,structure_balanced_050,plunging_hotspot,selection,6,724aa1990fce4377a8f226805c10c9ba679a25661928a84c11d8499fd66835a1,0.5135429479702341,0.8580638907389364,0.5,2.5130097416297202e-15,0.0,0.1270025389089728,-0.006689539500107205,0.000512242798285493,False
L448,structure_balanced_050,plunging_hotspot,selection,7,d988ddab477af0b3a3ce54c2c008242f96cae52ae7e34d4870a8af6fa33722f5,0.5201655635691645,0.854065446249158,0.5,1.922956809073406e-15,0.0,0.13603567315248713,0.0,0.0,True
L448,structure_balanced_050,plunging_hotspot,pilot,0,adc8f5b02b75f57de772b67d536f26ecb4b8149436dc24dea4ddcd63281519db,0.5201485290871146,0.8540758208077964,0.5,2.2448538360777338e-15,0.0,0.12857711230283644,-0.0017019844856483416,0.0003005654981981299,True
L448,structure_balanced_050,plunging_hotspot,pilot,1,d15d45a6a58e45640b8150e31caf3b462e9ec5bda24f5a56c6ec3aeda00e545b,0.5124684434189993,0.8587060582642397,0.5,1.8391009199325166e-15,0.0,0.12900921965974174,-0.0036609138444827754,0.0005787482424660219,False
L448,structure_balanced_050,plunging_hotspot,pilot,2,6818cb39cfe2b1c23da67a23652c488327c295f8522669fc5018e03908fa1d4a,0.5201302412354896,0.8540869581912087,0.5,2.233435645256262e-15,0.0,0.12710543378180403,0.0,0.0,True
