family,split,regime,generative_radial_cells,generative_azimuthal_cells,generative_ages_scored,index,truth_seed,contrast_fraction,peak_fraction_of_background,min_total,min_background,zero_mean_max_abs,azimuthal_mean_max_abs,positivity_scale
m1_rotating_crescent,selection,joint_inversion,0.09401528980134989,0.0006291283574510697,61,0,949188243031043182,0.0384882441472945,0.7191631679682455,0.06736082143937858,0.21279859096195797,1.2546671395301257e-18,3.0357660829594124e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.0013750764082242424,0.0006449449053481088,61,1,2609224994623167309,0.044638793960076605,0.34599711768068636,0.2617865681619217,0.2617865681619217,1.1228995483516683e-18,2.688821387764051e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.04364436064744259,0.0006272343036669489,61,2,3664165168972984330,0.019795125798571254,0.30505662549730506,0.13564651426796825,0.19519074394376032,4.428326401951236e-19,8.456776945386935e-18,1.0
m1_rotating_crescent,selection,joint_inversion,0.3522991980724267,0.0006235461483220824,61,3,2439715295111551890,0.036961423186778294,0.49858167031335826,0.14826958412583924,0.29570036703384855,1.196010521472585e-18,1.8648277366750676e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.036092487915314136,0.0006392324247817873,61,4,93915334811990439,0.09143711424657298,0.556986098124937,0.17634465237708022,0.20637551019412706,3.868715659899538e-18,4.85722573273506e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.21368760903225742,0.0006231809374854435,61,5,5867057362703522058,0.06645911329596295,0.7928842256513605,0.07316819186854057,0.31353543355685337,2.6334254567173122e-18,4.336808689942018e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.022338828958878336,0.0006276665998055855,61,6,6244970546344530868,0.08118965449770957,0.7648306266532283,0.11314137399192192,0.4311718272409505,2.5114332757139997e-18,4.85722573273506e-17,1.0
m1_rotating_crescent,selection,joint_inversion,0.1981183040738938,0.0006304475689029782,61,7,7990940151781816897,0.03629246852107406,0.40549152942706856,0.27195668020326264,0.34273392592597296,1.395960755092009e-18,1.6479873021779667e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.10003821501216818,0.000623897817665297,61,0,5189872214532329536,0.05289690795504704,0.6116680281233282,0.16901309168420608,0.3427544955342776,2.155142652579609e-18,4.8138576458356397e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.06600274007842799,0.0007176198450588335,61,1,1509869236645754844,0.11296778921364986,0.3360672410467256,0.22474130921475288,0.22474130921475288,5.217497958930652e-18,6.873841773558098e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.005250517632359863,0.0006366778114400434,61,2,6593960843881339245,0.0497674438374098,0.4488157577854787,0.27187981012435336,0.31576375893926145,1.7456186458331645e-18,3.3393426912553537e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.0725865217389585,0.0006301722074186344,61,3,3853463647956196293,0.07240571883794193,0.46338358514855665,0.24861002384321962,0.24861002384452352,2.2874143352107e-18,3.5561831257524545e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.06606899382223755,0.0006375807137150156,61,4,6984087029932843947,0.1393453055164518,0.4212928515542238,0.35151986900818294,0.3515198851735248,6.156563557764964e-18,5.919743861770854e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.1059964183619953,0.0006344934273967493,61,5,534869708583347869,0.07162050330955981,0.7265938963863089,0.0844909821256081,0.244013031946743,2.9179160067277575e-18,5.637851296924623e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.01399972764616963,0.0006366651050217478,61,6,7231289104380557713,0.044258308438522305,0.3616315415784664,0.2533672073646597,0.2533672073647606,1.2278466094993003e-18,2.992397996059992e-17,1.0
m1_rotating_crescent,pilot,joint_inversion,0.08738851300332685,0.0006356972734616569,61,7,5942611922833202906,0.09027564013972207,0.7953242550548494,0.11841735820475996,0.3724922676661113,2.686789335820766e-18,5.898059818321144e-17,1.0
m2_structural_mode,selection,joint_inversion,0.030867142316019475,0.002502800488684625,61,0,8982262152114078782,0.02064786346492402,0.35652142924529806,0.14271866546552836,0.18458435578911966,3.385226407992385e-19,5.204170427930421e-18,1.0
m2_structural_mode,selection,joint_inversion,0.007995621398972839,0.0024994039916900034,61,1,8527042322219607436,0.03576860640228554,0.4275981472593332,0.12810017331618964,0.202888953158729,4.897625771519548e-19,9.744267025213471e-18,1.0
m2_structural_mode,selection,joint_inversion,0.11580813135567398,0.0024996337037863398,61,2,3406305867469063311,0.08532197623397633,0.627932405780657,0.15197888689502284,0.33475601887779916,2.2338641099260053e-18,2.42861286636753e-17,1.0
m2_structural_mode,selection,joint_inversion,0.10109248261798032,0.002524390958462122,61,3,2393505227029802513,0.09848287992910178,0.449753848935532,0.25737870966898346,0.2959463441033028,2.013111214529105e-18,2.7321894746634712e-17,1.0
m2_structural_mode,selection,joint_inversion,0.07535977792424106,0.0025092661745769154,61,4,2999680947164216581,0.09709707752002757,0.6483422836449684,0.10814009111321277,0.2049423989100843,1.693695317594177e-18,2.1250362580715887e-17,1.0
m2_structural_mode,selection,joint_inversion,0.08515058557498277,0.0025071881589891886,61,5,2760238984934330115,0.0920908002492557,0.556978265454484,0.18876488705458827,0.3445767066042126,1.135500605353593e-18,1.9081958235744878e-17,1.0
m2_structural_mode,selection,joint_inversion,0.2931469994473554,0.0024968854239561314,61,6,9077477503192958655,0.049864212083419415,0.7825223194592654,0.060498004935852445,0.27818029319344745,1.0842021724855048e-18,2.0816681711721685e-17,1.0
m2_structural_mode,selection,joint_inversion,0.12994762080665734,0.0025129788251799386,61,7,1768519166274684531,0.08934047033089847,0.6907121039099504,0.14836011049226844,0.271099628935194,1.4229938447291635e-18,3.2959746043559335e-17,1.0
m2_structural_mode,pilot,joint_inversion,0.1836235688016242,0.0024932469727162614,61,0,1922711156520329767,0.01930680399288469,0.46696318275627396,0.11152574520796613,0.20912412281223075,3.997995543099605e-19,7.914675859144182e-18,1.0
m2_structural_mode,pilot,joint_inversion,0.11085672021313142,0.0024936872689479096,61,1,3533772821615694488,0.15702353992638868,0.7660209700337974,0.13158273891443945,0.37018612348601954,3.503579732750002e-18,3.8163916471489756e-17,1.0
m2_structural_mode,pilot,joint_inversion,0.04771949928168145,0.0024978843591901036,61,2,2746742499831971422,0.1861737092607608,0.6851687984962751,0.19730551728773088,0.3489525527037551,6.40371797375277e-18,4.7704895589362195e-17,1.0
m2_structural_mode,pilot,joint_inversion,0.03120532274434769,0.002501385585014313,61,3,8344854565383074536,0.026305961885199666,0.3576259939339085,0.24828509011978753,0.3253577537945428,6.74236994937027e-19,1.3010426069826053e-17,1.0
m2_structural_mode,pilot,joint_inversion,0.12209876221279577,0.0024970896971652956,61,4,7382448822277784420,0.020209731908713693,0.36501297110098313,0.14589680141537548,0.18842530865626705,4.662593451078601e-19,7.806255641895632e-18,1.0
m2_structural_mode,pilot,joint_inversion,0.13984419970107992,0.002505839112138556,61,5,2710178894449352984,0.030684051027396703,0.3917941435444819,0.14665374234403322,0.17975329557732356,4.9816095483590275e-19,5.637851296924623e-18,1.0
m2_structural_mode,pilot,joint_inversion,0.1019257101089957,0.002397754283433335,61,6,7476884010769672740,0.13679670782601747,0.7238073027854915,0.20199403633857227,0.3285045882571543,3.729830125427902e-18,4.7379634937616544e-17,1.0
m2_structural_mode,pilot,joint_inversion,0.0921382317113704,0.0024934463623349657,61,7,4321207841503847773,0.0719542560397386,0.7633306143597047,0.12958092624170603,0.4293407994466967,1.6047902038510715e-18,2.8514517136368767e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.2489858219695483,0.02415518988493971,28,0,5470167060273823941,0.003866848099625786,0.38982534229613003,0.18884846426470928,0.20339570932819162,4.675621868843738e-19,7.047314121155779e-18,1.0
flare_birth_motion_decay,selection,joint_inversion,0.006746870273797126,0.06239228423031174,37,1,5840580478790618289,0.019060818345513243,0.4435505155986568,0.26559058081183906,0.26559058081183906,3.924201978962012e-18,4.683753385137379e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.1238071372363049,0.043416301965470784,26,2,8713276580258176762,0.013545443287948036,0.6740973607430645,0.1966707461461024,0.19667074614610267,1.0791199733630988e-18,1.5612511283791264e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.052270363446188926,0.370585534980696,27,3,7545652603302346562,0.04930840161800175,0.3301733767316198,0.3056710696220032,0.3056710696220032,3.8133303861187664e-18,8.543513119185775e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.09631762835592703,0.0295764738187271,25,4,7281380996986544508,0.011166773666080215,0.7103342310536325,0.2018722836763163,0.2054792370596616,1.3586408732452919e-18,2.211772431870429e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.19974257074676233,0.02748039020576735,26,5,2761796807982415938,0.009474114024115615,0.606831220482499,0.24596962284374965,0.25304347610130024,5.692061405548898e-19,1.1600963245594897e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.16087565730528305,0.04059964081833213,26,6,2636250178735076582,0.024676318976530588,0.6838256531226186,0.4277102655231011,0.4277102700851535,3.2526257661674717e-18,3.729655473350135e-17,1.0
flare_birth_motion_decay,selection,joint_inversion,0.20324011016331675,0.06412795994468808,28,7,3179942703825890703,0.012596656087324269,0.5289121329152873,0.22480249710472822,0.22480249710472822,1.0266039134929692e-18,2.0816681711721685e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.419603814699504,0.02202059150330204,23,0,1186709612068890823,0.0048708452770012175,0.32305081142524045,0.23605651673830835,0.24832943544345626,6.437450391559618e-19,1.0733601507606494e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.03032914496185667,0.02610066593946526,28,1,4023633709633829963,0.01363485787236241,0.7176221065186467,0.14589074452115386,0.20367274710623337,9.131014614023796e-19,2.585822181377928e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.12803003616563785,0.07570750463236041,23,2,4430247892789281588,0.013697662501388876,0.6189491900398822,0.17931805402211523,0.17931805402211523,6.776395926932411e-19,6.830473686658678e-18,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.0698798753233456,0.08287665622920995,29,3,9174018724901763260,0.01918191336126593,0.37068857590573123,0.4538597533308394,0.4538597533308394,3.207292736320246e-18,3.3393426912553537e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.1312808474574593,0.05170698740719641,33,4,4504323993049066547,0.018738479804050114,0.4995182643735428,0.3640550834556097,0.3640550834556131,1.735252871568841e-18,4.423544863740858e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.08259556614099699,0.08041044604949504,24,5,6341320446393938468,0.031674838418885604,0.557938185425503,0.3172886160099455,0.3172886160099455,5.441223847875868e-18,6.938893903907228e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.024922051486890456,0.04412948485178491,25,6,8661464374391754939,0.013151298315091951,0.5730572204602811,0.23370887520006126,0.23370887520006217,7.657175387375991e-19,1.691355389077387e-17,1.0
flare_birth_motion_decay,pilot,joint_inversion,0.22367516950829808,0.02390499087147222,25,7,8946691180015115089,0.007373111741240889,0.4932856359445252,0.1834147171714489,0.1834148954152529,4.33733808553208e-19,8.782037597132586e-18,1.0
plunging_feature,selection,joint_inversion,0.061607986636640966,0.04802089532734753,61,0,7443207737426439943,0.1235343782471496,0.5067356982212233,0.1891224966388218,0.1891224966388218,7.426784881530044e-18,6.895525817007808e-17,1.0
plunging_feature,selection,joint_inversion,0.04464083830002173,0.04517581741423542,61,1,4460479854543257017,0.06550535359381354,0.35624802802510114,0.35188663152689664,0.35188663152689664,4.9398961483870796e-18,8.109832250191573e-17,1.0
plunging_feature,selection,joint_inversion,0.06919804696474448,0.3877015010524308,61,2,5902819234801909484,0.09679758234114376,0.5678327938861631,0.26492225896697474,0.26492225896697474,5.624298769768554e-18,5.724587470723463e-17,1.0
plunging_feature,selection,joint_inversion,0.038229099383242336,0.017983909509000136,61,3,6664064105740470778,0.11016996494188783,0.5196375208393464,0.411832154972645,0.411832154972645,6.559423143587789e-18,9.540979117872439e-17,1.0
plunging_feature,selection,joint_inversion,0.10770476880382888,0.05525285249203321,61,4,3583369708441003998,0.16053477606219707,0.6429703096000605,0.25472992429084224,0.25472992429084224,1.3589796605747995e-17,1.3183898417423734e-16,1.0
plunging_feature,selection,joint_inversion,0.03306861681007353,0.0028545255503500382,61,5,5044600898423564346,0.10126233344944256,0.5497130379631028,0.3498087765962775,0.3498087765962775,6.472178749970109e-18,1.0408340855860843e-16,1.0
plunging_feature,selection,joint_inversion,0.12365851100821365,0.004398743358057681,61,6,4151079337537976723,0.10801892288491291,0.7127753405715772,0.24863138076774652,0.24863138076774652,6.063061836446282e-18,7.025630077706069e-17,1.0
plunging_feature,selection,joint_inversion,0.10081748432230297,0.7988152106519998,61,7,1381454026543020082,0.10778324613763358,0.6828171971895337,0.2044321170691447,0.2044321170691447,5.635945472793301e-18,7.112366251504909e-17,1.0
plunging_feature,pilot,joint_inversion,0.1251651575076778,0.008375806154082139,61,0,4313930003551254821,0.09940383807290541,0.5488883568385701,0.36355740178772455,0.36355740178772455,7.914675859144182e-18,8.326672684688674e-17,1.0
plunging_feature,pilot,joint_inversion,0.09430341004669011,0.015914113739794393,61,1,4335776356845679819,0.10314357953730022,0.3876474591396828,0.20463336029140156,0.20463336029140156,9.15473209392447e-18,6.591949208711867e-17,1.0
plunging_feature,pilot,joint_inversion,0.047532354892624216,0.12793043519399003,61,2,6844581044408758555,0.14131629861953277,0.7862978126086007,0.24665347921519543,0.24665347921519543,6.50557699438255e-18,1.244664094013359e-16,1.0
plunging_feature,pilot,joint_inversion,0.06696757792560619,0.005110575026228586,61,3,1811892966172439309,0.13227176955337144,0.7468388144349563,0.27394398992535784,0.27394398992535784,1.4555414165617897e-17,2.0296264668928643e-16,1.0
plunging_feature,pilot,joint_inversion,0.11302807078256495,0.633058405576197,61,4,3083758476460776143,0.060346393997607065,0.529432186890423,0.4723876727770162,0.4723876727770162,3.618524750670371e-18,3.838075690598686e-17,1.0
plunging_feature,pilot,joint_inversion,0.11220704360854522,0.07853849207521268,61,5,4892339991411005996,0.12215553580328076,0.6661126374916873,0.3157166840010195,0.3157166840010195,5.420679990182501e-18,8.370040771588094e-17,1.0
plunging_feature,pilot,joint_inversion,0.3780681900284627,0.13107287567479542,61,6,4947251508562979662,0.052514405990695394,0.341867186348862,0.41108974694513234,0.41108974694513234,4.228302445909762e-18,6.895525817007808e-17,1.0
plunging_feature,pilot,joint_inversion,0.11031971852309225,0.015640637291522454,61,7,6379752335637394387,0.11101251357015414,0.47663675567392283,0.3337364896879618,0.3337364896879618,9.425782637045882e-18,7.45931094670027e-17,1.0
