order,ray_index,alpha,beta,source_r_aart,source_r_kgeo,relative_difference,delay,screen_azimuth,kgeo_nmax_crossings
0,4184,-11.799999999999999,-14.6,24.962787713443205,24.962787713443205,0.0,12.167087380711791,-2.2505289080924893,0.0
0,4199,-11.799999999999999,-8.599999999999998,17.386754397689085,17.386754397689085,0.0,19.9031307091534,-2.5117893181693747,0.0
0,4357,-11.399999999999999,4.200000000000003,11.219787126185464,11.219787126185464,0.0,36.03132091184807,2.7886022657628824,0.0
0,4464,-11.0,-3.3999999999999986,11.673659720122501,11.673659720122503,1.5216794749792568e-16,26.995122273391758,-2.8418165834898135,0.0
0,4517,-11.0,17.800000000000004,24.977350157661004,24.977350157661014,4.267122400545143e-16,48.994810124420724,2.124329829342956,0.0
0,4577,-10.6,-8.599999999999998,16.644811741661105,16.644811741661115,6.403281215686403e-16,19.97637967790115,-2.4599868306493877,0.0
0,4656,-10.6,23.0,32.16640970448064,32.16640970448062,6.626876380870614e-16,54.54730996535534,2.0026525304412264,0.0
0,4659,-10.6,24.200000000000003,33.94389816763938,33.943898167639404,6.2798568295037515e-16,55.88720433313631,1.983640231737481,0.0
0,4699,-10.2,-10.2,18.417497205180563,18.41749720518056,1.928988308900721e-16,17.87453621950135,-2.356194490192345,0.0
0,4768,-10.2,17.400000000000006,24.00728626449816,24.007286264498163,1.4798480926410387e-16,48.5147894063665,2.101012099571526,0.0
0,5029,-9.399999999999999,21.0,28.72966169576372,28.729661695763703,6.183006462836908e-16,52.25518028486715,1.9916684877854103,0.0
0,5126,-9.0,9.399999999999999,13.326483122211476,13.326483122211481,3.9988573649402663e-16,40.84621963981681,2.334458783350552,0.0
0,5218,-8.599999999999998,-4.199999999999999,10.392303254923084,10.392303254923084,0.0,26.259459578891096,-2.687290566896477,0.0
0,5276,-8.599999999999998,19.0,25.48881907310253,25.488819073102537,2.787664401878514e-16,50.047596077736785,1.9958365196675518,0.0
0,5439,-7.800000000000001,-16.6,26.294635530645657,26.294635530645657,0.0,9.723598237077454,-2.0100585266229842,0.0
0,5445,-7.800000000000001,-14.2,22.871078069891563,22.871078069891556,3.1067304024268455e-16,12.754443224915008,-2.0730987048928493,0.0
0,5517,-7.800000000000001,14.600000000000001,18.956418902091112,18.9564189020911,5.622444350618241e-16,45.5087071133413,2.0614643849829672,0.0
0,5572,-7.399999999999999,-13.799999999999999,22.175340094950148,22.17534009495015,1.6021011013082674e-16,13.274006309069705,-2.0630075936344627,0.0
0,5800,-6.599999999999998,-23.4,35.85117258849603,35.85117258849601,3.9638465604224066e-16,1.4403350725211794,-1.845706168275569,0.0
0,5862,-6.599999999999998,1.4000000000000021,5.615367686579795,5.615367686579796,1.5816923650837483e-16,34.6442439652036,2.932569710783528,0.0
0,5882,-6.599999999999998,9.399999999999999,11.645672799469194,11.64567279946919,3.050672760583169e-16,40.767564216869346,2.18294882373998,0.0
0,5910,-6.599999999999998,20.6,27.090975270313713,27.09097527031372,2.6228023490121923e-16,51.60501724830908,1.8808515080258497,0.0
