arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
DIRECT_PHYSICAL,100.0,108.00038218551549,2.3678595283417213e-122,1.5387850819207084e-61,4.2232234979763695e+121,False
DIRECT_PHYSICAL,100.0,112.00038218551549,1.6421400728692968e-142,1.2814601331564306e-71,6.0896145007454136e+141,False
DIRECT_PHYSICAL,100.0,116.00038218551549,3.257756783380777e-164,1.8049257002383163e-82,3.069596862176549e+163,False
DIRECT_PHYSICAL,100.0,120.00038218551549,1.848312632714432e-187,4.299200661418855e-94,5.410340124827259e+186,False
DIRECT_PHYSICAL,10000.0,0.0003821855154910736,2302530.45736996,1517.4091265607835,4.343047870655483e-07,True
DIRECT_PHYSICAL,10000.0,4.000382185515491,2397301.9730732045,1548.3223091698978,4.171356012851635e-07,True
DIRECT_PHYSICAL,10000.0,8.000382185515491,2359645.8630827484,1536.1138835004222,4.2379240700702207e-07,True
DIRECT_PHYSICAL,10000.0,12.000382185515491,2426781.9134457186,1557.813183101786,4.120683422187404e-07,True
DIRECT_PHYSICAL,10000.0,16.00038218551549,2564325.982988891,1601.3512990561726,3.899660209480988e-07,True
DIRECT_PHYSICAL,10000.0,20.00038218551549,2725050.973482536,1650.772841272395,3.6696561265495486e-07,True
DIRECT_PHYSICAL,10000.0,24.00038218551549,2891756.747194601,1700.516611854939,3.4581055303843814e-07,True
DIRECT_PHYSICAL,10000.0,28.00038218551549,3009380.212106796,1734.7565281925865,3.3229433621480605e-07,True
DIRECT_PHYSICAL,10000.0,32.00038218551549,3057739.6790199894,1748.6393793518403,3.270389585030017e-07,True
DIRECT_PHYSICAL,10000.0,36.00038218551549,2937180.0651260805,1713.8203129634333,3.4046261305980717e-07,True
DIRECT_PHYSICAL,10000.0,40.00038218551549,2469312.768511085,1571.404711877588,4.0497097522521113e-07,True
DIRECT_PHYSICAL,10000.0,44.00038218551549,1904959.939471646,1380.2028617097003,5.249454223574681e-07,True
DIRECT_PHYSICAL,10000.0,48.00038218551549,1368020.8648767069,1169.6242408896571,7.309830030188357e-07,True
DIRECT_PHYSICAL,10000.0,52.00038218551549,855681.7234251719,925.0306608027498,1.168658827954327e-06,True
DIRECT_PHYSICAL,10000.0,56.00038218551549,360198.84082668234,600.16567781462,2.7762443591015667e-06,True
DIRECT_PHYSICAL,10000.0,60.00038218551549,43924.348998104186,209.58136605648934,2.2766415958564598e-05,True
DIRECT_PHYSICAL,10000.0,64.00038218551549,431.41919512124196,20.770632997606064,0.00231793117067721,True
