arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,92.0,0.7720479332531929,7.8240406637581685,0.7755804258063117,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,96.0,0.766053920628002,6.822511310837308,0.7675455326716121,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,100.0,0.7616037698989486,7.881145334025631,0.7635612400560995,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,104.0,0.7603573248366603,9.61973978831702,0.7613084069945195,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,108.0,0.7593166727859038,9.919385570030572,0.7605501006083761,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,112.0,0.758767997210239,8.528642784604628,0.7594270536997386,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,116.0,0.7598638146493326,6.995289095406874,0.760320854260288,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,120.0,0.7628174952404687,6.933286613765224,0.7627574396962771,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,0.0,0.5008081774958237,3.2994670820676646,0.5239384104141213,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,4.0,0.4245985441671233,2.960882941491711,0.44579115162750804,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,8.0,0.35125653372919463,2.645286675734865,0.3682533748926767,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,12.0,0.2939115350412925,2.4563451031560737,0.30863315487928145,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,16.0,0.26300598684043375,2.366000604448884,0.27454534924148055,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,20.0,0.2506558565229993,2.326049954776381,0.26203764042311617,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,24.0,0.24833161198336276,2.2437456093807437,0.2588064157854006,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,28.0,0.26055019468238494,2.2777820333068224,0.27123039370951774,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,32.0,0.2923308659770794,2.486282036306862,0.3046871898606449,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
