class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,stable_multi_cost_normalized,n_stable_multi_states
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,0,0.1,0.7425537847313743,0.7425537847313743,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,1,0.1,0.7418801947100553,0.741675422383477,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,2,0.1,0.8984649393623543,0.8984649393623543,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,3,0.1,0.9316649299849525,0.9316649299849525,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,4,0.1,0.8460193759590161,0.8417030095909435,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,5,0.1,0.7782245937500056,0.7782245937500056,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,0,0.1,0.8272265508608996,0.823647947157379,1.6624672075003735,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,1,0.1,0.5101621921246596,0.5130352261863284,1.350298842518761,132
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,2,0.1,0.7806034771391908,0.7736093212892265,1.630636351709856,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,3,0.1,0.8373744679163291,0.8370007295945359,1.6747489358326582,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,4,0.1,0.5013697256862072,0.4849418857670721,1.3436740712256146,92
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,5,0.1,0.7188563356116769,0.7188563356116768,0.7741905849061291,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,0,0.1,0.7587079009730988,0.7587079009730988,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,1,0.1,0.6655003700627802,0.6588725527454657,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,2,0.1,0.6914809356287335,0.6914809356287335,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,3,0.1,0.5770217060284389,0.5770217060284389,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,4,0.1,0.5556433858499847,0.5556433858499847,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,5,0.1,0.8754537999038894,0.8754537999038894,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,0,0.1,0.6434085308725788,0.6434085308725788,1.2868170617451575,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,1,0.1,0.766750210409574,0.766750210409574,1.727974561260115,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,2,0.1,0.8241337909782589,0.8215267957761312,1.7206110499828755,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,3,0.1,0.680800880190843,0.680800880190843,1.3871220475297776,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,4,0.1,0.6284925815273517,0.6284925815273517,1.2569851630547033,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,5,0.1,0.7824983461182696,0.7824983461182696,1.5969045872648744,244
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,0,0.1,0.760340022773504,0.7481902610502777,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,1,0.1,0.8801922503655524,0.8618865521023106,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,2,0.1,0.6416667952742753,0.6319416093456562,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,3,0.1,0.741437006544267,0.7389152662030221,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,4,0.1,0.7321777230048796,0.7277839164847292,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,5,0.1,0.6274570695597744,0.5649112234227955,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,0,0.1,0.8951606157817348,0.894416685569724,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,1,0.1,0.895266466138973,0.9000590430798063,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,2,0.1,0.8736201016200636,0.8732948163916212,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,3,0.1,0.9085764659867412,0.9083133361782535,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,4,0.1,0.8958999400888156,0.8967127860969771,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,5,0.1,0.9320241118434688,0.9344007516570323,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,0,0.1,0.7309792881755934,0.7309792881755934,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,1,0.1,0.7480681193494142,0.7478633470228356,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,2,0.1,0.9018927131306809,0.9018927131306809,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,3,0.1,0.972840489885318,0.972840489885318,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,4,0.1,0.8435058317981077,0.8392120706307592,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,5,0.1,0.779745340691709,0.779745340691709,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,0,0.1,0.8277709502484746,0.824104021218243,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,1,0.1,0.508734772076211,0.5119882589756375,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,2,0.1,0.7833657382657225,0.7764134145023184,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,3,0.1,0.8374518716571616,0.8370781333353685,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,4,0.1,0.4911187455623756,0.4743234615895125,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,5,0.1,0.7145711057950426,0.7149448441168357,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,0,0.1,0.7578234626798368,0.7578234626798368,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,1,0.1,0.6657313530485466,0.6592462910672588,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,2,0.1,0.6882965515016761,0.6882965515016761,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,3,0.1,0.5708741650448323,0.5708741650448323,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,4,0.1,0.5523309439590576,0.5523309439590576,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,5,0.1,0.8766641958217215,0.8766641958217215,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,0,0.1,0.643501965453027,0.643501965453027,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,1,0.1,0.7574444284507675,0.7574444284507675,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,2,0.1,0.8266607669403148,0.8238519140183858,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,3,0.1,0.6807621783204266,0.6807621783204266,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,4,0.1,0.6271737469702612,0.6271737469702612,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,5,0.1,0.7863156101318478,0.7863156101318478,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,0,0.1,0.7708800402792113,0.7600005885857419,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,1,0.1,0.8758199326238452,0.8577411945325267,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,2,0.1,0.6448353454884832,0.6362898762266573,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,3,0.1,0.7414794708476912,0.7389217784581068,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,4,0.1,0.7374715803472608,0.7331422975394456,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,5,0.1,0.6547548732127351,0.5975196699857312,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,0,0.1,0.897867160016025,0.8971062493496568,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,1,0.1,0.8811600312469159,0.8853056714483268,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,2,0.1,0.8761728188081634,0.8759678071942268,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,3,0.1,0.9208438252053565,0.9206625421144342,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,4,0.1,0.9389594544149553,0.9413626614756376,,0
L896_radial_enriched,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,5,0.1,0.9419317804665345,0.9442416304858183,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,0.03162277660168379,0.6817108113512141,0.6817108113512141,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,0.03162277660168379,0.6697727368244188,0.6691584198446836,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,0.03162277660168379,0.8723719067950235,0.8723719067950235,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,0.03162277660168379,0.929946165083051,0.929946165083051,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,0.03162277660168379,0.713477558770399,0.7068123914244118,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,0.03162277660168379,0.7478824704437141,0.7478824704437141,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.03162277660168379,0.861462347119892,0.8568504416745113,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.03162277660168379,0.4754107002091206,0.4680053309985447,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.03162277660168379,0.8127128306926199,0.8047736418117626,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.03162277660168379,0.7621168604959494,0.7617431221741564,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.03162277660168379,0.4133345037240092,0.3603530146435371,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.03162277660168379,0.6797927831377418,0.6790453064941555,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,0,0.03162277660168379,0.770542846814633,0.770542846814633,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,1,0.03162277660168379,0.6327180318978164,0.6316238623791263,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,2,0.03162277660168379,0.6686339490693416,0.6686339490693416,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,3,0.03162277660168379,0.5778223530219673,0.5778223530219673,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,4,0.03162277660168379,0.5674392332357253,0.5674392332357253,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m1_rotating_crescent,5,0.03162277660168379,0.7609807626343944,0.7609807626343944,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,0,0.03162277660168379,0.6705796012539085,0.6705796012539085,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,1,0.03162277660168379,0.775912739152514,0.775912739152514,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,2,0.03162277660168379,0.7963184628533991,0.7902744125657493,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,3,0.03162277660168379,0.7040351983567837,0.7040351983567837,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,4,0.03162277660168379,0.6560858622825136,0.6560858622825136,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,m2_structural_mode,5,0.03162277660168379,0.7659366589125296,0.7659366589125296,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,0,0.03162277660168379,0.700879593402224,0.6933401419909627,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,1,0.03162277660168379,0.8782081812407195,0.8608395429180425,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,2,0.03162277660168379,0.6933390976079836,0.6728343649830689,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,3,0.03162277660168379,0.6931441282396541,0.6927609997117564,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,4,0.03162277660168379,0.7329180991121031,0.7293599274119003,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,5,0.03162277660168379,0.6871321760311375,0.646258788867878,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,0,0.03162277660168379,0.7814400674970163,0.7809990996537269,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,1,0.03162277660168379,0.8621754234527548,0.8663887181753014,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,2,0.03162277660168379,0.8112516470825512,0.8088077079004421,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,3,0.03162277660168379,0.7803371690737722,0.7814529660190002,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,4,0.03162277660168379,0.8978826331752656,0.8987981259834777,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,plunging_feature,5,0.03162277660168379,0.8825908157301159,0.8832262186624156,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,0,0.03162277660168379,0.6745267080795757,0.6745267080795757,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,1,0.03162277660168379,0.6701131852302493,0.669498868250514,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,0.03162277660168379,0.875322161253228,0.875322161253228,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,0.03162277660168379,0.9292449365390382,0.9292449365390382,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,0.03162277660168379,0.711134775845564,0.7042215996792436,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,0.03162277660168379,0.7478824704437141,0.7478824704437141,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.03162277660168379,0.8613462415086431,0.8565701379331665,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.03162277660168379,0.46773338498479206,0.45736705123587773,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.03162277660168379,0.8127128306926199,0.8047736418117626,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.03162277660168379,0.7582836412364626,0.7579099029146696,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.03162277660168379,0.3879384405944794,0.33513289361195836,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.03162277660168379,0.6796059139768452,0.678858437333259,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.03162277660168379,0.770542846814633,0.770542846814633,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.03162277660168379,0.6324645829049944,0.6317049145190425,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.03162277660168379,0.6670519416437142,0.6670519416437142,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.03162277660168379,0.5768880072174846,0.5768880072174846,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.03162277660168379,0.5654834874883047,0.5654834874883047,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.03162277660168379,0.7680541421664928,0.7680541421664928,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.03162277660168379,0.6666681097590672,0.6666681097590672,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.03162277660168379,0.7759643416464025,0.7759643416464025,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.03162277660168379,0.7963184628533991,0.7902744125657493,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.03162277660168379,0.702808839622961,0.702808839622961,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.03162277660168379,0.6582511482216314,0.6582511482216314,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.03162277660168379,0.7640516767147567,0.7640516767147567,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,0.03162277660168379,0.6965293379268104,0.6894677727888027,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,0.03162277660168379,0.8772494951073107,0.8601246176285282,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,0.03162277660168379,0.6938085076793867,0.6734257984220442,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,0.03162277660168379,0.6939833734485112,0.6938353624926525,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,0.03162277660168379,0.7365241610164208,0.7329310302444754,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,0.03162277660168379,0.7125707489994432,0.6835846810973008,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.03162277660168379,0.7799243869676271,0.7795911650941079,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.03162277660168379,0.8535294782937775,0.8583384556464437,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.03162277660168379,0.8102869765878806,0.8078503574509985,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.03162277660168379,0.7832439320205948,0.7840176438810629,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.03162277660168379,0.8687729309658361,0.8748994086153138,,0
L896_radial_enriched,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.03162277660168379,0.8780600914362685,0.878915467676324,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,0,0.03162277660168379,0.7680170468887638,0.7680170468887638,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,1,0.03162277660168379,0.8793292756831123,0.8794002291122089,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,2,0.03162277660168379,0.854611267035613,0.854611267035613,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,3,0.03162277660168379,0.7698602379979765,0.7698602379979765,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,4,0.03162277660168379,0.7544795195210804,0.7501401072739884,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,5,0.03162277660168379,0.682067301198988,0.682067301198988,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,0,0.03162277660168379,0.6989453394534758,0.693207651213396,1.406194858834199,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,1,0.03162277660168379,0.45762007384109504,0.4481028385035026,1.443191395748822,132
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,2,0.03162277660168379,0.7410791677946429,0.7341362189495405,1.7451123201866308,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,3,0.03162277660168379,0.5002452594844852,0.5004321286453817,1.0067794708154623,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,4,0.03162277660168379,0.46721736508081835,0.4518390657353023,2.8609227150710232,92
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,5,0.03162277660168379,0.6097943701070564,0.6090468934634703,0.7678663625903349,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,0,0.03162277660168379,0.6677547551933488,0.6677547551933488,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,1,0.03162277660168379,0.5854739243105339,0.5831753284092668,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,2,0.03162277660168379,0.6059634726284815,0.6059634726284815,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,3,0.03162277660168379,0.5413158833805407,0.5413158833805407,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,4,0.03162277660168379,0.4818814756768631,0.4818814756768631,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m1_rotating_crescent,5,0.03162277660168379,0.8531042266202105,0.8531042266202105,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,0,0.03162277660168379,0.4202011468533094,0.4202011468533094,0.8404022937066188,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,1,0.03162277660168379,0.846929793564332,0.846929793564332,1.6971619642822269,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,2,0.03162277660168379,0.7141102014600544,0.7053172928766506,1.4282204029201093,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,3,0.03162277660168379,0.45766001141294066,0.45766001141294066,0.9153200228258814,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,4,0.03162277660168379,0.43164961114330097,0.43164961114330097,0.8632992222866019,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,m2_structural_mode,5,0.03162277660168379,0.7662335745495331,0.7662335745495331,1.5324671490990662,244
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,0,0.03162277660168379,0.7064130724060025,0.7162114111974991,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,1,0.03162277660168379,0.6157571847605023,0.6387759926896511,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,2,0.03162277660168379,0.43074934961060973,0.42508597817522675,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,3,0.03162277660168379,0.5220572656603493,0.5341263662808657,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,4,0.03162277660168379,0.6928330667353151,0.6988183999851341,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,5,0.03162277660168379,0.5208201178995654,0.49362425684128675,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,0,0.03162277660168379,0.6294350594303968,0.6287241150136923,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,1,0.03162277660168379,0.8750358084293883,0.8796778916777342,,0
L896_radial_enriched,RESOLVED_PHYSICAL,TSVD,100.0,plunging_feature,2,0.03162277660168379,0.7213727664633842,0.719976703141648,,0
