arm,target_delta,pair,realized_delta,relative_delta_error,bayes_accuracy,observed_accuracy,monte_carlo_tolerance,exceeds_bayes,disposition,reason,freeze_sha256
DIRECT_PHYSICAL,2.0,162,2.0,0.0,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,162,2.0,0.0,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,162,2.0,0.0,0.8413447460685429,0.833984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,162,1.9999999999999991,4.440892098500626e-16,0.8413447460685428,0.8359375,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,163,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.841796875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,163,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,163,2.0,0.0,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,163,1.9999999999999978,1.1102230246251565e-15,0.8413447460685426,0.845703125,0.032293062859367797,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,164,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,164,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.8671875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,164,2.0,0.0,0.8413447460685429,0.810546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,164,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.822265625,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,165,2.0,0.0,0.8413447460685429,0.841796875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,165,2.0,0.0,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,165,2.0,0.0,0.8413447460685429,0.8203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,165,1.9999999999999991,4.440892098500626e-16,0.8413447460685428,0.857421875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,166,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.83984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,166,2.0,0.0,0.8413447460685429,0.83984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,166,2.0,0.0,0.8413447460685429,0.8671875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,166,1.999999999999999,5.551115123125783e-16,0.8413447460685428,0.873046875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,167,2.0,0.0,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,167,2.0,0.0,0.8413447460685429,0.82421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,167,2.0,0.0,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,167,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,168,2.0,0.0,0.8413447460685429,0.857421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,168,2.0,0.0,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,168,2.0,0.0,0.8413447460685429,0.841796875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,168,1.999999999999999,5.551115123125783e-16,0.8413447460685428,0.833984375,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,169,2.0,0.0,0.8413447460685429,0.8203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,169,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.818359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,169,2.0,0.0,0.8413447460685429,0.83984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,169,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.830078125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,170,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,170,2.0,0.0,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,170,2.0,0.0,0.8413447460685429,0.822265625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,170,1.999999999999999,5.551115123125783e-16,0.8413447460685428,0.845703125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,171,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,171,2.0,0.0,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,171,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.822265625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,171,2.0,0.0,0.8413447460685429,0.8515625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,172,2.0,0.0,0.8413447460685429,0.826171875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,172,2.0,0.0,0.8413447460685429,0.87109375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,172,2.0,0.0,0.8413447460685429,0.857421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,172,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.876953125,0.032293062859367755,True,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,173,2.0,0.0,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,173,2.0,0.0,0.8413447460685429,0.8359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,173,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.810546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,173,2.0000000000000013,6.661338147750939e-16,0.841344746068543,0.837890625,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,174,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.806640625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,174,2.0,0.0,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,174,2.0,0.0,0.8413447460685429,0.88671875,0.03229306285936776,True,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,174,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,175,2.0,0.0,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,175,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.828125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,175,2.0,0.0,0.8413447460685429,0.8359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,175,2.0,0.0,0.8413447460685429,0.853515625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,176,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.8046875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,176,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.85546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,176,2.0,0.0,0.8413447460685429,0.841796875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,176,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.853515625,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,177,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,177,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,177,2.0,0.0,0.8413447460685429,0.837890625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,177,2.0,0.0,0.8413447460685429,0.85546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,178,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.8359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,178,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.85546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,178,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.857421875,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,178,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.81640625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,179,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.859375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,179,2.0,0.0,0.8413447460685429,0.8125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,179,2.0,0.0,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,179,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.83203125,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,180,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.841796875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,180,2.0,0.0,0.8413447460685429,0.83984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,180,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.853515625,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,180,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.8359375,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,181,2.0,0.0,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,181,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.849609375,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,181,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,181,1.9999999999999987,6.661338147750939e-16,0.8413447460685428,0.83203125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,182,2.0,0.0,0.8413447460685429,0.857421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,182,2.0,0.0,0.8413447460685429,0.841796875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,182,2.0,0.0,0.8413447460685429,0.8515625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,182,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.810546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,183,2.0,0.0,0.8413447460685429,0.8515625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,183,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.8515625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,183,2.0,0.0,0.8413447460685429,0.8359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,183,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.814453125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,184,2.0,0.0,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,184,2.0,0.0,0.8413447460685429,0.81640625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,184,2.0,0.0,0.8413447460685429,0.828125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,184,2.0,0.0,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,185,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,185,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.849609375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,185,2.0,0.0,0.8413447460685429,0.865234375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,185,1.9999999999999984,7.771561172376096e-16,0.8413447460685428,0.828125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,186,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,186,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.845703125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,186,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.818359375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,186,1.999999999999999,5.551115123125783e-16,0.8413447460685428,0.853515625,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,187,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.82421875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,187,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.828125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,187,2.0,0.0,0.8413447460685429,0.83984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,187,1.9999999999999991,4.440892098500626e-16,0.8413447460685428,0.8203125,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,188,2.0,0.0,0.8413447460685429,0.833984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,188,2.0,0.0,0.8413447460685429,0.861328125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,188,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.84375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,188,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.828125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,189,2.0,0.0,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,189,2.0,0.0,0.8413447460685429,0.837890625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,189,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.845703125,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,189,2.0,0.0,0.8413447460685429,0.857421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,190,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.859375,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,190,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.830078125,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,190,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.85546875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,190,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.84375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,191,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.82421875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,191,2.0,0.0,0.8413447460685429,0.837890625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,191,2.0,0.0,0.8413447460685429,0.822265625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,191,2.0,0.0,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,192,2.0,0.0,0.8413447460685429,0.83203125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,192,2.0,0.0,0.8413447460685429,0.82421875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,192,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.833984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,192,2.000000000000001,4.440892098500626e-16,0.841344746068543,0.849609375,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,193,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.830078125,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,193,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.837890625,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,193,2.0,0.0,0.8413447460685429,0.837890625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,193,1.9999999999999993,3.3306690738754696e-16,0.8413447460685428,0.82421875,0.032293062859367776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,194,2.0000000000000004,2.220446049250313e-16,0.841344746068543,0.837890625,0.032293062859367755,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,2.0,194,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.833984375,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,2.0,194,1.9999999999999998,1.1102230246251565e-16,0.8413447460685429,0.826171875,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,2.0,194,1.9999999999999978,1.1102230246251565e-15,0.8413447460685426,0.822265625,0.032293062859367797,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,2.0,195,1.9999999999999996,2.220446049250313e-16,0.8413447460685429,0.84765625,0.03229306285936776,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
