geometry,source_class,arm,retarded_age,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a000_i020,C224,UNRESOLVED_IMAGE,120.0,1.944335174799372e-37,0.0,3.7265251983058175e-33
a000_i020,C224,UNRESOLVED_IMAGE,124.0,2.6594524740426086e-47,0.0,4.810222135756774e-43
a000_i020,C224,UNRESOLVED_IMAGE,128.0,1.0398867255843762e-58,0.0,1.7811120627643022e-54
a000_i020,C224,UNRESOLVED_IMAGE,132.0,1.1620684881778095e-71,0.0,1.891617709331179e-67
a000_i020,C224,UNRESOLVED_IMAGE,136.0,3.710770033016579e-86,0.0,5.761611253999978e-82
a000_i020,C224,UNRESOLVED_IMAGE,140.0,3.385657896640867e-102,0.0,5.0323044961291e-98
a000_i020,C224,UNRESOLVED_IMAGE,144.0,8.825564179493692e-120,0.0,1.260191356499052e-115
a000_i020,C224,UNRESOLVED_IMAGE,148.0,6.57270278393925e-139,0.0,9.046454957778439e-135
a000_i020,C224,UNRESOLVED_IMAGE,152.0,1.3984099937599453e-159,0.0,1.8612798209688162e-155
a000_i020,C224,UNRESOLVED_IMAGE,156.0,8.499715614423356e-182,0.0,1.097363164644448e-177
a000_i020,C224,UNRESOLVED_IMAGE,160.0,1.4758640284346086e-205,0.0,1.853556226077424e-201
a000_i020,C224,UNRESOLVED_IMAGE,164.0,7.320736799863642e-231,0.0,8.967839924156028e-227
a000_i020,C224,UNRESOLVED_IMAGE,168.0,1.0373501564664372e-257,0.0,1.2425303471535328e-253
a000_i020,C224,UNRESOLVED_IMAGE,172.0,4.199084891766306e-286,0.0,4.9291870313418165e-282
a000_i020,C224,UNRESOLVED_IMAGE,176.0,4.85556615e-316,0.0,5.597674390906e-312
a000_i020,C224,UNRESOLVED_IMAGE,180.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,184.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,188.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,192.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,196.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,200.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,204.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,208.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,212.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,216.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,220.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,224.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,228.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,232.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,236.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,240.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,244.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,248.0,0.0,0.0,0.0
a000_i020,C224,UNRESOLVED_IMAGE,252.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,0.0,0.4715846649093847,4.6273397635989195e-05,127.76634532210863
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,4.0,0.4716714381264529,4.241006170711753e-05,124.73317974049034
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,8.0,0.4738619716625964,1.2520762782880093e-05,123.34534294790886
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,12.0,0.5332333135938383,1.4765030182579435e-06,122.11590390708078
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,16.0,0.7154628557704067,2.400228833692978e-07,120.16179444356372
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,20.0,0.7511781071819639,1.300904967561889e-06,119.1998356881729
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,24.0,0.7968424666329844,6.5378449363153265e-06,123.67430545893875
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,28.0,0.8475847730826996,2.2445439866928417e-05,136.18807242862357
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,32.0,0.9400355373234492,6.336129789922197e-05,145.0920445295529
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,36.0,1.0120471178699555,0.00016153441221976856,148.95183855226577
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,40.0,0.9948821325564218,0.0002712079723482853,152.49765155357665
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,44.0,0.9688711054733596,0.00048782859973518945,156.77914376349833
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,48.0,0.8347296113739987,0.0007337477382128745,158.34785616602093
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,52.0,0.48511550922697455,0.00045520827882210334,149.32246225978363
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,56.0,0.26217727991048684,0.0001499504840942737,130.73280805229902
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,60.0,0.15894709901507995,4.3104106277667554e-05,112.6948245072809
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,64.0,0.09893743454290546,8.254450200503744e-06,98.47671541381386
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,68.0,0.06430097043912611,1.8437307850674162e-06,85.73771574959669
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,72.0,0.042856466969947625,3.3704470064118156e-07,75.31503235698106
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,76.0,0.032387000768860134,6.211646916924084e-08,65.17788896850355
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,80.0,0.024594102560721254,9.25001764524879e-09,55.85137160281282
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,84.0,0.01853437578214383,5.61740739198865e-10,48.191805068441965
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,88.0,0.01356068746373285,4.4790645205329155e-11,40.046477596571535
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,92.0,0.009633370701051544,7.025546847170312e-13,31.19993591386252
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,96.0,0.004310174392375505,3.6656076388779065e-15,20.136893721620822
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,100.0,0.00040362714918251144,7.773754373001606e-19,5.072863211617898
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,104.0,2.326110903949972e-06,0.0,0.05716366281119069
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,108.0,4.5478321933173885e-10,0.0,1.0650802769806973e-05
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,112.0,2.6328631697250644e-15,0.0,5.7848642007648335e-11
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,116.0,4.394084607594834e-22,0.0,9.056664153569264e-18
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,120.0,2.1012752470289004e-30,0.0,4.0715412290315785e-26
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,124.0,2.874264501765103e-40,0.0,5.25185155285633e-36
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,128.0,1.1239206839429348e-51,0.0,1.9432765953188058e-47
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,132.0,1.2560063846901183e-64,0.0,2.0624277164068939e-60
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,136.0,4.0108063506904014e-79,0.0,6.277684027539328e-75
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,140.0,3.6594539929407726e-95,0.0,5.479521915886586e-91
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,144.0,9.539374797860633e-113,0.0,1.3713373697523088e-108
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,148.0,7.104355573971895e-132,0.0,9.838558089790858e-128
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,152.0,1.5115335160297138e-152,0.0,2.023131385107088e-148
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,156.0,9.187338294281537e-175,0.0,1.1921668647143395e-170
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,160.0,1.5952667730375594e-198,0.0,2.0127133014562052e-194
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,164.0,7.913035639122755e-224,0.0,9.733494863264465e-220
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,168.0,1.121281935387977e-250,0.0,1.348055973777841e-246
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,172.0,4.538841691031565e-279,0.0,5.3457786498540674e-275
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,176.0,5.248449596341577e-309,0.0,6.068652065670794e-305
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,180.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,184.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,188.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,192.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,196.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,200.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,204.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,208.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,212.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,216.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,220.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,224.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,228.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,232.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,236.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,240.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,244.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,248.0,0.0,0.0,0.0
a000_i020,C224,EQUALIZED_ORDER_SENSITIVITY,252.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,0.0,0.6352231077650842,0.0003178789160399112,162.97261416248523
a000_i020,C224,PAIRING_DESTROYED,4.0,0.5533838320549996,0.0002905315229021312,159.77034402661667
a000_i020,C224,PAIRING_DESTROYED,8.0,0.4230185582373477,0.00024413770938721272,154.25762457134195
a000_i020,C224,PAIRING_DESTROYED,12.0,0.333990484170263,0.00019428207678302224,146.66131832100703
a000_i020,C224,PAIRING_DESTROYED,16.0,0.20260669999309405,0.00011541839911774295,132.23895702956275
a000_i020,C224,PAIRING_DESTROYED,20.0,0.059657059678714194,3.436740800477501e-05,97.97097180873503
a000_i020,C224,PAIRING_DESTROYED,24.0,0.03012427098439215,8.162271105292488e-06,66.59308667208208
a000_i020,C224,PAIRING_DESTROYED,28.0,0.02554261138590445,6.902614963132319e-06,63.67498860457644
a000_i020,C224,PAIRING_DESTROYED,32.0,0.019947361040571748,5.888350336771374e-06,59.78221436134784
a000_i020,C224,PAIRING_DESTROYED,36.0,0.011496172293171797,3.632389628995625e-06,51.328552790164636
a000_i020,C224,PAIRING_DESTROYED,40.0,0.008253506306979585,1.8238792090701196e-06,44.86364195876079
a000_i020,C224,PAIRING_DESTROYED,44.0,0.006462984099922884,1.4513994402577537e-06,40.66148306678051
a000_i020,C224,PAIRING_DESTROYED,48.0,0.005620374819717245,1.3016195482531586e-06,37.451256423826074
a000_i020,C224,PAIRING_DESTROYED,52.0,0.005034824579951307,7.369588823817831e-07,34.84655033496902
a000_i020,C224,PAIRING_DESTROYED,56.0,0.004235066871951835,4.5169106411532664e-07,31.387476492032338
a000_i020,C224,PAIRING_DESTROYED,60.0,0.0033478495300523683,3.4463332441486903e-07,27.00660314014088
a000_i020,C224,PAIRING_DESTROYED,64.0,0.002472592722448169,1.806846349570541e-07,22.49852004482358
a000_i020,C224,PAIRING_DESTROYED,68.0,0.0019315325107869753,1.077740621752393e-07,18.229740084956404
a000_i020,C224,PAIRING_DESTROYED,72.0,0.0009557604389730921,3.1044758152153256e-08,14.395720201989246
a000_i020,C224,PAIRING_DESTROYED,76.0,0.0007834716437417955,1.3318835807641121e-08,9.841993240183134
a000_i020,C224,PAIRING_DESTROYED,80.0,0.0003315906434617516,2.2555858960256122e-09,5.0055823044431
a000_i020,C224,PAIRING_DESTROYED,84.0,9.120176264548611e-05,1.1503452051458894e-10,2.3955051401762155
a000_i020,C224,PAIRING_DESTROYED,88.0,4.65884609194608e-05,1.8953243506818254e-11,1.4518108394727984
a000_i020,C224,PAIRING_DESTROYED,92.0,2.6564222312476383e-05,2.5178047196956626e-13,0.9000876279657088
a000_i020,C224,PAIRING_DESTROYED,96.0,1.8188163188682906e-05,1.618096165159256e-15,0.3527533367601456
a000_i020,C224,PAIRING_DESTROYED,100.0,2.714874191848666e-06,3.1979832075782945e-19,0.03963426386768101
a000_i020,C224,PAIRING_DESTROYED,104.0,1.66010532695778e-08,4.215455319884725e-24,0.00023643649744613525
a000_i020,C224,PAIRING_DESTROYED,108.0,2.997109565481654e-12,1.599105024799843e-31,4.283877656569994e-08
a000_i020,C224,PAIRING_DESTROYED,112.0,1.549803950721e-17,0.0,2.2342204769013857e-13
a000_i020,C224,PAIRING_DESTROYED,116.0,2.2898258285198826e-24,0.0,3.33495692948834e-20
a000_i020,C224,PAIRING_DESTROYED,120.0,9.664937959444565e-33,0.0,1.424011484651283e-28
a000_i020,C224,PAIRING_DESTROYED,124.0,1.1653723317574213e-42,0.0,1.7395012865466965e-38
a000_i020,C224,PAIRING_DESTROYED,128.0,4.014256662886863e-54,0.0,6.079779495040558e-50
a000_i020,C224,PAIRING_DESTROYED,132.0,3.95028781435692e-67,0.0,6.081010186027062e-63
a000_i020,C224,PAIRING_DESTROYED,136.0,1.1105724264572536e-81,0.0,1.7408716775916152e-77
a000_i020,C224,PAIRING_DESTROYED,140.0,8.920215564166825e-98,0.0,1.4267354080382822e-93
a000_i020,C224,PAIRING_DESTROYED,144.0,2.047088458658568e-115,0.0,3.34804849085516e-111
a000_i020,C224,PAIRING_DESTROYED,148.0,1.3423439486326488e-134,0.0,2.2500913267461708e-130
a000_i020,C224,PAIRING_DESTROYED,152.0,2.5154043725361143e-155,0.0,4.331701377017285e-151
a000_i020,C224,PAIRING_DESTROYED,156.0,1.3472574039767367e-177,0.0,2.3892228486591877e-173
a000_i020,C224,PAIRING_DESTROYED,160.0,2.063157313952105e-201,0.0,3.776441809941359e-197
a000_i020,C224,PAIRING_DESTROYED,164.0,9.038814882113361e-227,0.0,1.710888485937521e-222
a000_i020,C224,PAIRING_DESTROYED,168.0,1.1342511355949738e-253,0.0,2.2220448314154372e-249
a000_i020,C224,PAIRING_DESTROYED,172.0,4.087787128386242e-282,0.0,8.274623723674446e-278
a000_i020,C224,PAIRING_DESTROYED,176.0,4.25801323419e-312,0.0,8.836308394741577e-308
a000_i020,C224,PAIRING_DESTROYED,180.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,184.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,188.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,192.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,196.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,200.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,204.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,208.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,212.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,216.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,220.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,224.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,228.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,232.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,236.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,240.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,244.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,248.0,0.0,0.0,0.0
a000_i020,C224,PAIRING_DESTROYED,252.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,0.0,0.47158463263885325,4.626937269590814e-05,127.76589179819402
a000_i020,C448_T,DIRECT_PHYSICAL,4.0,0.47160589801119857,3.921665176212857e-05,124.29497927940143
a000_i020,C448_T,DIRECT_PHYSICAL,8.0,0.466385297318951,1.0427420867717579e-05,115.57905329943164
a000_i020,C448_T,DIRECT_PHYSICAL,12.0,0.4235239214290555,7.44385414289285e-07,100.98344369564833
a000_i020,C448_T,DIRECT_PHYSICAL,16.0,0.2556714821074694,2.0172924733194105e-08,73.26324868062756
a000_i020,C448_T,DIRECT_PHYSICAL,20.0,0.04517164363166297,1.537412345333768e-10,32.51391200665426
a000_i020,C448_T,DIRECT_PHYSICAL,24.0,0.0007418106705725369,1.5002963996458747e-13,4.875143248495894
a000_i020,C448_T,DIRECT_PHYSICAL,28.0,5.379717416915228e-07,1.7886932877235513e-17,0.008937422640900071
a000_i020,C448_T,DIRECT_PHYSICAL,32.0,1.3399900979560596e-11,1.418064023158407e-22,2.1323932975556149e-07
a000_i020,C448_T,DIRECT_PHYSICAL,36.0,1.0500507164001386e-17,3.5891036878546023e-29,1.6114803447223593e-13
a000_i020,C448_T,DIRECT_PHYSICAL,40.0,2.4883462554713825e-25,2.7303480078323603e-37,3.741075595316337e-21
a000_i020,C448_T,DIRECT_PHYSICAL,44.0,3.758815469766623e-33,1.3081408932906372e-46,4.0444885936970613e-29
a000_i020,C448_T,DIRECT_PHYSICAL,48.0,1.289318001091181e-40,2.1532284483129456e-57,1.290842252699697e-36
a000_i020,C448_T,DIRECT_PHYSICAL,52.0,1.2636794097781264e-49,2.4029528180053498e-70,1.2638691205372773e-45
a000_i020,C448_T,DIRECT_PHYSICAL,56.0,3.537984944235413e-60,0.0,3.538054703876084e-56
a000_i020,C448_T,DIRECT_PHYSICAL,60.0,2.829547068418431e-72,0.0,2.829554397107429e-68
a000_i020,C448_T,DIRECT_PHYSICAL,64.0,6.464273306839936e-86,0.0,6.46427550617048e-82
a000_i020,C448_T,DIRECT_PHYSICAL,68.0,4.2185610616582205e-101,0.0,4.218561250195207e-97
a000_i020,C448_T,DIRECT_PHYSICAL,72.0,7.86413230876437e-118,0.0,7.864132354932733e-114
a000_i020,C448_T,DIRECT_PHYSICAL,76.0,4.187734362849007e-136,0.0,4.1877343660784986e-132
a000_i020,C448_T,DIRECT_PHYSICAL,80.0,6.370144468127965e-156,0.0,6.370144468773272e-152
a000_i020,C448_T,DIRECT_PHYSICAL,84.0,2.7679693706281457e-177,0.0,2.767969370664979e-173
a000_i020,C448_T,DIRECT_PHYSICAL,88.0,3.435699094714939e-200,0.0,3.435699094720945e-196
a000_i020,C448_T,DIRECT_PHYSICAL,92.0,1.2181781430429657e-224,0.0,1.2181781430432454e-220
a000_i020,C448_T,DIRECT_PHYSICAL,96.0,1.2338101186165758e-250,0.0,1.233810118616613e-246
a000_i020,C448_T,DIRECT_PHYSICAL,100.0,3.569666917662834e-278,0.0,3.5696669176628486e-274
a000_i020,C448_T,DIRECT_PHYSICAL,104.0,2.95018264096464e-307,0.0,2.9501826409646425e-303
a000_i020,C448_T,DIRECT_PHYSICAL,108.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,112.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,116.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,120.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,124.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,128.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,132.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,136.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,140.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,144.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,148.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,152.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,156.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,160.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,164.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,168.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,172.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,176.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,180.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,184.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,188.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,192.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,196.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,200.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,204.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,208.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,212.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,216.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,220.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,224.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,228.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,232.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,236.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,240.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,244.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,248.0,0.0,0.0,0.0
a000_i020,C448_T,DIRECT_PHYSICAL,252.0,0.0,0.0,0.0
a000_i020,C448_T,RESOLVED_PHYSICAL,0.0,0.47158463287980057,4.626940275333491e-05,127.7658951847496
a000_i020,C448_T,RESOLVED_PHYSICAL,4.0,0.47160638639413516,3.9245743107936616e-05,124.29853433194961
a000_i020,C448_T,RESOLVED_PHYSICAL,8.0,0.4664381123771797,1.0476911777930925e-05,115.74707860618996
a000_i020,C448_T,RESOLVED_PHYSICAL,12.0,0.42410683783869263,7.738873789726027e-07,101.80227590997639
a000_i020,C448_T,RESOLVED_PHYSICAL,16.0,0.25731806249071343,3.10757340291317e-08,77.4471960191681
a000_i020,C448_T,RESOLVED_PHYSICAL,20.0,0.04745171061168988,1.1294671323232983e-08,50.48712668615609
a000_i020,C448_T,RESOLVED_PHYSICAL,24.0,0.006054787517150716,3.5157856287425844e-08,36.226100072673454
a000_i020,C448_T,RESOLVED_PHYSICAL,28.0,0.006091672425614284,1.0270879159644895e-07,36.33469661284326
a000_i020,C448_T,RESOLVED_PHYSICAL,32.0,0.005301102820615492,2.685928959079108e-07,36.45144625433682
a000_i020,C448_T,RESOLVED_PHYSICAL,36.0,0.0032113028135883287,5.6115956103316e-07,31.831241163158797
a000_i020,C448_T,RESOLVED_PHYSICAL,40.0,0.0018741172338156283,5.566519573411356e-07,25.881067472561867
a000_i020,C448_T,RESOLVED_PHYSICAL,44.0,0.0012483827286606842,8.019998685730167e-07,21.772575142651295
a000_i020,C448_T,RESOLVED_PHYSICAL,48.0,0.0008576507925917691,8.807020612048339e-07,18.57868043286132
a000_i020,C448_T,RESOLVED_PHYSICAL,52.0,0.0006141676353714806,3.995742805152126e-07,15.302923852690428
a000_i020,C448_T,RESOLVED_PHYSICAL,56.0,0.0004436913465742168,1.0336232299618211e-07,12.205235992542386
a000_i020,C448_T,RESOLVED_PHYSICAL,60.0,0.00030226213850387246,3.106954820403627e-08,9.37606108584713
a000_i020,C448_T,RESOLVED_PHYSICAL,64.0,0.00018496564420725773,4.649109679790097e-09,7.144963617936553
a000_i020,C448_T,RESOLVED_PHYSICAL,68.0,0.00013426506702857516,9.206703148928892e-10,5.205075033512635
a000_i020,C448_T,RESOLVED_PHYSICAL,72.0,9.198197361159479e-05,1.2919172243509725e-10,3.477609098915625
a000_i020,C448_T,RESOLVED_PHYSICAL,76.0,4.4260519672289284e-05,1.593191460553112e-11,1.9683833935644715
a000_i020,C448_T,RESOLVED_PHYSICAL,80.0,2.4637283824842482e-05,2.0402446404304756e-12,0.7204403071157164
a000_i020,C448_T,RESOLVED_PHYSICAL,84.0,8.400506417647921e-06,1.440285683838478e-13,0.2594079624106346
a000_i020,C448_T,RESOLVED_PHYSICAL,88.0,2.5990366364149584e-06,1.3406189570443447e-14,0.13587161737659054
a000_i020,C448_T,RESOLVED_PHYSICAL,92.0,1.8367184088354667e-06,1.3569554733628284e-16,0.07720305429584969
a000_i020,C448_T,RESOLVED_PHYSICAL,96.0,8.217859642461817e-07,6.989317450456289e-19,0.02508146857255466
a000_i020,C448_T,RESOLVED_PHYSICAL,100.0,7.695631215559106e-08,1.4582858637313842e-22,0.00200596238355409
a000_i020,C448_T,RESOLVED_PHYSICAL,104.0,4.435006842217005e-10,3.394282923611093e-27,1.100323677768359e-05
a000_i020,C448_T,RESOLVED_PHYSICAL,108.0,8.670982479970005e-14,0.0,2.030705849110199e-09
a000_i020,C448_T,RESOLVED_PHYSICAL,112.0,5.019866487244219e-19,0.0,1.10295309945825e-14
a000_i020,C448_T,RESOLVED_PHYSICAL,116.0,8.377844438487978e-26,0.0,1.726760638133573e-21
a000_i020,C448_T,RESOLVED_PHYSICAL,120.0,4.006330945841623e-34,0.0,7.762877160525985e-30
a000_i020,C448_T,RESOLVED_PHYSICAL,124.0,5.480126811676662e-44,0.0,1.0013279045153718e-39
a000_i020,C448_T,RESOLVED_PHYSICAL,128.0,2.142888335604198e-55,0.0,3.705087741914659e-51
a000_i020,C448_T,RESOLVED_PHYSICAL,132.0,2.3947254193726625e-68,0.0,3.9322635125910123e-64
a000_i020,C448_T,RESOLVED_PHYSICAL,136.0,7.647078898049785e-83,0.0,1.1969150554316011e-78
a000_i020,C448_T,RESOLVED_PHYSICAL,140.0,6.977183877996092e-99,0.0,1.0447359645564728e-94
a000_i020,C448_T,RESOLVED_PHYSICAL,144.0,1.8187951583539055e-116,0.0,2.614617646781885e-112
a000_i020,C448_T,RESOLVED_PHYSICAL,148.0,1.3545298088154067e-135,0.0,1.8758380080535649e-131
a000_i020,C448_T,RESOLVED_PHYSICAL,152.0,2.881918258690336e-156,0.0,3.857340387518717e-152
a000_i020,C448_T,RESOLVED_PHYSICAL,156.0,1.7516752158166774e-178,0.0,2.273007788706108e-174
