regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,definition,freeze_sha256
validation_ood,28.0,0.011987549998581535,0.35068452411575934,0.012140794597420328,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,32.0,0.01055726797109495,0.31048796441336224,0.01087117181321895,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,36.0,0.00916138271468507,0.28306629587027077,0.00949319496723488,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,40.0,0.009224296556377565,0.3049997569686397,0.009389720364386057,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,44.0,0.009179828088823097,0.3192942561071689,0.00939867013051409,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,48.0,0.009219991647099194,0.2940435597924589,0.009385882032684027,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,52.0,0.00837861268775934,0.2518141136147588,0.008529710750311711,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,56.0,0.006554717891880518,0.22915583779418827,0.006589118460493619,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,60.0,0.006340177309581103,0.23630962714614506,0.00640169017786444,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,64.0,0.0068693883272327155,0.25852254365851535,0.006887786323534147,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,68.0,0.006031594022099603,0.2632821107503824,0.0060532397525219295,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,72.0,0.0048728254819765575,0.23166251759689602,0.004872825481976558,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,76.0,0.0029735170498412762,0.18601255879420348,0.0029735170498412762,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,80.0,0.0027091394225773557,0.17697342094130902,0.0027091394225773557,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,84.0,0.0038912430528417184,0.2230561655602798,0.0038912430528417236,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,88.0,0.003909162594287055,0.2302205074028134,0.003909162594287057,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,92.0,0.002905038762029577,0.19215974504449204,0.002905038762029578,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,96.0,0.001694804976499803,0.12069278102191662,0.001694804976499803,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,100.0,0.0016355171385562207,0.12047753584415986,0.0016355171385562207,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,104.0,0.002614798923443194,0.17324439546273412,0.0026147989234431936,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,108.0,0.002942341026935464,0.19368009386565316,0.002942341026935464,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,112.0,0.002454159015655913,0.16171388664196257,0.0024541590156559124,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,116.0,0.001472907918377026,0.09970288852544386,0.0014729079183770258,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,120.0,0.0009154447010243257,0.06984419540087904,0.0009154447010243257,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
