arm,snr0,regime,estimator,level,coverage,disposition,reason,freeze_sha256,n_truths,mean_mahalanobis_squared,expected_mahalanobis_squared,ratio,median_pvalue,clipped_directions,numerically_supported_directions
UNRESOLVED_IMAGE,10.0,validation_off_grid,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,WIENER_GAUSSIAN,0.5,0.7875017438616071,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,WIENER_GAUSSIAN,0.9,0.9310041155133929,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,WIENER_GAUSSIAN,0.95,0.9461669921875,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,612.6456756173886,224.0,2.735025337577628,0.07499399696849254,0.0,224.0
UNRESOLVED_IMAGE,10.0,validation_off_grid,WIENER_GAUSSIAN,0.5,0.8413783482142857,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,WIENER_GAUSSIAN,0.9,0.9502650669642857,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,WIENER_GAUSSIAN,0.95,0.9624581473214285,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,1260.5860068065783,224.0,5.627616101815081,2.591016974526373e-09,0.0,224.0
UNRESOLVED_IMAGE,10.0,validation_ood,WIENER_GAUSSIAN,0.5,0.8168770926339286,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,WIENER_GAUSSIAN,0.9,0.9303152901785714,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,WIENER_GAUSSIAN,0.95,0.9434640066964286,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,9175.882802732836,224.0,40.96376251220016,0.0,0.0,224.0
UNRESOLVED_IMAGE,10.0,validation_in_class,LINEAR_STATE_SPACE,0.5,0.972412109375,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,LINEAR_STATE_SPACE,0.9,0.9986746651785714,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,LINEAR_STATE_SPACE,0.95,0.9995378766741071,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_in_class,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,7.718227784024592,224.0,0.03445637403582407,1.0,0.0,224.0
UNRESOLVED_IMAGE,10.0,validation_off_grid,LINEAR_STATE_SPACE,0.5,0.9899274553571429,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,LINEAR_STATE_SPACE,0.9,0.9999162946428571,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,LINEAR_STATE_SPACE,0.95,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_off_grid,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,4.358025244138718,224.0,0.01945546983990499,1.0,0.0,224.0
UNRESOLVED_IMAGE,10.0,validation_ood,LINEAR_STATE_SPACE,0.5,0.9915248325892857,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,LINEAR_STATE_SPACE,0.9,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,LINEAR_STATE_SPACE,0.95,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,10.0,validation_ood,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,3.8431686537245575,224.0,0.017157002918413204,1.0,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_in_class,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,WIENER_GAUSSIAN,0.5,0.7743617466517857,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,WIENER_GAUSSIAN,0.9,0.9297921316964286,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,WIENER_GAUSSIAN,0.95,0.94384765625,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,639.6517947543623,224.0,2.8555883694391175,0.004310494826260707,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_off_grid,WIENER_GAUSSIAN,0.5,0.8290457589285715,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,WIENER_GAUSSIAN,0.9,0.9491629464285715,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,WIENER_GAUSSIAN,0.95,0.9595005580357143,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,1287.4105358198042,224.0,5.747368463481268,3.5394038438595215e-12,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_ood,WIENER_GAUSSIAN,0.5,0.8047049386160714,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,WIENER_GAUSSIAN,0.9,0.9294259207589286,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,WIENER_GAUSSIAN,0.95,0.9394705636160714,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,9202.827133562825,224.0,41.08404970340547,0.0,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_in_class,LINEAR_STATE_SPACE,0.5,0.9728742327008929,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,LINEAR_STATE_SPACE,0.9,0.9987444196428571,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,LINEAR_STATE_SPACE,0.95,0.9995553152901786,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_in_class,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,6.907276636725108,224.0,0.030836056413951374,1.0,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_off_grid,LINEAR_STATE_SPACE,0.5,0.9900111607142857,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,LINEAR_STATE_SPACE,0.9,0.9999441964285715,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,LINEAR_STATE_SPACE,0.95,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,320.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_off_grid,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,3.543595983776772,224.0,0.015819624927574875,1.0,0.0,224.0
UNRESOLVED_IMAGE,30.0,validation_ood,LINEAR_STATE_SPACE,0.5,0.9910714285714286,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,LINEAR_STATE_SPACE,0.9,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,LINEAR_STATE_SPACE,0.95,1.0,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,256.0,,,,,,
UNRESOLVED_IMAGE,30.0,validation_ood,LINEAR_STATE_SPACE,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,3.0237759289462023,224.0,0.013498999682795545,1.0,0.0,224.0
UNRESOLVED_IMAGE,100.0,validation_in_class,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TSVD,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TSVD,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TSVD,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,RIDGE_IDENTITY,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,RIDGE_IDENTITY,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,RIDGE_IDENTITY,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_off_grid,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TIKHONOV_TEMPORAL,0.5,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TIKHONOV_TEMPORAL,0.9,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_ood,TIKHONOV_TEMPORAL,0.95,,NOT_APPLICABLE,point estimator with no posterior covariance,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,WIENER_GAUSSIAN,0.5,0.7695486886160714,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,WIENER_GAUSSIAN,0.9,0.929443359375,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,WIENER_GAUSSIAN,0.95,0.9431501116071429,SUPPORTED,,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,512.0,,,,,,
UNRESOLVED_IMAGE,100.0,validation_in_class,WIENER_GAUSSIAN,,,SUPPORTED,joint chi-square calibration,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381,,649.597459206112,224.0,2.899988657170143,0.001204745888413703,0.0,224.0
