run_id,config_hash,spatial_structure,gamma,attenuation,readout,retarded_age,class_dimension,epoch_energy_fraction,orders_covering,shallowest_covering_order,numerical_rank,operational_rank,sigma_max,sigma_min_positive,kappa_positive,trace_information,detectable
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,3,3,0.9996873239116093,1,0,2,0,0.5083706987597215,0.45653463996155097,1.113542444013747,0.4668646448422705,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,4,3,0.999380503580925,2,0,2,0,0.5486290355050469,0.49268803219347596,1.1135424440137471,0.5437353156658776,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,5,3,0.9993748857268744,2,0,2,0,0.5763406044046598,0.5175739887626098,1.1135424440137462,0.6000513261291668,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,6,3,0.9993748434258852,2,0,2,0,0.5929982345203807,0.5325331222965581,1.1135424440137465,0.6352384324872093,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,7,3,0.9993748432949388,2,0,2,0,0.6098482865104429,0.5476650573931013,1.1135424440137467,0.6718519476491123,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,8,3,0.9993748432947721,3,0,2,0,0.6287384152837231,0.5646290526811399,1.1135424440137467,0.714117961985089,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,9,3,0.9993748432947722,3,0,2,0,0.6422008622135703,0.5767188001373054,1.1135424440137462,0.7450265218596663,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,10,3,0.9993748432947721,3,0,2,0,0.6504705491666377,0.5841452678014023,1.113542444013746,0.7643376292279193,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,11,3,0.9993748432947721,3,0,2,0,0.6589652980969488,0.5917738489803033,1.113542444013747,0.7844315524329635,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,12,3,0.9993748432947721,4,0,2,0,0.6686373038750306,0.6004596479187068,1.1135424440137467,0.8076276329119274,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,13,3,0.9993748432947722,4,0,2,0,0.675622664805645,0.6067327459655455,1.1135424440137462,0.8245906102259721,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,14,3,0.9993748432947722,4,0,2,0,0.6799505680192666,0.6106193541832095,1.1135424440137465,0.835188770652843,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,15,3,0.9993748432947721,4,0,2,0,0.6844248586246788,0.6146374233905982,1.113542444013747,0.846216549335645,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,16,3,0.9993748432947721,5,0,2,0,0.689553799193385,0.6192433911256213,1.113542444013747,0.8589468194347903,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,17,3,0.9993748432947722,5,0,2,0,0.6932804224406042,0.6225900289365579,1.1135424440137471,0.8682560882706466,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,18,3,0.9993748432947722,5,0,2,0,0.6955974726532652,0.6246708209396985,1.1135424440137465,0.8740694784950869,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,19,3,0.9993748432947721,5,0,2,0,0.6979868654663162,0.6268165791242168,1.1135424440137462,0.880084688228479,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,20,3,0.9993748432947721,6,0,2,0,0.7006024583559153,0.6291654728764575,1.113542444013747,0.8866929969142084,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,21,3,0.9993748432947722,6,0,2,0,0.7012942561133066,0.629786731420405,1.1135424440137465,0.8884449607307134,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,22,3,0.9993748432947722,6,0,2,0,0.693319445774144,0.6226250732527846,1.113542444013747,0.8683538357316015,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,23,3,0.9993748432947721,6,0,2,0,0.6603676369493123,0.593033198239869,1.1135424440137465,0.7877737901446265,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,24,3,0.9993748432947721,5,1,2,0,0.6032889984120741,0.5417745876282256,1.1135424440137467,0.6574773194047774,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,25,3,0.9993748432947719,5,1,2,0,0.5547999496890038,0.49822972862106274,1.1135424440137465,0.556035846656739,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,26,3,0.9993748432947719,5,1,2,0,0.5218772216441768,0.4686639691641015,1.1135424440137467,0.4920017504636952,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,27,3,0.9993748432947721,5,1,2,0,0.485208851069276,0.43573449191604063,1.1135424440137467,0.4252921766012969,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,28,3,0.9993748432947721,4,2,2,0,0.4390848433869583,0.39431352235149986,1.1135424440137467,0.3482786536013965,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,29,3,0.9993748432947722,4,2,2,0,0.4020188246114874,0.36102694313331846,1.1135424440137467,0.29195958901019026,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,30,3,0.9993748432947722,4,2,2,0,0.37701552677038735,0.33857310854846334,1.1135424440137465,0.2567724572581222,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,31,3,0.9993748432947721,4,2,2,0,0.3491026796867158,0.3135063971413435,1.1135424440137465,0.2201589420129915,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,32,3,0.9993748432947721,3,3,2,0,0.31380825143807045,0.2818107680807868,1.1135424440137465,0.17789292767690223,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,33,3,0.9993748432947722,3,3,2,0,0.28524667587239944,0.2561614758430152,1.1135424440137467,0.14698436780232535,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,34,3,0.9993748432947722,3,3,2,0,0.26584897628345205,0.2387416642379643,1.1135424440137467,0.12767326043407234,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,35,3,0.9993748432947719,3,3,2,0,0.24403350062666856,0.2191506052944453,1.1135424440137467,0.10757933722902802,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,36,3,0.9993748432949388,2,4,2,0,0.21612905725710427,0.19409144071605428,1.1135424440137465,0.08438325675007827,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,37,3,0.999374843425885,2,4,2,0,0.19318806466736557,0.1734896282633127,1.1135424440137465,0.06742027944486466,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,38,3,0.9993748857268745,2,4,2,0,0.17735512372049853,0.15927109440141748,1.1135424440137462,0.05682212142173858,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,39,3,0.999380503580925,2,4,2,0,0.15921799521407873,0.1429833196480414,1.1135424440137462,0.04579459969756437,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,40,3,0.9996873239116094,1,5,2,0,0.13531036363164528,0.12151343162450201,1.113542444013747,0.0330744085712906,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,41,3,0.9996851542626777,1,5,2,0,0.11508803606396856,0.1033530752982666,1.1135424440137465,0.02392711421867049,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,42,3,0.9996636150299795,1,5,2,0,0.10338368045503793,0.09284215524142307,1.1135424440137467,0.019307851174301893,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.3,exponential,unresolved_sum,43,3,0.9995457127264703,1,5,2,0,0.09794621576990775,0.0879591220760855,1.1135424440137467,0.017330268340041036,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,0,3,0.9995457127264703,1,0,2,1,1.050446149299042,0.9433373240024198,1.1135424440137465,1.9933224194332317,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,1,3,0.9996636150299794,1,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,2,3,0.9996851542626778,1,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,3,3,0.9996873239116093,1,0,2,1,1.0504461492990422,0.9433373240024198,1.1135424440137467,1.9933224194332322,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,4,3,0.999380503580925,2,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,5,3,0.9993748857268744,2,0,2,1,1.050446149299042,0.9433373240024195,1.113542444013747,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,6,3,0.9993748434258852,2,0,2,1,1.0504461492990422,0.9433373240024198,1.1135424440137467,1.9933224194332322,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,7,3,0.9993748432949388,2,0,2,1,1.0504461492990418,0.94333732400242,1.113542444013746,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,8,3,0.9993748432947721,3,0,2,1,1.0504461492990418,0.9433373240024198,1.1135424440137462,1.9933224194332309,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,9,3,0.9993748432947722,3,0,2,1,1.0504461492990418,0.9433373240024195,1.1135424440137467,1.9933224194332304,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,10,3,0.9993748432947721,3,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,11,3,0.9993748432947721,3,0,2,1,1.050446149299042,0.9433373240024198,1.1135424440137465,1.9933224194332317,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,12,3,0.9993748432947721,4,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,13,3,0.9993748432947722,4,0,2,1,1.050446149299042,0.9433373240024199,1.1135424440137465,1.9933224194332317,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,14,3,0.9993748432947722,4,0,2,1,1.050446149299042,0.9433373240024197,1.1135424440137467,1.9933224194332313,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,15,3,0.9993748432947721,4,0,2,1,1.0504461492990418,0.9433373240024197,1.1135424440137465,1.9933224194332309,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,16,3,0.9993748432947721,5,0,2,1,1.0504461492989543,0.943337324002341,1.1135424440137465,1.9933224194328987,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,17,3,0.9993748432947722,5,0,2,1,1.0504461492301354,0.9433373239405389,1.113542444013747,1.9933224191717172,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,18,3,0.9993748432947722,5,0,2,1,1.0504461269987821,0.9433373039760076,1.1135424440137467,1.9933223347994642,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,19,3,0.9993748432947721,5,0,2,1,1.0504431745390828,0.9433346525640967,1.1135424440137467,1.993311129663971,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,20,3,0.9993748432947721,6,0,2,1,1.0502819631043478,0.9431898790661475,1.1135424440137465,1.9926993499951364,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,21,3,0.9993748432947722,6,0,2,1,1.0466568822418232,0.9399344298625607,1.1135424440137465,1.9789673615852308,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,22,3,0.9993748432947722,6,0,2,1,1.012593070211503,0.9093439371395908,1.1135424440137467,1.8522511218528899,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,23,3,0.9993748432947721,6,0,2,0,0.8713406133844088,0.7824942983256886,1.1135424440137462,1.3715317914453296,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,24,3,0.9993748432947721,5,1,2,0,0.5866878625334491,0.5268661878919871,1.1135424440137465,0.621790627987902,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,25,3,0.9993748432947719,5,1,2,0,0.2794501507189213,0.2509559938385892,1.1135424440137465,0.14107129758034187,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,26,3,0.9993748432947719,5,1,2,0,0.08914305039099436,0.08005357215633342,1.113542444013747,0.014355057848000643,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,27,3,0.9993748432947721,5,1,2,0,0.01857176768276263,0.01667809591147777,1.1135424440137467,0.0006230694380949578,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,28,3,0.9993748432947721,4,2,2,0,0.002499928286880394,0.0022450228999529105,1.113542444013747,1.1289769260857718e-05,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,29,3,0.9993748432947722,4,2,3,0,0.00021644963285002576,1.2068795432406151e-17,17934650898865.414,8.463376702296893e-08,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,30,3,0.9993748432947722,4,2,3,0,1.2031856808659885e-05,1.206370318741616e-17,997360149013.8208,2.6151419906664787e-10,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,31,3,0.9993748432947721,4,2,3,0,4.2906359692899977e-07,1.206365150853316e-17,35566643866.12162,3.3256252054108184e-13,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,32,3,0.9993748432947721,3,3,3,0,9.812659455254282e-09,1.2063649740207709e-17,813407191.5689862,1.7394158325586355e-16,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,33,3,0.9993748432947722,3,3,3,0,1.4390351771217867e-10,1.2063649678440877e-17,11928688.377726248,3.7408714575435076e-20,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,34,3,0.9993748432947722,3,3,3,0,1.3531704979216393e-12,1.2059353130583292e-17,112209.21083154222,3.3077677301490664e-24,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,35,3,0.9993748432947719,3,3,3,0,8.158692162321688e-15,6.3949904154056676e-18,1275.7942752607141,1.202461865954737e-28,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,36,3,0.9993748432949388,2,4,3,0,3.176279654351477e-17,4.9394204859653095e-18,6.4304702613928955,1.943017064609522e-33,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,37,3,0.999374843425885,2,4,3,0,1.2750144428355802e-17,7.163728757449204e-20,177.98195409196032,1.9099408317207364e-34,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,38,3,0.9993748857268745,2,4,3,0,2.0610566346902907e-17,1.1385695459958406e-22,181021.58466636346,6.613792511850135e-34,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,39,3,0.999380503580925,2,4,3,0,1.3471504987384073e-17,1.160257061487023e-25,116107933.61704306,1.8619354789789431e-34,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,40,3,0.9996873239116094,1,5,3,0,1.5677975253804318e-17,7.582189270648885e-29,206773725822.10144,3.1285879930859696e-34,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,41,3,0.9996851542626777,1,5,1,0,1.3844728923525734e-17,1.3844728923525734e-17,1.0,1.9167651896591003e-34,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,42,3,0.9996636150299795,1,5,2,0,4.3031006309085605e-17,3.2273254731814204e-17,1.3333333333333333,2.893230474957133e-33,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,direct_only,43,3,0.9995457127264703,1,5,2,0,4.3031006309085605e-17,2.1515503154542803e-17,2.0,2.3145843799657063e-33,False
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,0,3,0.9995457127264703,1,0,2,1,1.0505180124300164,0.9434018596035196,1.1135424440137462,1.993595163143291,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,1,3,0.9996636150299794,1,0,2,1,1.0516714488753403,0.9444376858098078,1.1135424440137465,1.9979753787573427,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,2,3,0.9996851542626778,1,0,2,1,1.0616631803332575,0.9534106095736312,1.113542444013747,2.03612049892289,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,3,3,0.9996873239116093,1,0,2,1,1.0987001141039054,0.9866710694418234,1.113542444013747,2.180661740005406,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,4,3,0.999380503580925,2,0,2,2,1.1541866069759907,1.0364998776478984,1.1135424440137471,2.4064787200868585,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,5,3,0.9993748857268744,2,0,2,2,1.188690839148209,1.0674858830379117,1.113542444013747,2.552512021560103,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,6,3,0.9993748434258852,2,0,2,2,1.2001987052551188,1.0778203486604616,1.1135424440137465,2.6021736360826226,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,7,3,0.9993748432949388,2,0,2,2,1.2111596218264034,1.0876636345003587,1.113542444013746,2.6499198113572064,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,8,3,0.9993748432947721,3,0,2,2,1.226649796261434,1.101574352065103,1.1135424440137465,2.7181357757958686,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,9,3,0.9993748432947722,3,0,2,2,1.2365355928709623,1.1104521426357927,1.1135424440137467,2.762124233521165,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,10,3,0.9993748432947721,3,0,2,2,1.2398791984950168,1.1134548172460235,1.113542444013747,2.7770820569090207,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,11,3,0.9993748432947721,3,0,2,2,1.2430853550763177,1.1163340578160947,1.113542444013747,2.7914629286453625,True
AMD001_20260824T224126Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,identical,0.6,exponential,resolved,12,3,0.9993748432947721,4,0,2,2,1.247651763868585,1.1204348523720775,1.113542444013747,2.81200918229443,True
