arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,28.0,0.2797783692987219,1.3123564214652785,0.3511362438812998,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,32.0,0.30438376937414535,1.408212493102689,0.3841677482631266,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,36.0,0.3425648391059788,1.505542887666274,0.4313101318457303,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,40.0,0.38568564075896083,1.5734067141320212,0.4872228251746662,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,44.0,0.4392262558214194,1.6207703279629553,0.5519084833551857,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,48.0,0.5048009031698183,1.6702281585035754,0.6260572397522579,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,52.0,0.5733991872253428,1.7351296705906907,0.7087635231908942,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,56.0,0.6416863798520485,1.7479312664660231,0.7909293717838712,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,60.0,0.695083773607994,1.7026966996269524,0.8586885089083096,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,64.0,0.7337596463881375,1.5771020127261801,0.9062676294339085,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,68.0,0.7588039289901126,1.4336214313698952,0.9332966060031274,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,72.0,0.7738193005889467,1.3280723844460098,0.9567136100726162,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,76.0,0.7863222991845293,1.312133134202404,0.9704642691125251,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,80.0,0.7904340610416292,1.3332658375784852,0.9785376104974375,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,84.0,0.7864387481324864,1.299546106003368,0.9762949395876654,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,88.0,0.7758877225357186,1.1887511770289332,0.9585282572775962,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,92.0,0.7645363991189711,1.0621807321662726,0.9460854593591872,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,96.0,0.7608728610255693,1.0229019968021267,0.9445485960447435,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,100.0,0.7658139154621821,1.0936805213819896,0.9462756572523918,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,104.0,0.7710424009372955,1.1782487162906707,0.9525507958952616,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,108.0,0.7721711639029623,1.179807406479597,0.9553877864591418,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,112.0,0.7681408368533279,1.100669043647733,0.9478056416791626,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,116.0,0.7630441532949912,1.0299171783500163,0.9467091116543133,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
