geometry,spin,inclination_deg,arm,retarded_age,information_per_snr2,information_at_reference_snr,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,40.0,0.05755445125601939,575.5445125601939,1.440320280388597,4.003411249423864e-06,155.0672348865393
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,44.0,0.06454041827378004,645.4041827378004,1.851081327180293,1.2511338427362946e-05,161.6548342487032
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,48.0,0.07287610936554376,728.7610936554375,1.8476455216103764,3.337420434247048e-05,167.68042436456753
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,52.0,0.07755749804414139,775.5749804414139,2.420392405126941,8.679881907995605e-05,173.48416355727053
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,56.0,0.07850855503575123,785.0855503575123,2.7285246050240426,0.0001588518613570033,178.1157424562884
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,60.0,0.07897164184499818,789.7164184499818,2.533035608841965,0.00034876408885282624,181.60229937438206
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,64.0,0.0783504609349869,783.504609349869,2.2901714847250068,0.00045907592529630814,183.9562337940158
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,68.0,0.0710859328816476,710.859328816476,1.9611542369203274,0.000778750030600002,183.26452156533003
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,72.0,0.06050844564059412,605.0844564059412,1.6204784597506907,0.0008893539764079689,178.242592018995
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,76.0,0.04640745124484103,464.0745124484103,0.9386109641535081,0.0007792825972980399,166.1088796719109
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,80.0,0.03534737660261747,353.4737660261747,0.39173355230826457,0.00045301117652422223,144.9646732246426
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,84.0,0.02583779479353439,258.3779479353439,0.11035800669230353,0.00021319525654273148,118.8353563864517
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,88.0,0.019008783391217747,190.08783391217747,0.06921899018354478,2.009002513556331e-05,89.8091172578398
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,92.0,0.014283956239943552,142.83956239943552,0.04559088678426526,1.2519567458632885e-06,67.18136282624027
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,96.0,0.01048606586564995,104.86065865649951,0.03319191352349201,2.577374430677071e-08,54.46550884634016
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,100.0,0.007826863661508723,78.26863661508723,0.028412144504153837,1.051777522511511e-10,45.87751289098833
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,104.0,0.005086895199344617,50.868951993446174,0.020380165118244295,9.266366245416117e-13,36.18945506927963
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,108.0,0.003511666219925355,35.11666219925355,0.01518121887542161,5.828170922535738e-15,28.461636336579193
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,112.0,0.0018644030492637753,18.644030492637754,0.01053027124644048,4.135065696175137e-17,21.835921208732376
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,116.0,0.0006010842620358275,6.010842620358275,0.004637465958533395,0.0,11.394398276203638
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,120.0,0.00013130604148898085,1.3130604148898084,0.001256372877886242,0.0,4.363322462998147
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,124.0,2.3839632531884178e-06,0.02383963253188418,2.3868492434016614e-05,0.0,0.2714951450162429
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,128.0,1.3971398430679694e-09,1.3971398430679693e-05,1.458434882714091e-08,0.0,0.00017365109325205284
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,132.0,2.417204443269095e-14,2.4172044432690947e-10,2.6244717426457185e-13,0.0,2.992247071324328e-09
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,136.0,1.220592261927723e-20,1.220592261927723e-16,1.3691399011269487e-19,0.0,1.5061319360094678e-15
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,140.0,1.7891974504656892e-28,1.789197450465689e-24,2.0579120334047973e-27,0.0,2.202439777658696e-23
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,144.0,7.581322670283137e-38,7.581322670283137e-34,8.882654459155427e-37,0.0,9.315922184277095e-33
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,148.0,9.255407876993228e-49,9.255407876993227e-45,1.0988926589766236e-47,0.0,1.1358711163702163e-43
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,152.0,3.2473421324730466e-61,3.247342132473047e-57,3.891807286600525e-60,0.0,3.9817656177322295e-56
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,156.0,3.268524764005847e-75,3.2685247640058467e-71,3.942831632474866e-74,0.0,4.005256384356266e-70
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,160.0,9.425438736414217e-91,9.425438736414216e-87,1.1421373090363548e-89,0.0,1.1544997082237132e-85
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,164.0,7.779999006011395e-108,7.779999006011396e-104,9.456832106189045e-107,0.0,9.526722117606731e-103
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,168.0,1.8369971846494197e-126,1.8369971846494197e-122,2.2376918944981093e-125,0.0,2.2489738373218584e-121
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,172.0,1.240214222517931e-146,1.240214222517931e-142,1.512941043064538e-145,0.0,1.5181418323199064e-141
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,176.0,2.3933832436160325e-168,2.3933832436160326e-164,2.922606896169909e-167,0.0,2.9294540741562856e-163
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,180.0,1.319971647014147e-191,1.319971647014147e-187,1.612939991495725e-190,0.0,1.6155147604121409e-186
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,184.0,2.0801365304258022e-216,2.0801365304258023e-212,2.543003501634005e-215,0.0,2.545768963277759e-211
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,188.0,9.365945837779887e-243,9.365945837779887e-239,1.1453655850464021e-241,0.0,1.1462140077507375e-237
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,192.0,1.2048004506221088e-270,1.2048004506221087e-266,1.4736733282747489e-269,0.0,1.4744168277848875e-265
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,196.0,4.4275408670852934e-300,4.427540867085293e-296,5.416421603328167e-299,0.0,5.418282741562599e-295
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,200.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,204.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,208.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,212.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,216.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,220.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,224.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,228.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,232.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,236.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,240.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,244.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,248.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,EQUALIZED_ORDER_SENSITIVITY,252.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,0.0,0.023074303978072017,230.74303978072015,0.3418727682185805,0.00010470219591194819,142.6462607964692
a098_i050,0.98,50,PAIRING_DESTROYED,4.0,0.024182460033651487,241.82460033651486,0.39100560749409985,0.000122468870455004,144.58224211146407
a098_i050,0.98,50,PAIRING_DESTROYED,8.0,0.023653234184795285,236.53234184795286,0.37855772056215414,0.00012268188239496054,143.39541246717872
a098_i050,0.98,50,PAIRING_DESTROYED,12.0,0.02301054651781727,230.10546517817272,0.31460125535129135,0.00012416008942105767,142.66462220388024
a098_i050,0.98,50,PAIRING_DESTROYED,16.0,0.023521179555302793,235.21179555302794,0.43091777225078487,0.0001323496110804959,142.7991553112294
a098_i050,0.98,50,PAIRING_DESTROYED,20.0,0.025946858217787555,259.46858217787553,0.49620411688276506,0.0001540434639078038,144.3162749131256
a098_i050,0.98,50,PAIRING_DESTROYED,24.0,0.027900763789199454,279.00763789199453,0.5024381314360707,0.00017105632187807603,145.12759821411254
a098_i050,0.98,50,PAIRING_DESTROYED,28.0,0.030132005890365885,301.32005890365883,0.5557665488516617,0.00020613836779531072,147.75797026512896
a098_i050,0.98,50,PAIRING_DESTROYED,32.0,0.03222808455153376,322.2808455153376,0.639325365866369,0.00023467813847599065,151.94801144678735
a098_i050,0.98,50,PAIRING_DESTROYED,36.0,0.03246165176131213,324.61651761312135,0.576249839480407,0.00023981325197834467,152.56794242332757
a098_i050,0.98,50,PAIRING_DESTROYED,40.0,0.027844591228285313,278.4459122828531,0.49109039147104017,0.00019114066794448826,148.2761344889086
a098_i050,0.98,50,PAIRING_DESTROYED,44.0,0.021264615232160673,212.64615232160673,0.40823731226588955,0.0001380633932359209,141.19756278037215
a098_i050,0.98,50,PAIRING_DESTROYED,48.0,0.015389022291918821,153.8902229191882,0.3799755619615584,9.6616380901427e-05,133.4212257441107
a098_i050,0.98,50,PAIRING_DESTROYED,52.0,0.009423299407085388,94.23299407085388,0.29932138331963654,5.606995095941939e-05,120.49468571329757
a098_i050,0.98,50,PAIRING_DESTROYED,56.0,0.003860264468106036,38.60264468106036,0.13176980099226582,2.409432160078543e-05,99.50905627513349
a098_i050,0.98,50,PAIRING_DESTROYED,60.0,0.000680269981848367,6.80269981848367,0.024578756915853785,5.797973848384873e-06,70.50582325889303
a098_i050,0.98,50,PAIRING_DESTROYED,64.0,0.0001927709085772779,1.927709085772779,0.019998774077244336,1.8070345210520286e-06,53.56573389336778
a098_i050,0.98,50,PAIRING_DESTROYED,68.0,0.00014157475563416217,1.4157475563416217,0.015698224743617827,8.262200245463955e-07,49.21747570324134
a098_i050,0.98,50,PAIRING_DESTROYED,72.0,0.00010727342650759564,1.0727342650759564,0.010837902927511099,4.323149914031943e-07,44.68154169487177
a098_i050,0.98,50,PAIRING_DESTROYED,76.0,8.177690182634694e-05,0.8177690182634694,0.007068935084813474,2.325689435699879e-07,40.263817653328296
a098_i050,0.98,50,PAIRING_DESTROYED,80.0,6.1099141784506e-05,0.6109914178450601,0.006182412820047741,1.306468124741534e-07,34.89206535725356
a098_i050,0.98,50,PAIRING_DESTROYED,84.0,4.005682348611319e-05,0.4005682348611319,0.005336379981636655,4.6371357032712786e-08,27.170987141920516
a098_i050,0.98,50,PAIRING_DESTROYED,88.0,2.3518921486547692e-05,0.23518921486547692,0.0033719189432852327,1.788752241060285e-08,20.64830401277544
a098_i050,0.98,50,PAIRING_DESTROYED,92.0,1.2114528744450397e-05,0.12114528744450397,0.0023092040374479046,5.3450416241787425e-09,14.523100660468911
a098_i050,0.98,50,PAIRING_DESTROYED,96.0,5.35361769098826e-06,0.0535361769098826,0.0010891820153627343,3.5488936913555587e-10,9.190947607011317
a098_i050,0.98,50,PAIRING_DESTROYED,100.0,2.3114981580497057e-06,0.023114981580497056,0.0009083534602503389,2.510865507829658e-11,6.109362062628671
a098_i050,0.98,50,PAIRING_DESTROYED,104.0,1.2174596519226163e-06,0.012174596519226163,0.0008963423405638754,1.4016029113692553e-12,4.588995426886785
a098_i050,0.98,50,PAIRING_DESTROYED,108.0,9.011800207977084e-07,0.009011800207977084,0.0008317143390941424,2.6528824130698224e-15,3.7202168042062835
a098_i050,0.98,50,PAIRING_DESTROYED,112.0,6.792418423788819e-07,0.006792418423788819,0.0006859016992166532,8.424275644038795e-19,2.730396369567683
a098_i050,0.98,50,PAIRING_DESTROYED,116.0,1.4744411832042183e-07,0.0014744411832042182,0.00016647774499437367,4.393976483970689e-23,1.047794609348656
a098_i050,0.98,50,PAIRING_DESTROYED,120.0,1.6777637191546756e-09,1.6777637191546755e-05,1.962562198911021e-06,1.1788046222188846e-28,0.0200158446586859
a098_i050,0.98,50,PAIRING_DESTROYED,124.0,9.99722249886577e-13,9.997222498865772e-09,7.102851067887011e-10,0.0,1.2179864341702435e-05
a098_i050,0.98,50,PAIRING_DESTROYED,128.0,2.789287745005826e-16,2.789287745005826e-12,3.3474569223776814e-13,0.0,3.418282558425528e-09
a098_i050,0.98,50,PAIRING_DESTROYED,132.0,5.105274241565355e-21,5.105274241565355e-17,6.255527732239639e-18,0.0,6.257587779045645e-14
a098_i050,0.98,50,PAIRING_DESTROYED,136.0,2.726257548039929e-27,2.726257548039929e-23,3.3415930938569864e-24,0.0,3.3416102592059574e-20
a098_i050,0.98,50,PAIRING_DESTROYED,140.0,4.160206001050466e-35,4.1602060010504655e-31,5.099219736500628e-32,0.0,5.09922018693401e-28
a098_i050,0.98,50,PAIRING_DESTROYED,144.0,1.8134609448582002e-44,1.8134609448582002e-40,2.222783340035723e-41,0.0,2.222783355770969e-37
a098_i050,0.98,50,PAIRING_DESTROYED,148.0,2.2581020411996834e-55,2.2581020411996835e-51,2.7677858871654496e-52,0.0,2.7677858982211196e-48
a098_i050,0.98,50,PAIRING_DESTROYED,152.0,8.031945836917611e-68,8.031945836917611e-64,9.844863495439326e-65,0.0,9.844863522091788e-61
a098_i050,0.98,50,PAIRING_DESTROYED,156.0,8.160933179489081e-82,8.160933179489081e-78,1.0002965013481607e-78,0.0,1.0002965031920864e-74
a098_i050,0.98,50,PAIRING_DESTROYED,160.0,2.3686490311832457e-97,2.368649031183246e-93,2.903284817673428e-94,0.0,2.903284821317924e-90
a098_i050,0.98,50,PAIRING_DESTROYED,164.0,1.9638280105053038e-114,1.963828010505304e-110,2.4070902755054436e-111,0.0,2.4070902775631075e-107
a098_i050,0.98,50,PAIRING_DESTROYED,168.0,4.651018077748684e-133,4.651018077748684e-129,5.700815106227527e-130,0.0,5.7008151095461145e-126
a098_i050,0.98,50,PAIRING_DESTROYED,172.0,3.1465486220351626e-153,3.1465486220351625e-149,3.856766759339431e-150,0.0,3.8567667608683133e-146
a098_i050,0.98,50,PAIRING_DESTROYED,176.0,6.080827852089253e-175,6.080827852089253e-171,7.453352084591303e-172,0.0,7.453352086603343e-168
a098_i050,0.98,50,PAIRING_DESTROYED,180.0,3.356856780181588e-198,3.3568567801815875e-194,4.114544284159894e-195,0.0,4.114544284916275e-191
a098_i050,0.98,50,PAIRING_DESTROYED,184.0,5.293522440033233e-223,5.293522440033233e-219,6.488341304344114e-220,0.0,6.488341305156359e-216
a098_i050,0.98,50,PAIRING_DESTROYED,188.0,2.3845066970338323e-249,2.3845066970338323e-245,2.922721773366526e-246,0.0,2.9227217736156844e-242
a098_i050,0.98,50,PAIRING_DESTROYED,192.0,3.0682742596119497e-277,3.0682742596119497e-273,3.7608248266011116e-274,0.0,3.760824826819438e-270
a098_i050,0.98,50,PAIRING_DESTROYED,196.0,1.1277988541357718e-306,1.1277988541357718e-302,1.382358150290781e-303,0.0,1.3823581503454293e-299
a098_i050,0.98,50,PAIRING_DESTROYED,200.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,204.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,208.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,212.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,216.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,220.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,224.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,228.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,232.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,236.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,240.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,244.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,248.0,0.0,0.0,0.0,0.0,0.0
a098_i050,0.98,50,PAIRING_DESTROYED,252.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,0.0,1.7861239533753203e-19,1.7861239533753205e-15,2.2139292372312434e-18,0.0,2.310097125026013e-14
a098_i075,0.98,75,DIRECT_PHYSICAL,4.0,1.705648457691946e-13,1.705648457691946e-09,2.10893087141207e-12,0.0,2.2047931881053643e-08
a098_i075,0.98,75,DIRECT_PHYSICAL,8.0,4.909182287986739e-09,4.909182287986739e-05,6.020411969617873e-08,0.0,0.0006331589861092248
a098_i075,0.98,75,DIRECT_PHYSICAL,12.0,4.854814384750349e-06,0.04854814384750349,5.8079160896825266e-05,0.0,0.49870326153689665
a098_i075,0.98,75,DIRECT_PHYSICAL,16.0,0.00024641240425947735,2.4641240425947735,0.0027821621033603423,0.0,4.9231692626135
a098_i075,0.98,75,DIRECT_PHYSICAL,20.0,0.0015478459670902342,15.478459670902343,0.015935606482087757,3.5416184233554385e-20,10.06891519011528
a098_i075,0.98,75,DIRECT_PHYSICAL,24.0,0.003658061714003662,36.58061714003662,0.034194883656563896,6.170713544779173e-20,14.706253547137852
a098_i075,0.98,75,DIRECT_PHYSICAL,28.0,0.005877145228425837,58.771452284258366,0.05140937565847452,0.0,18.503115661114357
a098_i075,0.98,75,DIRECT_PHYSICAL,32.0,0.007975088582610194,79.75088582610195,0.06614177456095299,1.2742070536216725e-18,22.06493449845582
a098_i075,0.98,75,DIRECT_PHYSICAL,36.0,0.010058892193554925,100.58892193554925,0.08012513296187358,1.975915144141987e-17,25.687294540370697
a098_i075,0.98,75,DIRECT_PHYSICAL,40.0,0.011628426298662724,116.28426298662724,0.09043513831187744,2.654805964989719e-16,29.164668437324544
a098_i075,0.98,75,DIRECT_PHYSICAL,44.0,0.012002289425480851,120.0228942548085,0.09507686746491203,2.1939061433043203e-15,32.06343984763517
a098_i075,0.98,75,DIRECT_PHYSICAL,48.0,0.011800796677058172,118.00796677058172,0.10040694525342919,2.025140278899112e-14,34.97112460079265
a098_i075,0.98,75,DIRECT_PHYSICAL,52.0,0.011873537695054611,118.73537695054611,0.1185175666767922,1.7505847087695758e-13,38.35491712207855
a098_i075,0.98,75,DIRECT_PHYSICAL,56.0,0.011771712471220268,117.71712471220268,0.14085613449385004,2.2714830354807306e-12,42.13252972972994
a098_i075,0.98,75,DIRECT_PHYSICAL,60.0,0.011564951902929652,115.64951902929651,0.16600805770010257,3.798377339755253e-11,48.25344019309993
a098_i075,0.98,75,DIRECT_PHYSICAL,64.0,0.012384392432366758,123.84392432366758,0.23067868576515582,9.339851832790656e-10,57.19262160467282
a098_i075,0.98,75,DIRECT_PHYSICAL,68.0,0.013909792932066721,139.09792932066722,0.3533071720915829,3.0202205505196606e-08,68.07157910667527
a098_i075,0.98,75,DIRECT_PHYSICAL,72.0,0.01592493584487379,159.2493584487379,0.47398438886057337,3.2682108045864733e-07,82.59031011140067
a098_i075,0.98,75,DIRECT_PHYSICAL,76.0,0.0182496208155905,182.49620815590498,0.695689287565223,1.384214617039315e-06,96.01243560165813
a098_i075,0.98,75,DIRECT_PHYSICAL,80.0,0.020773643292290807,207.73643292290808,0.7853490500642627,7.008970279570646e-07,102.86097269476403
a098_i075,0.98,75,DIRECT_PHYSICAL,84.0,0.022435143139497318,224.3514313949732,0.832628220467136,4.0343485325961426e-07,103.74705200367298
a098_i075,0.98,75,DIRECT_PHYSICAL,88.0,0.02248213103963389,224.8213103963389,0.8542984620334465,1.0919205433413594e-07,100.1807182503735
a098_i075,0.98,75,DIRECT_PHYSICAL,92.0,0.022078003892810262,220.7800389281026,0.852559824520126,2.1752290556101504e-08,93.3658557785752
a098_i075,0.98,75,DIRECT_PHYSICAL,96.0,0.020654117486835495,206.54117486835494,0.7687988665128118,3.4423878138997303e-09,84.5542305449952
a098_i075,0.98,75,DIRECT_PHYSICAL,100.0,0.019118813902065615,191.18813902065614,0.42392065125468015,5.211542743910084e-10,72.2063563763331
a098_i075,0.98,75,DIRECT_PHYSICAL,104.0,0.0177053566942992,177.053566942992,0.2532218068802261,1.0324306382215911e-10,55.34038209602831
a098_i075,0.98,75,DIRECT_PHYSICAL,108.0,0.017012732927200673,170.12732927200673,0.19395322046805047,1.9885121743989413e-11,39.93280814444546
a098_i075,0.98,75,DIRECT_PHYSICAL,112.0,0.01660425241134762,166.0425241134762,0.16321973985828653,1.2726140850776209e-12,34.070428635126014
a098_i075,0.98,75,DIRECT_PHYSICAL,116.0,0.015435993424118603,154.35993424118604,0.14182491850659107,2.717721219168965e-14,30.18880380841644
a098_i075,0.98,75,DIRECT_PHYSICAL,120.0,0.01304785244349528,130.47852443495282,0.11960401750008087,9.8439181128788e-16,26.134217043398923
a098_i075,0.98,75,DIRECT_PHYSICAL,124.0,0.010091800575077914,100.91800575077914,0.09400731689159486,8.289776175374954e-18,22.21474262426535
a098_i075,0.98,75,DIRECT_PHYSICAL,128.0,0.007267459558528058,72.67459558528058,0.06984989120610859,1.7889115397503989e-19,18.613363820258865
a098_i075,0.98,75,DIRECT_PHYSICAL,132.0,0.004433411017921282,44.334110179212814,0.04490916047474434,0.0,14.792833626861999
a098_i075,0.98,75,DIRECT_PHYSICAL,136.0,0.0018059609879517938,18.05960987951794,0.019922342145603844,0.0,9.993661635358631
a098_i075,0.98,75,DIRECT_PHYSICAL,140.0,0.0002904645733423477,2.904645733423477,0.003476072704208506,0.0,4.723237183648942
a098_i075,0.98,75,DIRECT_PHYSICAL,144.0,4.966952011695326e-06,0.049669520116953254,6.12855664858046e-05,0.0,0.5002304031346436
a098_i075,0.98,75,DIRECT_PHYSICAL,148.0,3.796222994536496e-09,3.7962229945364955e-05,4.757762173693815e-08,0.0,0.0004888452481149036
a098_i075,0.98,75,DIRECT_PHYSICAL,152.0,1.0351602984170025e-13,1.0351602984170024e-09,1.31059846825251e-12,0.0,1.3386766007355077e-08
a098_i075,0.98,75,DIRECT_PHYSICAL,156.0,9.179931647580882e-20,9.17993164758088e-16,1.1700524062329442e-18,0.0,1.1896596046205219e-14
a098_i075,0.98,75,DIRECT_PHYSICAL,160.0,2.5140416947819216e-27,2.5140416947819215e-23,3.2187013982933216e-26,0.0,3.261379648177765e-22
a098_i075,0.98,75,DIRECT_PHYSICAL,164.0,2.0648763263899334e-36,2.0648763263899334e-32,2.651848567967735e-35,0.0,2.6799301500647045e-31
a098_i075,0.98,75,DIRECT_PHYSICAL,168.0,5.000465304790018e-47,5.000465304790018e-43,6.436336428199419e-46,0.0,6.491077447547414e-42
a098_i075,0.98,75,DIRECT_PHYSICAL,172.0,3.5336063553286335e-59,3.5336063553286335e-55,4.555933124836621e-58,0.0,4.5871304665920663e-54
a098_i075,0.98,75,DIRECT_PHYSICAL,176.0,7.238687448664762e-73,7.238687448664762e-69,9.345077746914677e-72,0.0,9.396615585469414e-68
a098_i075,0.98,75,DIRECT_PHYSICAL,180.0,4.280200270220115e-88,4.280200270220115e-84,5.531337268209611e-87,0.0,5.555883993431393e-83
a098_i075,0.98,75,DIRECT_PHYSICAL,184.0,7.284058249708847e-105,7.284058249708848e-101,9.420871243780975e-104,0.0,9.454464054871666e-100
a098_i075,0.98,75,DIRECT_PHYSICAL,188.0,3.560597455894429e-123,3.5605974558944293e-119,4.6080925336976297e-122,0.0,4.62127378757154e-118
a098_i075,0.98,75,DIRECT_PHYSICAL,192.0,4.992344465282554e-143,4.992344465282554e-139,6.464388439505353e-142,0.0,6.479197803816409e-138
a098_i075,0.98,75,DIRECT_PHYSICAL,196.0,2.0057752403695748e-164,2.0057752403695748e-160,2.5982744359907405e-163,0.0,2.6030344641810737e-159
a098_i075,0.98,75,DIRECT_PHYSICAL,200.0,2.307476387131404e-187,2.307476387131404e-183,2.990088300051996e-186,0.0,2.9944628587800763e-182
a098_i075,0.98,75,DIRECT_PHYSICAL,204.0,7.596834742071686e-212,7.596834742071686e-208,9.846788847222598e-211,0.0,9.85827975693744e-207
a098_i075,0.98,75,DIRECT_PHYSICAL,208.0,7.154676878625456e-238,7.154676878625457e-234,9.275643362808924e-237,0.0,9.284268560322357e-233
a098_i075,0.98,75,DIRECT_PHYSICAL,212.0,1.9269624189048488e-265,1.926962418904849e-261,2.4986232356411692e-264,0.0,2.5004729860405037e-260
a098_i075,0.98,75,DIRECT_PHYSICAL,216.0,1.4838077984677971e-294,1.483807798467797e-290,1.924260276549654e-293,0.0,1.9253935771935227e-289
a098_i075,0.98,75,DIRECT_PHYSICAL,220.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,224.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,228.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,232.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,236.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,240.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,244.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,248.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,DIRECT_PHYSICAL,252.0,0.0,0.0,0.0,0.0,0.0
a098_i075,0.98,75,RESOLVED_PHYSICAL,0.0,1.7861239533753203e-19,1.7861239533753205e-15,2.2139292372312434e-18,0.0,2.310097125026013e-14
a098_i075,0.98,75,RESOLVED_PHYSICAL,4.0,1.705648457691946e-13,1.705648457691946e-09,2.10893087141207e-12,0.0,2.2047931881053643e-08
a098_i075,0.98,75,RESOLVED_PHYSICAL,8.0,4.909182287986739e-09,4.909182287986739e-05,6.020411969617873e-08,0.0,0.0006331589861092248
a098_i075,0.98,75,RESOLVED_PHYSICAL,12.0,4.854814384750349e-06,0.04854814384750349,5.8079160896825266e-05,0.0,0.49870326153689665
a098_i075,0.98,75,RESOLVED_PHYSICAL,16.0,0.00024641240425947735,2.4641240425947735,0.0027821621033603423,0.0,4.9231692626135
a098_i075,0.98,75,RESOLVED_PHYSICAL,20.0,0.0015478459670902342,15.478459670902343,0.015935606482087757,3.5416184233554385e-20,10.06891519011528
a098_i075,0.98,75,RESOLVED_PHYSICAL,24.0,0.003658061714003662,36.58061714003662,0.034194883656563896,6.170713544779173e-20,14.706253547137852
