source_class,arm,estimator,snr0,bank,family,index,split,selected_hyperparameter,old_band_structure_error,structure_stable_span_M,at_positivity_ceiling
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,2,pilot,0.31622776601683794,2.250217607691636,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,3,pilot,0.31622776601683794,2.9570476021848213,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.31622776601683794,2.688388706650126,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.31622776601683794,2.1151934366720457,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.31622776601683794,2.2103872385630883,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.31622776601683794,3.2277085825915526,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.31622776601683794,2.0179249420419634,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.31622776601683794,5.095006611200004,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.31622776601683794,4.013820223899733,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.31622776601683794,4.678066234051452,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.31622776601683794,4.326938448293807,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.31622776601683794,3.577983855525767,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.31622776601683794,3.518430508922763,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.31622776601683794,3.464775358146087,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,0,pilot,0.31622776601683794,1.2412699048400695,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,1,pilot,0.31622776601683794,2.966149033086572,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,2,pilot,0.31622776601683794,1.7785500727876697,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,3,pilot,0.31622776601683794,2.317299066660979,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,4,pilot,0.31622776601683794,1.7235019902225055,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,5,pilot,0.31622776601683794,1.410531908593959,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,6,pilot,0.31622776601683794,3.9249026810341574,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,30.0,structure_balanced_080,plunging_hotspot,7,pilot,0.31622776601683794,0.48172763889693904,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,0,pilot,0.31622776601683794,6.723358404481215,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,1,pilot,0.31622776601683794,6.129535989643038,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,2,pilot,0.31622776601683794,5.07547070744685,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,3,pilot,0.31622776601683794,4.528709519231466,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,4,pilot,0.31622776601683794,4.205743587457672,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,5,pilot,0.31622776601683794,4.9567434992941015,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,6,pilot,0.31622776601683794,5.326378302116076,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_crescent,7,pilot,0.31622776601683794,5.47860977526787,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,0,pilot,0.31622776601683794,1.9481073037268086,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,1,pilot,0.31622776601683794,1.502724064536082,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,2,pilot,0.31622776601683794,3.2620407289976976,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,3,pilot,0.31622776601683794,4.203210360330301,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,4,pilot,0.31622776601683794,3.858164093591606,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,5,pilot,0.31622776601683794,1.3698367407516612,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,6,pilot,0.31622776601683794,2.679831890054836,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_single_hotspot,7,pilot,0.31622776601683794,1.7231401411090974,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,0,pilot,0.31622776601683794,4.352930224843204,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,1,pilot,0.31622776601683794,4.907622169357017,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,2,pilot,0.31622776601683794,5.509291720450898,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,3,pilot,0.31622776601683794,3.966351687493856,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,4,pilot,0.31622776601683794,4.527334888300785,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,5,pilot,0.31622776601683794,4.605100914657558,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,6,pilot,0.31622776601683794,6.63800182591705,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,circular_two_hotspots,7,pilot,0.31622776601683794,2.9599227536354578,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,0,pilot,0.31622776601683794,1.8633434120384953,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,1,pilot,0.31622776601683794,1.0787101286861955,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,2,pilot,0.31622776601683794,1.6751350252599218,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,3,pilot,0.31622776601683794,0.5480550688281056,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,4,pilot,0.31622776601683794,1.9834444476619018,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,5,pilot,0.31622776601683794,2.6599005024068947,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,6,pilot,0.31622776601683794,2.8574779199648823,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,baseline_one_positive,plunging_hotspot,7,pilot,0.31622776601683794,0.8912479040192595,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,0,pilot,0.31622776601683794,9.91060295576635,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,1,pilot,0.31622776601683794,9.270885828358516,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,2,pilot,0.31622776601683794,14.49158293198639,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,3,pilot,0.31622776601683794,20.486411076201914,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,4,pilot,0.31622776601683794,21.48929172604791,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,5,pilot,0.31622776601683794,9.843378564047145,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,6,pilot,0.31622776601683794,13.180626120844112,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,7,pilot,0.31622776601683794,14.268671702230396,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,0,pilot,0.31622776601683794,15.77180082395724,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,1,pilot,0.31622776601683794,13.20348369093876,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,2,pilot,0.31622776601683794,30.57960772635947,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,3,pilot,0.31622776601683794,11.573572566825682,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,4,pilot,0.31622776601683794,36.13601298752794,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,5,pilot,0.31622776601683794,14.416272138963613,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,6,pilot,0.31622776601683794,26.001408097784466,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,7,pilot,0.31622776601683794,30.971985588965083,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,0,pilot,0.31622776601683794,9.654120007910453,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,1,pilot,0.31622776601683794,12.243333806023248,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,2,pilot,0.31622776601683794,34.31212946614568,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,3,pilot,0.31622776601683794,19.640892276663045,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,4,pilot,0.31622776601683794,17.679339043316933,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,5,pilot,0.31622776601683794,12.169018637221637,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,6,pilot,0.31622776601683794,25.319071049493168,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,7,pilot,0.31622776601683794,14.437698750752267,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,0,pilot,0.31622776601683794,23.707842065951493,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,1,pilot,0.31622776601683794,47.06456497731333,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,2,pilot,0.31622776601683794,34.76707603338481,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,3,pilot,0.31622776601683794,43.16760087781667,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,4,pilot,0.31622776601683794,28.435347088956995,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,5,pilot,0.31622776601683794,39.28751047242163,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,6,pilot,0.31622776601683794,46.56702263692794,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,7,pilot,0.31622776601683794,55.47608108937591,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,0,pilot,0.31622776601683794,4.323303385173247,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,1,pilot,0.31622776601683794,4.9245449208974446,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,2,pilot,0.31622776601683794,4.198980567518324,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,3,pilot,0.31622776601683794,5.575223194197459,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,4,pilot,0.31622776601683794,5.593956931817381,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,5,pilot,0.31622776601683794,4.500763118162359,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,6,pilot,0.31622776601683794,6.467076926732827,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,7,pilot,0.31622776601683794,4.762590015247566,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,0,pilot,0.31622776601683794,2.456152182711873,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,1,pilot,0.31622776601683794,1.2096092339277418,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,2,pilot,0.31622776601683794,4.085842058931954,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,3,pilot,0.31622776601683794,1.3375111478459536,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,4,pilot,0.31622776601683794,4.820447067825027,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,5,pilot,0.31622776601683794,2.5499054625887285,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,6,pilot,0.31622776601683794,1.3304665486200982,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,7,pilot,0.31622776601683794,2.102564502441088,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,0,pilot,0.31622776601683794,3.2041183149422534,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,1,pilot,0.31622776601683794,3.3570979357664195,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,2,pilot,0.31622776601683794,2.2029724908079236,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,3,pilot,0.31622776601683794,2.6704383724838356,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,4,pilot,0.31622776601683794,2.518728602988792,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,5,pilot,0.31622776601683794,5.680065747487014,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,6,pilot,0.31622776601683794,2.5340798681965477,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,7,pilot,0.31622776601683794,3.43752270791575,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,0,pilot,0.31622776601683794,0.9073646814182024,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,1,pilot,0.31622776601683794,1.8630078469052886,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,2,pilot,0.31622776601683794,1.5197416035307085,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,3,pilot,0.31622776601683794,2.523188297346266,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,4,pilot,0.31622776601683794,1.048162554653428,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,5,pilot,0.31622776601683794,1.813422927034921,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,6,pilot,0.31622776601683794,2.863279174632396,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,7,pilot,0.31622776601683794,3.0272430735146463,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,0,pilot,0.31622776601683794,5.601948637012805,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,1,pilot,0.31622776601683794,6.292426755567223,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,2,pilot,0.31622776601683794,3.591068304161481,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,3,pilot,0.31622776601683794,5.52633353878655,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,4,pilot,0.31622776601683794,5.531772107683169,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,5,pilot,0.31622776601683794,4.874399117969238,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,6,pilot,0.31622776601683794,5.521797976276964,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,7,pilot,0.31622776601683794,6.2626959234683595,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,0,pilot,0.31622776601683794,1.3316551563410304,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,1,pilot,0.31622776601683794,2.115417609278544,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,2,pilot,0.31622776601683794,2.250201983951401,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,3,pilot,0.31622776601683794,2.957038872865678,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.31622776601683794,2.6883770056867045,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.31622776601683794,2.1152064041632133,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.31622776601683794,2.210367750895646,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.31622776601683794,3.2276897193278566,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.31622776601683794,2.017930016116517,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.31622776601683794,5.094998296256706,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.31622776601683794,4.013823547679437,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.31622776601683794,4.678056375226551,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.31622776601683794,4.32696082022453,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.31622776601683794,3.5779971901772822,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.31622776601683794,3.5184314488993516,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.31622776601683794,3.464793905199664,0.0,True
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,0,pilot,0.31622776601683794,1.2412643153843188,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,1,pilot,0.31622776601683794,2.966155297007785,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,2,pilot,0.31622776601683794,1.7785242192791983,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,3,pilot,0.31622776601683794,2.3172995254244517,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,4,pilot,0.31622776601683794,1.7234756778305513,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,5,pilot,0.31622776601683794,1.4105336199152085,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,6,pilot,0.31622776601683794,3.92489284347496,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,7,pilot,0.31622776601683794,0.4817327158201106,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,0,pilot,0.31622776601683794,6.723343482612478,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,1,pilot,0.31622776601683794,6.1295386655302355,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,2,pilot,0.31622776601683794,5.07546840159901,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,3,pilot,0.31622776601683794,4.528715532287967,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,4,pilot,0.31622776601683794,4.205744483116681,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,5,pilot,0.31622776601683794,4.9567418423389675,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,6,pilot,0.31622776601683794,5.3263802070098105,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_crescent,7,pilot,0.31622776601683794,5.478601196354465,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,0,pilot,0.31622776601683794,1.9481054689573467,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,1,pilot,0.31622776601683794,1.5027140240484067,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,2,pilot,0.31622776601683794,3.262029782592913,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,3,pilot,0.31622776601683794,4.203214718468932,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,4,pilot,0.31622776601683794,3.8581709078628235,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,5,pilot,0.31622776601683794,1.3698389208222619,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,6,pilot,0.31622776601683794,2.679835167909933,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_single_hotspot,7,pilot,0.31622776601683794,1.723143548648573,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,0,pilot,0.31622776601683794,4.352930516675894,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,1,pilot,0.31622776601683794,4.907622715314762,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,2,pilot,0.31622776601683794,5.509285476529894,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,3,pilot,0.31622776601683794,3.966349852452788,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,4,pilot,0.31622776601683794,4.52733850121821,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,5,pilot,0.31622776601683794,4.605100501874783,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,6,pilot,0.31622776601683794,6.638002581460817,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,circular_two_hotspots,7,pilot,0.31622776601683794,2.9599195290292104,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,0,pilot,0.31622776601683794,1.863347101428217,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,1,pilot,0.31622776601683794,1.0787084029037248,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,2,pilot,0.31622776601683794,1.6751340479721586,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,3,pilot,0.31622776601683794,0.5480482419193925,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,4,pilot,0.31622776601683794,1.98344007223422,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,5,pilot,0.31622776601683794,2.6599049695622425,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,6,pilot,0.31622776601683794,2.857482999701792,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,baseline_one_positive,plunging_hotspot,7,pilot,0.31622776601683794,0.8912466609491456,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,0,pilot,0.31622776601683794,9.910606108397264,0.0,False
L1056,RESOLVED_PHYSICAL,TSVD,300.0,constant_flux_structural,circular_crescent,1,pilot,0.31622776601683794,9.270898803963423,0.0,False
