class,arm,estimator,snr0,family,index,target,age_M,state,measure,error
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,14.0,DEAD,amplitude,0.38614748148439354
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,16.0,DEAD,amplitude,0.2472758298810768
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,18.0,DEAD,amplitude,0.15456605088892847
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,20.0,DEAD,amplitude,0.13502443770851527
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,22.0,DEAD,amplitude,0.16944902060455386
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,24.0,DEAD,amplitude,0.24444290952319106
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,26.0,DEAD,amplitude,0.33684674953294313
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,28.0,DEAD,amplitude,0.4265341815676612
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,30.0,DEAD,amplitude,0.49569482616502863
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,32.0,DEAD,amplitude,0.5355126893266642
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,34.0,DEAD,amplitude,0.6047812640122241
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,36.0,DEAD,amplitude,0.6880416927560861
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,38.0,DEAD,amplitude,0.7561639306411275
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,40.0,DEAD,amplitude,0.8120663275145424
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,42.0,SINGLE_RESOLVED,assignment,0.6838036555234519
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,44.0,SINGLE_RESOLVED,assignment,0.7892024370156348
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,46.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,48.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,50.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,52.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,54.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,56.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,58.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,60.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,62.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,64.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,66.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,68.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,70.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,72.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,74.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,76.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,78.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,80.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,82.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,84.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,86.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,88.0,DEAD,amplitude,0.9995951286532193
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,90.0,DEAD,amplitude,0.9994852433328928
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,92.0,DEAD,amplitude,0.9993867221923503
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,94.0,DEAD,amplitude,0.9993475232819875
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,96.0,DEAD,amplitude,0.9993405334315381
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,98.0,DEAD,amplitude,0.9993337302307521
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,100.0,DEAD,amplitude,0.999313409404312
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,102.0,DEAD,amplitude,0.9991764362052011
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,104.0,DEAD,amplitude,0.9991134783044541
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,106.0,DEAD,amplitude,0.9991758673383313
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,108.0,DEAD,amplitude,0.9993418043708343
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,110.0,DEAD,amplitude,0.9995341637846622
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,112.0,DEAD,amplitude,0.9996359620434543
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,114.0,DEAD,amplitude,0.9996485701398758
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,116.0,DEAD,amplitude,0.9996337026218376
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,118.0,DEAD,amplitude,0.9995761888237612
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,CLASS_CONDITIONAL,120.0,DEAD,amplitude,0.9995234864379754
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,0.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,2.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,4.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,6.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,8.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,10.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,12.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,14.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,16.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,18.0,SINGLE_RESOLVED,assignment,0.18799743440546032
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,20.0,SINGLE_RESOLVED,assignment,0.18799743440546032
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,22.0,SINGLE_RESOLVED,assignment,0.2324952774876386
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,24.0,SINGLE_RESOLVED,assignment,0.2279803762937766
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,26.0,SINGLE_RESOLVED,assignment,0.2735764515525319
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,28.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,30.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,32.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,34.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,36.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,38.0,SINGLE_RESOLVED,assignment,0.2735764515525319
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,40.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,42.0,SINGLE_RESOLVED,assignment,0.2773500981126146
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,44.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,46.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,48.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,50.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,52.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,54.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,56.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,58.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,60.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,62.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,64.0,DEAD,amplitude,0.9582699436651066
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,66.0,DEAD,amplitude,0.963219180165558
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,68.0,DEAD,amplitude,0.9717766951346611
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,70.0,DEAD,amplitude,0.9822640712284167
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,72.0,DEAD,amplitude,0.9896632247942392
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,74.0,DEAD,amplitude,0.9815849082802673
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,76.0,DEAD,amplitude,0.9706275090361133
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,78.0,DEAD,amplitude,0.9587533519327983
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,80.0,DEAD,amplitude,0.9441877092519353
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,82.0,DEAD,amplitude,0.9263881862084807
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,84.0,DEAD,amplitude,0.9056857718562445
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,86.0,DEAD,amplitude,0.881537086059163
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,88.0,DEAD,amplitude,0.8569245302152283
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,90.0,DEAD,amplitude,0.8358115193700667
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,92.0,DEAD,amplitude,0.8191979260979086
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,94.0,DEAD,amplitude,0.8122954176190996
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,96.0,DEAD,amplitude,0.8207217900736726
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,98.0,DEAD,amplitude,0.847906721084438
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,100.0,DEAD,amplitude,0.8942698151619377
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,102.0,DEAD,amplitude,0.9145592320927725
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,104.0,DEAD,amplitude,0.9210692631179389
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,106.0,DEAD,amplitude,0.9329554037401429
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,108.0,DEAD,amplitude,0.9529533037718962
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,110.0,DEAD,amplitude,0.9636963897858315
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,112.0,DEAD,amplitude,0.9702282820230265
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,114.0,DEAD,amplitude,0.9722057891405532
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,116.0,DEAD,amplitude,0.9714598578716858
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,118.0,DEAD,amplitude,0.9707974394910677
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,PHYSICAL_END_TO_END,120.0,DEAD,amplitude,0.9696960065121945
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,0.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,2.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,4.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,6.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,8.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,10.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,12.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,14.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,16.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,18.0,SINGLE_RESOLVED,assignment,0.14418745018211807
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,20.0,SINGLE_RESOLVED,assignment,0.14418745018211807
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,22.0,SINGLE_RESOLVED,assignment,0.1879974344054603
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,24.0,SINGLE_RESOLVED,assignment,0.18238430103502126
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,26.0,SINGLE_RESOLVED,assignment,0.22798037629377657
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,28.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,30.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,32.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,34.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,36.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,38.0,SINGLE_RESOLVED,assignment,0.22798037629377657
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,40.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,42.0,SINGLE_RESOLVED,assignment,0.23249527748763854
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,44.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,46.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,48.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,50.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,52.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,54.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,56.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,58.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,60.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,62.0,SINGLE_RESOLVED,assignment,1.0
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,64.0,DEAD,amplitude,0.9073268978291162
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,66.0,DEAD,amplitude,0.9176272810195135
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,68.0,DEAD,amplitude,0.934512384204015
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,70.0,DEAD,amplitude,0.9568651929989945
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,72.0,DEAD,amplitude,0.9740949992854534
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,74.0,DEAD,amplitude,0.9546557642294662
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,76.0,DEAD,amplitude,0.9315089716046787
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,78.0,DEAD,amplitude,0.9058936486883925
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,80.0,DEAD,amplitude,0.8741979570901709
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,82.0,DEAD,amplitude,0.837881133589987
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,84.0,DEAD,amplitude,0.8000146353026163
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,86.0,DEAD,amplitude,0.7538955651599492
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,88.0,DEAD,amplitude,0.6938700890768135
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,90.0,DEAD,amplitude,0.6375098805884862
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,92.0,DEAD,amplitude,0.5961342851122468
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,94.0,DEAD,amplitude,0.5863872340688469
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,96.0,DEAD,amplitude,0.6149641440752152
L448_contrast,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,CLASS_CONDITIONAL,98.0,DEAD,amplitude,0.6784668599683237
